arrest_key,arrest_date,pd_cd,pd_desc,ky_cd,ofns_desc,law_code,law_cat_cd,arrest_boro,arrest_precinct,jurisdiction_code,age_group,perp_sex,perp_race,x_coord_cd,y_coord_cd,latitude,longitude
173126372,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,109,0,25-44,F,WHITE HISPANIC,1033684,216410,40.760541954000075,-73.82155789499996
173127012,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,101,0,25-44,M,WHITE HISPANIC,1044074,156299,40.59548717900003,-73.78458649099997
173129353,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,102,0,45-64,M,ASIAN / PACIFIC ISLANDER,1029844,189279,40.68609468600005,-73.83560303299998
173134162,2017-12-31T00:00:00.000,750,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,Q,113,0,18-24,M,BLACK,1042726,185011,40.67430429500007,-73.78919156299997
173114448,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,75,0,18-24,M,BLACK HISPANIC,1012247,185920,40.67694815100003,-73.89906646499998
173134151,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,6,0,25-44,F,WHITE HISPANIC,981723,207457,40.736106051000036,-74.00911989199994
173130595,2017-12-31T00:00:00.000,205,"TRESPASS 2, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 1401500,M,M,28,2,25-44,M,BLACK,997875,230878,40.80038048100005,-73.95078943299995
173129249,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,<18,F,WHITE HISPANIC,1027895,258701,40.87664913900005,-73.84217955699995
173130591,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,2,25-44,M,BLACK,1010363,182581,40.667789106000036,-73.90587160499997
173121082,2017-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,106,0,25-44,M,ASIAN / PACIFIC ISLANDER,1033268,188665,40.68439110000002,-73.82326160499997
173121084,2017-12-31T00:00:00.000,209,"BURGLARS TOOLS,UNCLASSIFIED",231.0,BURGLAR'S TOOLS,PL 1403500,M,Q,109,0,45-64,M,WHITE,1030197,213404,40.75231007200006,-73.83416554499998
173122742,2017-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,M,18,0,18-24,M,BLACK,990503,215519,40.758232371000084,-73.97743058499998
173123530,2017-12-31T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 160102A,F,Q,113,0,45-64,M,BLACK,1041757,188022,40.68257513400005,-73.79265916699995
173126373,2017-12-31T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,Q,113,3,25-44,M,WHITE,1046315,187088,40.67998073800004,-73.77623390699993
173126374,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,122,0,25-44,M,WHITE HISPANIC,955985,144697,40.56379881500004,-74.10173001799996
173126996,2017-12-31T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,B,52,0,45-64,M,WHITE HISPANIC,1010674,252373,40.859349070000064,-73.90447620299993
173129121,2017-12-31T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,B,43,0,25-44,M,WHITE HISPANIC,1022022,240901,40.827820563000046,-73.86351678499993
173129250,2017-12-31T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,K,90,0,18-24,M,WHITE,1004571,198299,40.710946582000076,-73.926702677
173129348,2017-12-31T00:00:00.000,802,ALCOHOLIC BEVERAGE CONTROL LAW,346.0,ALCOHOLIC BEVERAGE CONTROL LAW,ABC0064B00,M,K,72,0,25-44,M,BLACK,977723,174709,40.646218289000046,-74.02352178599993
173129356,2017-12-31T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,107,0,18-24,M,WHITE HISPANIC,1036658,205330,40.73011306700005,-73.81090891499997
173144924,2017-12-31T00:00:00.000,792,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 2650303,F,K,61,0,<18,M,WHITE,996175,158706,40.60228778100003,-73.95705742999998
173148112,2017-12-31T00:00:00.000,792,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 2650303,F,K,61,0,18-24,M,BLACK,996175,158706,40.60228778100003,-73.95705742999998
173130580,2017-12-31T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601504,F,B,47,0,<18,M,BLACK,1024906,263255,40.88916270800007,-73.85296022699998
173129351,2017-12-31T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601502,F,M,7,0,<18,M,BLACK,987838,201221,40.71898938000004,-73.98705780799997
173129343,2017-12-31T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,B,47,0,25-44,M,WHITE HISPANIC,1026486,262591,40.88733281800006,-73.84725001299995
173129254,2017-12-31T00:00:00.000,205,"TRESPASS 2, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 1401500,M,M,28,2,45-64,M,BLACK,997875,230878,40.80038048100005,-73.95078943299995
173116148,2017-12-31T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211002,M,K,68,0,25-44,M,WHITE,977629,167533,40.62652162400008,-74.02385347599994
173116032,2017-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,84,0,45-64,M,BLACK,988875,191992,40.693657467000044,-73.98332318799999
173115848,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,70,0,25-44,F,BLACK,992734,170407,40.63440856200003,-73.96943437
173121858,2017-12-31T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,M,18,0,25-44,M,BLACK,990503,215519,40.758232371000084,-73.97743058499998
173130589,2017-12-31T00:00:00.000,105,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,K,75,0,18-24,F,BLACK,1016505,188420,40.683795588000066,-73.88370354499993
173129248,2017-12-31T00:00:00.000,114,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,45,2,25-44,M,WHITE HISPANIC,1032218,239444,40.82377203300007,-73.82668524399996
173127015,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,109,0,25-44,M,WHITE HISPANIC,1031777,220706,40.772343798000065,-73.82841126199997
173127004,2017-12-31T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601503,F,M,6,0,25-44,M,BLACK,982360,206571,40.73367435700004,-74.00682108799998
173126368,2017-12-31T00:00:00.000,117,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,PL 120200H,F,M,33,0,<18,M,BLACK HISPANIC,1001889,245601,40.840783858000066,-73.93625260699997
173124324,2017-12-31T00:00:00.000,500,"CONTROLLED SUBSTANCE,POSSESS. 1",117.0,DANGEROUS DRUGS,PL 2202101,F,Q,105,1,18-24,M,WHITE,1050931,202071,40.72107185400005,-73.75944323599998
173124323,2017-12-31T00:00:00.000,500,"CONTROLLED SUBSTANCE,POSSESS. 1",117.0,DANGEROUS DRUGS,PL 2202101,F,Q,105,0,25-44,M,WHITE HISPANIC,1050931,202071,40.72107185400005,-73.75944323599998
173121083,2017-12-31T00:00:00.000,114,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,Q,113,0,45-64,M,WHITE HISPANIC,1046405,187113,40.680048726000045,-73.77590919399995
173114453,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,70,0,25-44,M,BLACK,992734,170407,40.63440856200003,-73.96943437
173119693,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,14,0,18-24,M,WHITE,986685,215375,40.75783900300007,-73.99121211099998
173117304,2017-12-31T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,M,19,0,25-44,M,WHITE,994643,216998,40.76228795000002,-73.96248453299995
173115854,2017-12-31T00:00:00.000,117,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,PL 1202500,F,Q,113,0,25-44,M,BLACK,1046397,184268,40.67223992300006,-73.77596426999997
173114457,2017-12-31T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651502,M,M,14,0,25-44,M,WHITE,987965,215284,40.757588785000046,-73.98659189399994
173113505,2017-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,B,48,0,18-24,M,WHITE HISPANIC,1016443,250401,40.85391737200007,-73.88363021699998
173113503,2017-12-31T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,B,46,0,45-64,F,WHITE,1011043,251220,40.85618331900002,-73.90314684299993
173113509,2017-12-31T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,40,2,25-44,F,WHITE HISPANIC,1005874,236171,40.81489234700007,-73.92188087799997
173124314,2017-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,K,72,0,<18,M,BLACK HISPANIC,982206,177817,40.65475124500005,-74.007368032
173128435,2017-12-31T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,23,0,18-24,M,WHITE HISPANIC,1001747,228590,40.79409372500004,-73.936810155
173114446,2017-12-31T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,40,1,25-44,M,WHITE HISPANIC,1011485,237929,40.819702045000035,-73.90160301699996
173114451,2017-12-31T00:00:00.000,569,"MARIJUANA, SALE 4 & 5",235.0,DANGEROUS DRUGS,PL 2214000,M,K,75,0,25-44,M,BLACK,1012861,185482,40.675743977000025,-73.89685472999997
173114466,2017-12-31T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,123,0,25-44,M,BLACK,922958,139123,40.54833251100007,-74.22054663999995
173115856,2017-12-31T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,111,0,25-44,M,ASIAN / PACIFIC ISLANDER,1048907,216487,40.76065507900006,-73.76660641399997
173116033,2017-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,M,30,0,25-44,M,BLACK,998981,242209,40.83147912800007,-73.94676981299993
173116034,2017-12-31T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,34,0,25-44,M,WHITE HISPANIC,1004139,254454,40.86507792700007,-73.92809465699997
173116037,2017-12-31T00:00:00.000,802,ALCOHOLIC BEVERAGE CONTROL LAW,346.0,ALCOHOLIC BEVERAGE CONTROL LAW,ABC0065000,M,Q,102,0,45-64,M,BLACK HISPANIC,1024198,191680,40.69271215300005,-73.85594655399994
173116536,2017-12-31T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,72,0,18-24,M,WHITE HISPANIC,992125,176484,40.651089186000036,-73.97162144799995
173119046,2017-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,40,2,25-44,M,WHITE HISPANIC,1006699,233128,40.80653810100006,-73.918910596
173119048,2017-12-31T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,",109.0,GRAND LARCENY,PL 1553501,F,K,70,0,25-44,F,WHITE HISPANIC,995899,174296,40.64507943900003,-73.95802445399994
173119691,2017-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,30,0,25-44,M,WHITE,998981,242209,40.83147912800007,-73.94676981299993
173119701,2017-12-31T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,Q,103,0,25-44,M,BLACK HISPANIC,1041879,197084,40.707447364000075,-73.79214176799998
173120421,2017-12-31T00:00:00.000,105,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,B,43,0,25-44,M,BLACK,1019071,240911,40.82786013700007,-73.87417980899994
173122736,2017-12-31T00:00:00.000,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2052002,M,K,84,72,18-24,F,BLACK HISPANIC,987041,190253,40.68888508100008,-73.98993751299997
173123524,2017-12-31T00:00:00.000,681,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,PL 2601001,M,K,75,0,25-44,M,BLACK,1017141,183798,40.67110691100004,-73.88143295699997
173123527,2017-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,M,14,3,45-64,M,BLACK,986882,214802,40.75626620700007,-73.99050124799999
173126361,2017-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,K,71,0,45-64,F,BLACK,1003292,180090,40.66096989500005,-73.93136754499993
173126997,2017-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,42,0,18-24,M,WHITE HISPANIC,1011666,240929,40.82793563100006,-73.90093681799993
173127013,2017-12-31T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,Q,114,0,25-44,M,WHITE HISPANIC,1001955,216397,40.760626741000074,-73.93609107899994
173114452,2017-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,67,0,25-44,M,BLACK,999816,176837,40.65204791600007,-73.94390374499993
173115852,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,7,2,25-44,M,BLACK,988225,198161,40.71059024500005,-73.98566351999993
173130578,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,<18,F,WHITE HISPANIC,1027895,258701,40.87664913900005,-73.84217955699995
173116027,2017-12-31T00:00:00.000,505,"CONTROLLED SUBSTANCE, POSSESSION 4",117.0,DANGEROUS DRUGS,PL 2200901,F,B,45,0,25-44,M,WHITE HISPANIC,1024898,245728,40.84105650300006,-73.85309546599996
173127000,2017-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,K,84,0,45-64,M,WHITE HISPANIC,988175,190975,40.69086637500004,-73.98584805699994
173124313,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,84,0,25-44,M,BLACK HISPANIC,987309,190698,40.69010641500005,-73.98897094299997
173123529,2017-12-31T00:00:00.000,793,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,M,34,0,25-44,M,WHITE HISPANIC,1002115,249244,40.85078236700008,-73.93542612
173122741,2017-12-31T00:00:00.000,105,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,M,6,1,45-64,M,WHITE HISPANIC,984135,207985,40.73755564100002,-74.000416424
173120422,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,83,0,25-44,F,WHITE HISPANIC,1007128,193705,40.69833089400004,-73.91749507299994
173119051,2017-12-31T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2403004,M,K,61,0,25-44,F,BLACK HISPANIC,995118,155709,40.59406298000005,-73.96086869299995
173119050,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,60,0,25-44,F,BLACK,993195,149246,40.57632547700007,-73.96780145099996
173119049,2017-12-31T00:00:00.000,105,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,K,79,0,25-44,M,WHITE,995470,192602,40.69532587300005,-73.95953988199994
173117791,2017-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,Q,101,0,25-44,F,BLACK,1044193,155208,40.592491808000034,-73.78416767599998
173117789,2017-12-31T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,M,19,0,25-44,F,WHITE,994643,216998,40.76228795000002,-73.96248453299995
173117308,2017-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,Q,113,3,25-44,M,BLACK HISPANIC,1046315,187088,40.67998073800004,-73.77623390699993
173116532,2017-12-31T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200700,F,B,40,0,25-44,M,WHITE HISPANIC,1006498,233566,40.80774079900005,-73.91963520099996
173116269,2017-12-31T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601502,F,K,67,0,25-44,M,BLACK,998299,175701,40.64893237900003,-73.94937316599999
173116267,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,48,0,25-44,M,WHITE HISPANIC,1017180,245297,40.839905687000055,-73.880991178
173116162,2017-12-31T00:00:00.000,419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553005,F,Q,115,0,25-44,M,WHITE HISPANIC,1021129,212565,40.75004970100008,-73.86689910299998
173116161,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,110,0,25-44,M,BLACK HISPANIC,1020728,211337,40.74668081600004,-73.86835303699996
173116149,2017-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110EA,F,K,78,0,18-24,M,BLACK,991207,187227,40.68057710700003,-73.97491866099993
173127016,2017-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,Q,112,0,25-44,M,WHITE,1021974,206302,40.73285577700005,-73.86388448799994
173127726,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,0,18-24,F,BLACK,1007583,182993,40.668927716000034,-73.91589127199995
173129125,2017-12-31T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 160102A,F,K,73,2,25-44,M,BLACK,1009247,182073,40.666397981000046,-73.90989634499994
173129251,2017-12-31T00:00:00.000,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450502,F,K,75,0,25-44,M,BLACK,1015238,180730,40.66269280500006,-73.88830715999995
173113524,2017-12-31T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,5,0,18-24,M,BLACK,986726,201919,40.72090560400005,-73.99106906899993
173114454,2017-12-31T00:00:00.000,258,"CRIMINAL MISCHIEF 4TH, GRAFFITI",351.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1456002,M,K,66,0,25-44,M,WHITE,990399,164172,40.61729672100006,-73.97785283799993
173116279,2017-12-31T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,S,121,0,45-64,M,ASIAN / PACIFIC ISLANDER,943633,165165,40.61993132500004,-74.14630908399994
173116537,2017-12-31T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,69,0,25-44,M,BLACK,1008653,174105,40.64452922800007,-73.91206632799998
173116545,2017-12-31T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601001,F,Q,114,0,25-44,F,WHITE HISPANIC,1006579,215870,40.75916979300007,-73.91940141999999
173116546,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,114,0,18-24,F,WHITE HISPANIC,1007550,219173,40.76823316900004,-73.91588499699996
173117785,2017-12-31T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,76,0,25-44,M,BLACK,982508,187780,40.68209752800004,-74.00628219899994
173119053,2017-12-31T00:00:00.000,113,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,77,0,25-44,M,BLACK HISPANIC,1003508,185056,40.67459999000005,-73.93057482199998
173119055,2017-12-31T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,28,0,25-44,F,WHITE,998007,230362,40.79896399800003,-73.95031371999994
173119698,2017-12-31T00:00:00.000,114,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,M,9,2,25-44,M,WHITE HISPANIC,991641,203214,40.72445732600005,-73.97333637299994
173120430,2017-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,Q,114,0,45-64,M,WHITE,1009044,222000,40.77598847900003,-73.91048100999996
173121085,2017-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,Q,114,0,45-64,M,WHITE,1009044,222000,40.77598847900003,-73.91048100999996
173121848,2017-12-31T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 2052501,F,B,41,72,25-44,F,BLACK,1017934,232221,40.804012949000025,-73.87833183299993
173127003,2017-12-31T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553004,F,M,1,0,18-24,M,BLACK,981396,198608,40.711817586000045,-74.01029608699997
173127010,2017-12-31T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,Q,113,0,25-44,M,BLACK,1052709,188095,40.68269757400003,-73.75317103199995
173129134,2017-12-31T00:00:00.000,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,S,122,0,18-24,F,WHITE HISPANIC,964984,158437,40.60153650900003,-74.06938089699997
173129258,2017-12-31T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,111,0,45-64,M,WHITE HISPANIC,1048659,216392,40.76039613900008,-73.76750253499995
173113424,2017-12-31T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 16515M9,M,M,1,0,25-44,M,BLACK,979630,199962,40.71553324800004,-74.01666714099997
173150522,2017-12-31T00:00:00.000,792,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031B,F,K,61,0,18-24,F,WHITE HISPANIC,996175,158706,40.60228778100003,-73.95705742999998
173130587,2017-12-31T00:00:00.000,792,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031B,F,K,73,0,25-44,M,BLACK,1009279,179175,40.65844352300008,-73.90979175299998
173116534,2017-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,43,0,25-44,M,BLACK,1025519,242145,40.83121933700004,-73.85087315799996
173133812,2017-12-31T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,62,0,25-44,M,WHITE,989542,159430,40.60428145700007,-73.980943455
173142207,2017-12-31T00:00:00.000,792,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 2650303,F,K,61,0,18-24,F,WHITE,996175,158706,40.60228778100003,-73.95705742999998
173113504,2017-12-31T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,B,44,0,18-24,M,BLACK,1006537,244511,40.83778161800007,-73.91945797099999
173113510,2017-12-31T00:00:00.000,113,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,44,0,18-24,M,BLACK,1006537,244511,40.83778161800007,-73.91945797099999
173114462,2017-12-31T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650102,M,Q,115,0,25-44,M,WHITE HISPANIC,1021994,213268,40.75197560600003,-73.86377323599999
173116270,2017-12-31T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,75,0,25-44,M,BLACK,1012992,186298,40.677983288000064,-73.89637897699998
173116276,2017-12-31T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601001,F,Q,114,0,25-44,M,WHITE HISPANIC,1006247,216075,40.759733297000025,-73.92059915499993
