project_id,project_name,project_start_date,project_completion_date,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income,low_income_units,moderate_income,middle_income,other,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,senior_units,planned_tax_benefit
63769,LINWOOD PARK APARTMENTS,2018-06-28T00:00:00.000,,No,Non Prevailing Wage,38,2,59,0,0,1,100,0,100,100,0,420c
65269,1296 SHERIDAN AVENUE.HPO.FY2018,2018-06-28T00:00:00.000,2018-06-28T00:00:00.000,Yes,Non Prevailing Wage,0,19,39,0,0,1,59,0,59,59,0,Article XI
65348,LIVONIA REGINA HDFC.HPO.FY18,2018-06-28T00:00:00.000,,No,Non Prevailing Wage,110,57,0,0,0,1,168,0,168,168,121,Article XI
65362,GROWER-GREEN,2018-06-28T00:00:00.000,2018-06-28T00:00:00.000,Yes,Non Prevailing Wage,205,77,35,21,1,9,348,0,348,348,0,Article XI
67302,176 KNICKERBOCKER AVENUE,2018-06-28T00:00:00.000,,No,Non Prevailing Wage,0,0,2,0,0,0,2,0,2,8,0,421a
67369,CONFIDENTIAL,2018-06-28T00:00:00.000,2018-08-30T00:00:00.000,No,Non Prevailing Wage,0,0,0,2,0,0,0,2,2,2,0,
67375,CONFIDENTIAL,2018-06-28T00:00:00.000,2018-10-01T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,2,2,0,
67377,CONFIDENTIAL,2018-06-28T00:00:00.000,2019-03-22T00:00:00.000,No,Non Prevailing Wage,0,2,0,0,0,0,0,2,2,2,0,
67381,CONFIDENTIAL,2018-06-28T00:00:00.000,2018-08-30T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67386,CONFIDENTIAL,2018-06-28T00:00:00.000,2019-02-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,2,0,0,0,2,2,2,0,
67412,CONFIDENTIAL,2018-06-28T00:00:00.000,2018-12-08T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
61625,JERICHO RESIDENCE V HDFC.YR15.FY18,2018-06-27T00:00:00.000,,No,Prevailing Wage,49,3,0,0,0,0,52,0,52,52,0,420c
61799,SECOND FARMS,2018-06-27T00:00:00.000,,No,Non Prevailing Wage,75,86,157,0,0,1,319,0,319,319,0,420c
63771,700 MANIDA STREET,2018-06-27T00:00:00.000,,No,Non Prevailing Wage,46,29,32,0,0,1,108,0,108,108,48,420c
64885,ROCKAWAY VILLAGE PHASE 1 (RITA STARK SITE),2018-06-27T00:00:00.000,,No,Non Prevailing Wage,67,68,320,0,0,2,457,0,457,457,0,Article XI
65983,FAC.131-10 GUY R. BREWER BOULEVARD,2018-06-27T00:00:00.000,,No,Prevailing Wage,158,0,0,0,0,1,159,0,159,159,158,420c
67303,916 BERGEN APARTMENTS,2018-06-27T00:00:00.000,2019-03-20T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,4,0,4,0,4,12,0,421a
67425,COMUNILIFE,2018-06-27T00:00:00.000,,No,Non Prevailing Wage,0,0,239,0,0,3,242,0,242,242,0,420c
67426,RUPPERT HOUSE,2018-06-27T00:00:00.000,2018-06-27T00:00:00.000,Yes,Non Prevailing Wage,487,163,0,0,0,2,0,652,652,652,0,Article II
63367,CUCS. 302-314 W 127TH STREET. KELLY HOTEL,2018-06-26T00:00:00.000,,No,Prevailing Wage,71,0,45,0,0,1,117,0,117,117,0,420c
65227,DIEGO BEEKMAN MHA.GHPP.FY18,2018-06-26T00:00:00.000,,No,Non Prevailing Wage,572,180,429,29,0,0,1210,0,1210,1210,0,
65772,820-836 GLENMORE AVE,2018-06-26T00:00:00.000,,No,Non Prevailing Wage,0,12,0,0,0,0,12,0,12,79,0,421a
65773,2437 PITKIN AVENUE,2018-06-26T00:00:00.000,,No,Non Prevailing Wage,0,6,0,0,0,0,6,0,6,32,0,421a
61837,9 FORT WASHINGTON AVENUE CLUSTER,2018-06-25T00:00:00.000,,No,Non Prevailing Wage,0,0,0,94,0,0,0,94,94,94,0,Article XI
63880,PRC TIFFANY STREET,2018-06-25T00:00:00.000,,No,Non Prevailing Wage,46,40,74,0,0,1,161,0,161,161,0,Article XI
64252,LINDEN TERRACE BUILDING 1,2018-06-25T00:00:00.000,,No,Non Prevailing Wage,48,48,138,0,0,1,235,0,235,235,0,Article XI
66556,BEREAN HDFC.HUDMF.FY18,2018-06-25T00:00:00.000,2018-06-25T00:00:00.000,Yes,Non Prevailing Wage,67,8,1,0,0,1,77,0,77,77,77,Article XI
66810,NEW LIFE HOMES HDFC.YR15.FY18,2018-06-25T00:00:00.000,2018-06-25T00:00:00.000,Yes,Non Prevailing Wage,42,8,4,0,0,1,55,0,55,55,0,420c
67304,89-15 138TH STREET APARTMENTS,2018-06-25T00:00:00.000,2019-04-16T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,2,0,2,8,0,421a
67364,CONFIDENTIAL,2018-06-25T00:00:00.000,2018-09-13T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
58623,BRONXVIEW AT SERVIAM,2018-06-22T00:00:00.000,,No,Non Prevailing Wage,12,12,67,22,0,1,114,0,114,114,0,Article XI
61612,EBENEZER PLAZA PHASE 1A,2018-06-22T00:00:00.000,,No,Non Prevailing Wage,40,40,116,0,0,1,197,0,197,197,0,420c
63172,1618 FULTON STREET,2018-06-22T00:00:00.000,,No,Non Prevailing Wage,8,21,23,50,0,1,103,0,103,103,0,Article XI
63751,MOSHOLU GRAND,2018-06-22T00:00:00.000,,No,Non Prevailing Wage,16,15,97,23,0,1,152,0,152,152,0,Article XI
67231,WEST END. 483 WEST END AVE. WEST END INTERGENERATIONAL,2018-06-22T00:00:00.000,2018-06-22T00:00:00.000,Yes,Non Prevailing Wage,24,0,16,0,0,0,40,0,40,40,0,
67278,CONFIDENTIAL,2018-06-22T00:00:00.000,2018-06-22T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67279,CONFIDENTIAL,2018-06-22T00:00:00.000,2018-06-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
67305,88 HART STREET,2018-06-22T00:00:00.000,2019-06-21T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,2,0,2,10,0,421a
62210,CEDAR MANOR MUTUAL HOUSING CORP.HRP.FY18,2018-06-21T00:00:00.000,,No,Non Prevailing Wage,65,150,0,0,0,1,0,216,216,216,0,J-51 Enriched
64436,1755 WATSON AVENUE,2018-06-21T00:00:00.000,,No,Non Prevailing Wage,66,81,177,0,0,2,326,0,326,326,0,420c
67306,94 SOUTH 4TH STREET,2018-06-21T00:00:00.000,2018-06-21T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,2,0,2,7,0,421a
67348,CONFIDENTIAL,2018-06-21T00:00:00.000,2019-01-24T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,1,0,1,1,0,
67415,CONFIDENTIAL,2018-06-21T00:00:00.000,2018-10-01T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,2,2,0,
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,2018-06-20T00:00:00.000,,No,Non Prevailing Wage,2,1620,12,0,0,0,0,1634,1634,1634,0,
64793,148-31 90TH AVE.,2018-06-20T00:00:00.000,,No,Non Prevailing Wage,0,0,18,0,0,0,18,0,18,90,0,421a
64796,127 WEST 43 ST | WOODSTOCK,2018-06-20T00:00:00.000,,No,Non Prevailing Wage,0,281,10,0,0,0,291,0,291,291,291,
66564,1314 SENECA HDFC.HPO.FY18,2018-06-20T00:00:00.000,2018-06-20T00:00:00.000,Yes,Non Prevailing Wage,2,3,42,12,0,1,60,0,60,60,11,Article XI
67370,CONFIDENTIAL,2018-06-20T00:00:00.000,2019-01-24T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,2,2,0,
58555,MOTHER GASTON-HINSDALE,2018-06-19T00:00:00.000,,No,Non Prevailing Wage,0,0,0,50,0,0,33,17,50,50,0,
60248,15 STRATFORD LLC.GHPP.FY18,2018-06-19T00:00:00.000,,No,Non Prevailing Wage,6,10,4,0,0,0,20,0,20,20,0,J-51 Enriched
64186,343 RALPH AVENUE,2018-06-18T00:00:00.000,,No,Non Prevailing Wage,0,0,20,0,0,0,20,0,20,20,0,421a
67271,CONFIDENTIAL,2018-06-18T00:00:00.000,2018-06-18T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
67307,577 WEST 161ST STREET APARTMENTS,2018-06-14T00:00:00.000,2019-05-17T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,20,0,421a
60041,DORA MCKENZIE HDFC.PLP.FY18,2018-06-13T00:00:00.000,,No,Non Prevailing Wage,3,0,0,5,0,0,8,0,8,8,0,Article XI
63036,MHANY. 1921 CORTELYOU ROAD,2018-06-13T00:00:00.000,,No,Non Prevailing Wage,53,8,14,0,0,1,76,0,76,76,15,420c
65578,GEEL E 162ND ST.HDFC.YR15.FY18,2018-06-13T00:00:00.000,2018-06-13T00:00:00.000,Yes,Non Prevailing Wage,69,1,0,0,0,1,71,0,71,71,0,420c
67397,CONFIDENTIAL,2018-06-13T00:00:00.000,2019-01-29T00:00:00.000,No,Non Prevailing Wage,3,0,0,0,0,0,0,3,3,3,0,
67419,CONFIDENTIAL,2018-06-13T00:00:00.000,2019-01-24T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63899,948 MYRTLE AVE,2018-06-12T00:00:00.000,,No,Non Prevailing Wage,0,0,24,0,0,0,24,0,24,100,0,421a
67308,168-05 DEPOT ROAD,2018-06-12T00:00:00.000,2019-02-12T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,7,0,421a
62209,ADEE TOWER APARTMENTS INC.HRP.FY18,2018-06-11T00:00:00.000,,No,Non Prevailing Wage,247,45,0,0,0,0,0,292,292,292,0,J-51 Enriched
67309,"MAYA, THE",2018-06-11T00:00:00.000,2019-04-24T00:00:00.000,No,Non Prevailing Wage,0,0,0,21,0,0,21,0,21,68,0,421a
65210,VOA. 305 W. 97TH ST. ROSE HOUSE,2018-06-08T00:00:00.000,,No,Non Prevailing Wage,97,0,0,0,0,0,97,0,97,97,0,420c
67275,CONFIDENTIAL,2018-06-08T00:00:00.000,2018-06-08T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67310,1779 WEEKS AVENUE APARTMENTS,2018-06-08T00:00:00.000,2018-11-21T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
66558,1097 GLENMORE AVE.GHPP.FY18,2018-06-07T00:00:00.000,,No,Non Prevailing Wage,0,4,0,1,0,0,5,0,5,5,0,J-51 Enriched
67311,1164 & 1168 GREENE AVENUE,2018-06-07T00:00:00.000,2019-09-25T00:00:00.000,No,Non Prevailing Wage,0,0,4,0,0,0,4,0,4,20,0,421a
67272,CONFIDENTIAL,2018-06-06T00:00:00.000,2018-06-06T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67312,1068 FULTON STREET APARTMENTS,2018-06-06T00:00:00.000,2019-04-05T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,13,0,13,0,13,41,0,421a
67401,CONFIDENTIAL,2018-06-06T00:00:00.000,2019-01-24T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
65205,ACMH.2053 RYER AVE,2018-06-04T00:00:00.000,,No,Non Prevailing Wage,52,33,0,0,0,1,86,0,86,86,0,420c
67273,CONFIDENTIAL,2018-06-04T00:00:00.000,2018-06-04T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67368,CONFIDENTIAL,2018-06-04T00:00:00.000,2019-03-06T00:00:00.000,No,Non Prevailing Wage,0,0,0,2,0,0,0,2,2,2,0,
67313,1072 UNIVERSITY AVENUE,2018-05-31T00:00:00.000,2019-02-21T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
44340,BLAKE/HENDRIX,2018-05-30T00:00:00.000,,No,Non Prevailing Wage,0,0,0,30,0,0,17,13,30,30,0,UDAAP
67314,2118 MAPES AVENUE APARTMENTS,2018-05-29T00:00:00.000,2018-07-20T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,13,0,13,0,13,43,0,421a
67315,2183 3RD AVENUE,2018-05-29T00:00:00.000,,No,Non Prevailing Wage,0,0,12,0,0,0,12,0,12,58,0,421a
67316,233 BUFFALO AVENUE,2018-05-25T00:00:00.000,2019-01-16T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,9,0,421a
67403,STARRETT CITY,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,Yes,Non Prevailing Wage,0,3569,2312,0,0,0,5881,0,5881,5881,0,Article V
67424,CELEBRATION TOWNHOUSES,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,Yes,Non Prevailing Wage,0,0,74,0,0,0,0,74,74,74,0,
63282,12 ECKFORD,2018-05-24T00:00:00.000,,No,Non Prevailing Wage,0,0,21,0,0,0,21,0,21,101,0,421a
67317,11-39 49TH AVENUE,2018-05-24T00:00:00.000,2019-05-03T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,59,0,59,0,59,194,0,421a
65543,ARKER.40 DEBEVOISE STREET,2018-05-23T00:00:00.000,,No,Prevailing Wage,64,0,0,0,0,1,65,0,65,65,64,420c
67318,"FREDRICK OLMSTEAD, THE",2018-05-23T00:00:00.000,2019-07-22T00:00:00.000,No,Non Prevailing Wage,0,0,40,0,0,0,40,0,40,193,0,421a
67319,806 ST JOHNS PLACE,2018-05-22T00:00:00.000,2018-09-28T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,8,0,8,0,8,26,0,421a
67229,CONFIDENTIAL,2018-05-21T00:00:00.000,2018-05-21T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67320,951 MADISON STREET APARTMENTS,2018-05-21T00:00:00.000,2019-11-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,12,0,12,0,12,37,0,421a
67321,1544 NOSTRAND AVENUE,2018-05-18T00:00:00.000,2019-04-24T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
63800,THE BRIDGE. 3500 PARK AVE,2018-05-17T00:00:00.000,,No,Non Prevailing Wage,69,8,37,0,0,1,115,0,115,115,31,420c
67322,LINCOLN PARK APARTMENTS,2018-05-17T00:00:00.000,2018-08-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,27,0,27,0,27,90,0,421a
67189,CONFIDENTIAL,2018-05-16T00:00:00.000,2018-10-01T00:00:00.000,No,Non Prevailing Wage,0,0,0,4,0,0,0,4,4,4,1,
67323,THREE TWO ONE,2018-05-16T00:00:00.000,2019-05-03T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,39,0,39,0,39,130,0,421a
66947,1050 MANHATTAN AVENUE,2018-05-15T00:00:00.000,,No,Non Prevailing Wage,0,0,18,0,0,0,18,0,18,90,0,421a
67228,CONFIDENTIAL,2018-05-15T00:00:00.000,2018-05-15T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67324,56 BOX STREET,2018-05-15T00:00:00.000,2018-06-29T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,6,0,6,0,6,20,0,421a
67423,FOUNTAIN SEAVIEW BUILDING B6,2018-05-15T00:00:00.000,,No,Non Prevailing Wage,43,43,334,0,0,2,422,0,422,422,0,420c
67325,GLORIA LINDEN,2018-05-14T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,4,0,4,0,4,13,0,421a
67291,3190 RIVERDALE AVENUE APARTMENTS,2018-05-11T00:00:00.000,2019-01-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,4,0,0,4,0,4,13,0,421a
62163,AMELIA VALENTI.HRP.FY18,2018-05-10T00:00:00.000,,No,Non Prevailing Wage,0,0,6,0,0,0,6,0,6,6,0,J-51
62208,1906-08AMETHYSTCONSTRUCTIONCORP.HRP.FY18,2018-05-10T00:00:00.000,,No,Non Prevailing Wage,0,0,11,0,0,0,11,0,11,11,0,J-51
67226,CONFIDENTIAL,2018-05-09T00:00:00.000,2018-05-09T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67227,CONFIDENTIAL,2018-05-08T00:00:00.000,2018-05-08T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67292,880 METRO REALTY,2018-05-08T00:00:00.000,2018-05-08T00:00:00.000,No,Non Prevailing Wage,0,0,6,0,0,0,6,0,6,28,0,421a
67293,89 BARTLETT STREET,2018-05-08T00:00:00.000,2019-04-24T00:00:00.000,No,Non Prevailing Wage,0,0,16,0,0,0,16,0,16,64,0,421a
67294,730 PROSPECT PLACE,2018-05-07T00:00:00.000,2019-01-10T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
67225,CONFIDENTIAL,2018-05-04T00:00:00.000,2018-05-04T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
65453,HABITAT SINGLE FAMILY HOMES 3,2018-05-03T00:00:00.000,2018-05-03T00:00:00.000,Yes,Non Prevailing Wage,0,0,3,0,0,0,0,3,3,3,0,UDAAP
65775,211 WEST 29TH STREET,2018-05-02T00:00:00.000,,No,Non Prevailing Wage,0,0,9,0,8,0,17,0,17,55,0,421a
67224,CONFIDENTIAL,2018-05-02T00:00:00.000,2018-05-02T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67295,1701 PARKVIEW AVENUE,2018-05-02T00:00:00.000,2018-12-19T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,7,0,7,0,7,35,0,421a
65649,625 & 658 DRIGGS AVE,2018-05-01T00:00:00.000,,No,Non Prevailing Wage,0,0,7,0,0,0,7,0,7,39,0,421a
67296,5959 BROADWAY,2018-04-30T00:00:00.000,,No,Non Prevailing Wage,0,0,15,0,0,0,15,0,15,72,0,421a
61575,HARRY T. NANCE APARTMENTS,2018-04-27T00:00:00.000,,No,Non Prevailing Wage,17,15,34,0,0,1,67,0,67,67,0,420c
61630,HARLEM COMMUNITY INITIATIVE HDFC.YR15.FY18,2018-04-25T00:00:00.000,2018-04-25T00:00:00.000,Yes,Non Prevailing Wage,0,1,33,0,0,1,35,0,35,35,0,420c
67161,CONFIDENTIAL,2018-04-25T00:00:00.000,2018-04-25T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67297,85 ROGERS AVENUE,2018-04-25T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,10,0,421a
67298,510 FLATBUSH APARTMENTS,2018-04-23T00:00:00.000,2018-12-05T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,16,0,16,0,16,51,0,421a
67299,867 DEKALB AVENUE,2018-04-23T00:00:00.000,2018-10-25T00:00:00.000,No,Non Prevailing Wage,0,0,0,2,9,0,11,0,11,35,0,421a
67300,1360 1364 PURDY STREET APARTMENTS,2018-04-19T00:00:00.000,2018-11-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,16,0,421a
67158,CONFIDENTIAL,2018-04-18T00:00:00.000,2018-04-18T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67337,212 LINDEN BLVD,2018-04-18T00:00:00.000,2018-06-19T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,7,0,7,0,7,24,0,421a
66901,BROOKLYN BRIDGE PARK PIER 6,2018-04-17T00:00:00.000,,No,Non Prevailing Wage,0,0,25,0,75,0,100,0,100,266,0,
67156,CONFIDENTIAL,2018-04-13T00:00:00.000,2018-04-13T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
67338,2802 KINGS HIGHWAY APARTMENTS,2018-04-13T00:00:00.000,2018-07-23T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,9,0,9,0,9,29,0,421a
67339,10 WEST 132 STREET APARTMENTS,2018-04-12T00:00:00.000,2019-09-13T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,16,0,421a
59464,296 WYTHE AVENUE,2018-04-11T00:00:00.000,,No,Non Prevailing Wage,0,0,11,0,0,0,11,0,11,55,0,421a
67152,CONFIDENTIAL,2018-04-11T00:00:00.000,2018-04-11T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
67146,CONFIDENTIAL,2018-04-06T00:00:00.000,2018-04-06T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67145,CONFIDENTIAL,2018-04-05T00:00:00.000,2018-04-05T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67340,325 LAFAYETTE AVENUE APARTMENTS,2018-04-05T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,35,0,35,0,35,116,0,421a
66702,225 W 28TH STREET,2018-04-03T00:00:00.000,,No,Non Prevailing Wage,0,0,35,0,0,0,35,0,35,112,0,421a
67159,CONFIDENTIAL,2018-04-02T00:00:00.000,2018-04-02T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66986,CONFIDENTIAL,2018-03-30T00:00:00.000,2018-03-30T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66983,CONFIDENTIAL,2018-03-22T00:00:00.000,2018-03-22T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66987,CONFIDENTIAL,2018-03-22T00:00:00.000,2018-03-22T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66981,CONFIDENTIAL,2018-03-20T00:00:00.000,2018-03-20T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67342,961 WILLOUGHBY AVENUE,2018-03-20T00:00:00.000,2019-12-11T00:00:00.000,No,Non Prevailing Wage,0,0,13,0,0,0,13,0,13,63,0,421a
67343,200 EAST 95 STREET,2018-03-16T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,21,0,0,21,21,104,0,421a
66268,1134 FULTON STREET,2018-03-15T00:00:00.000,,No,Non Prevailing Wage,0,0,34,0,21,0,55,0,55,182,0,421a
66977,CONFIDENTIAL,2018-03-13T00:00:00.000,2018-03-13T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66974,CONFIDENTIAL,2018-03-12T00:00:00.000,2018-03-12T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
67345,246 JOHNSON AVENUE,2018-03-12T00:00:00.000,2018-03-12T00:00:00.000,No,Non Prevailing Wage,0,0,6,0,0,0,6,0,6,30,0,421a
65774,260 KENT AVENUE,2018-03-09T00:00:00.000,,No,Non Prevailing Wage,0,0,66,0,0,0,66,0,66,332,0,421a
67346,690 BUSHWICK RESIDENCE,2018-03-06T00:00:00.000,2018-08-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,6,0,0,6,0,6,20,0,421a
66889,CONFIDENTIAL,2018-02-28T00:00:00.000,2018-06-15T00:00:00.000,No,Non Prevailing Wage,0,0,0,4,0,0,0,4,4,4,1,
65541,TANYA TOWERS,2018-02-27T00:00:00.000,,No,Non Prevailing Wage,0,0,137,0,0,0,137,0,137,138,0,
66848,CONFIDENTIAL,2018-02-27T00:00:00.000,2018-02-27T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
65357,MOUNT HOPE PRESERVATION APARTMENTS LLC.YR15.FY18,2018-02-23T00:00:00.000,,No,Non Prevailing Wage,5,226,237,23,0,6,497,0,497,497,0,Article XI
55223,SYDNEY HOUSE,2018-02-22T00:00:00.000,,No,Non Prevailing Wage,0,0,56,0,0,1,1,56,57,57,0,
66846,CONFIDENTIAL,2018-02-22T00:00:00.000,2018-02-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
67347,626 EAST 223 STREET,2018-02-22T00:00:00.000,2018-11-28T00:00:00.000,No,Non Prevailing Wage,0,1,1,0,0,0,2,0,2,8,0,421a
67008,1992 THIRD AVENUE APARTMENTS,2018-02-18T00:00:00.000,2018-08-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,15,0,421a
64636,505  EAST 86TH STREET,2018-02-16T00:00:00.000,,No,Non Prevailing Wage,0,0,5,0,0,0,5,0,5,140,0,421a
67162,CONFIDENTIAL,2018-02-15T00:00:00.000,2018-02-15T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67349,615 ST JOHN'S PLACE APARTMENTS,2018-02-15T00:00:00.000,2018-07-23T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,7,0,421a
67006,16 CHARLES PLACE,2018-02-12T00:00:00.000,2019-03-29T00:00:00.000,No,Non Prevailing Wage,0,0,8,0,0,0,8,0,8,39,0,421a
67350,524 EAST 14TH STREET,2018-02-09T00:00:00.000,2018-10-23T00:00:00.000,No,Non Prevailing Wage,0,0,16,0,34,0,50,0,50,160,0,421a
48768,URBAN HORIZONS HDFC.YR15.FY18,2018-02-06T00:00:00.000,,No,Non Prevailing Wage,4,121,6,0,0,1,132,0,132,132,11,420c
67351,876 BERGEN STREET,2018-02-06T00:00:00.000,2019-04-10T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,16,0,421a
67009,22 MELROSE STREET,2018-01-31T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,3,8,0,421a
67013,ST. LUCY'S APARTMENTS,2018-01-31T00:00:00.000,2018-01-31T00:00:00.000,Yes,Non Prevailing Wage,0,0,74,25,0,1,100,0,100,100,0,Article XI
66717,CONFIDENTIAL,2018-01-24T00:00:00.000,2018-05-15T00:00:00.000,No,Non Prevailing Wage,0,0,0,3,0,0,0,3,3,3,1,
62289,CAMBA. 210-214 HEGEMAN AVE,2018-01-22T00:00:00.000,,No,Non Prevailing Wage,50,4,16,0,0,1,71,0,71,71,0,420c
63939,NERVE LTU HOUSING DEVELOPMENT FUND COMPANY.HUDMF.FY18,2018-01-22T00:00:00.000,2018-01-22T00:00:00.000,Yes,Non Prevailing Wage,108,19,6,0,1,1,135,0,135,135,0,Article XI
63941,HP DUNWELL HOUSING DEVELOPMENT FUND COMPANY.HUDMF.FY18,2018-01-22T00:00:00.000,,No,Non Prevailing Wage,160,13,3,6,0,1,183,0,183,183,0,Article XI
67056,CONFIDENTIAL,2018-01-22T00:00:00.000,2018-03-23T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
64756,BANANA KELLY HDFC.GHPP.FY18,2018-01-19T00:00:00.000,,No,Non Prevailing Wage,0,12,8,0,0,1,21,0,21,21,0,Article XI
66765,CONFIDENTIAL,2018-01-19T00:00:00.000,2018-01-19T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63014,1325 SOUTHERN BOULEVARD,2018-01-18T00:00:00.000,,No,Non Prevailing Wage,0,12,18,0,0,1,31,0,31,31,0,420c
66763,CONFIDENTIAL,2018-01-17T00:00:00.000,2018-01-17T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
