,indicator_data_id,indicator_id,name,measure,geo_type_name,geo_entity_id,geo_entity_name,year_description,data_valuemessage
808,151495,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,24.0
809,151495,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,24.0
810,151447,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,42.3
811,151447,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,42.3
812,151496,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,211,Williamsburg - Bushwick,2009-2011,113.7
813,151496,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,211,Williamsburg - Bushwick,2009-2011,113.7
814,151448,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,211,Williamsburg - Bushwick,2009-2011,185.8
815,151448,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,211,Williamsburg - Bushwick,2009-2011,185.8
816,151497,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,301,Washington Heights,2009-2011,41.7
817,151497,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,301,Washington Heights,2009-2011,41.7
818,151449,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,301,Washington Heights,2009-2011,130.2
819,151449,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,301,Washington Heights,2009-2011,130.2
820,151498,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,2009-2011,130.4
821,151498,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,2009-2011,130.4
822,151450,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,302,Central Harlem - Morningside Heights,2009-2011,269.9
823,151450,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,302,Central Harlem - Morningside Heights,2009-2011,269.9
824,151499,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,303,East Harlem,2009-2011,135.2
825,151499,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,303,East Harlem,2009-2011,135.2
826,151451,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,303,East Harlem,2009-2011,276.0
827,151451,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,303,East Harlem,2009-2011,276.0
828,151500,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,304,Upper West Side,2009-2011,24.1
829,151500,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,304,Upper West Side,2009-2011,24.1
830,151452,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,304,Upper West Side,2009-2011,69.8
831,151452,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,304,Upper West Side,2009-2011,69.8
832,151501,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,305,Upper East Side,2009-2011,9.3
833,151501,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,305,Upper East Side,2009-2011,9.3
834,151453,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,305,Upper East Side,2009-2011,35.4
835,151453,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,305,Upper East Side,2009-2011,35.4
836,151502,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,306,Chelsea - Clinton,2009-2011,24.6
837,151502,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,306,Chelsea - Clinton,2009-2011,24.6
838,151454,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,306,Chelsea - Clinton,2009-2011,91.6
839,151454,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,306,Chelsea - Clinton,2009-2011,91.6
840,151503,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,2009-2011,19.6
841,151503,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,2009-2011,19.6
842,151455,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,307,Gramercy Park - Murray Hill,2009-2011,70.0
843,151455,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,307,Gramercy Park - Murray Hill,2009-2011,70.0
844,151504,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,308,Greenwich Village - SoHo,2009-2011,8.9
845,151504,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,308,Greenwich Village - SoHo,2009-2011,8.9
846,151456,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,308,Greenwich Village - SoHo,2009-2011,24.2
847,151456,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,308,Greenwich Village - SoHo,2009-2011,24.2
848,151505,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,309,Union Square - Lower East Side,2009-2011,42.5
849,151505,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,309,Union Square - Lower East Side,2009-2011,42.5
850,151457,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,309,Union Square - Lower East Side,2009-2011,144.0
851,151457,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,309,Union Square - Lower East Side,2009-2011,144.0
852,151506,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,310,Lower Manhattan,2009-2011,27.0
853,151506,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,310,Lower Manhattan,2009-2011,27.0
854,151458,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,310,Lower Manhattan,2009-2011,56.8
855,151458,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,310,Lower Manhattan,2009-2011,56.8
856,151507,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,401,Long Island City - Astoria,2009-2011,27.1
857,151507,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,401,Long Island City - Astoria,2009-2011,27.1
858,151459,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,401,Long Island City - Astoria,2009-2011,75.0
859,151459,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,401,Long Island City - Astoria,2009-2011,75.0
860,151508,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,402,West Queens,2009-2011,16.1
861,151508,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,402,West Queens,2009-2011,16.1
862,151460,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,402,West Queens,2009-2011,72.4
863,151460,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,402,West Queens,2009-2011,72.4
864,151509,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,403,Flushing - Clearview,2009-2011,10.5
865,151509,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,403,Flushing - Clearview,2009-2011,10.5
866,151461,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,403,Flushing - Clearview,2009-2011,40.0
867,151461,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,403,Flushing - Clearview,2009-2011,40.0
868,151510,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,404,Bayside - Little Neck,2009-2011,7.8
869,151510,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,404,Bayside - Little Neck,2009-2011,7.8
870,151462,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,404,Bayside - Little Neck,2009-2011,27.5
871,151462,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,404,Bayside - Little Neck,2009-2011,27.5
872,151511,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,2009-2011,16.6
873,151511,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,2009-2011,16.6
874,151463,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,405,Ridgewood - Forest Hills,2009-2011,56.3
875,151463,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,405,Ridgewood - Forest Hills,2009-2011,56.3
876,151512,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,406,Fresh Meadows,2009-2011,20.7
877,151512,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,406,Fresh Meadows,2009-2011,20.7
878,151464,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,406,Fresh Meadows,2009-2011,60.9
879,151464,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,406,Fresh Meadows,2009-2011,60.9
880,151513,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,407,Southwest Queens,2009-2011,35.0
881,151513,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,407,Southwest Queens,2009-2011,35.0
882,151465,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,407,Southwest Queens,2009-2011,89.0
883,151465,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,407,Southwest Queens,2009-2011,89.0
884,151514,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,408,Jamaica,2009-2011,54.1
885,151514,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,408,Jamaica,2009-2011,54.1
886,151466,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,408,Jamaica,2009-2011,144.7
887,151466,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,408,Jamaica,2009-2011,144.7
888,151515,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,409,Southeast Queens,2009-2011,35.5
889,151515,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,409,Southeast Queens,2009-2011,35.5
890,151467,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,409,Southeast Queens,2009-2011,90.2
891,151467,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,409,Southeast Queens,2009-2011,90.2
892,151516,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,410,Rockaways,2009-2011,59.7
893,151516,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,410,Rockaways,2009-2011,59.7
894,151468,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,410,Rockaways,2009-2011,137.4
895,151468,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,410,Rockaways,2009-2011,137.4
896,151517,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,501,Port Richmond,2009-2011,84.7
897,151517,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,501,Port Richmond,2009-2011,84.7
898,151469,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,501,Port Richmond,2009-2011,118.8
899,151469,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,501,Port Richmond,2009-2011,118.8
900,151518,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,502,Stapleton - St. George,2009-2011,58.1
901,151518,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,502,Stapleton - St. George,2009-2011,58.1
902,151470,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,502,Stapleton - St. George,2009-2011,101.7
903,151470,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,502,Stapleton - St. George,2009-2011,101.7
904,151519,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,503,Willowbrook,2009-2011,22.3
905,151519,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,503,Willowbrook,2009-2011,22.3
906,151471,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,503,Willowbrook,2009-2011,47.3
907,151471,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,503,Willowbrook,2009-2011,47.3
908,151520,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,504,South Beach - Tottenville,2009-2011,15.9
909,151520,659,O3-Attributable Asthma ED Visits,Rate- 18 Yrs and Older,UHF42,504,South Beach - Tottenville,2009-2011,15.9
910,151472,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,504,South Beach - Tottenville,2009-2011,29.8
911,151472,653,O3-Attributable Asthma ED Visits,Rate- Children 0 to 17 Yrs Old,UHF42,504,South Beach - Tottenville,2009-2011,29.8
912,131358,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,1,Bronx,2005-2007,13.4
913,131358,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,1,Bronx,2005-2007,13.4
914,131166,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2005-2007,34.1
915,131166,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2005-2007,34.1
916,131359,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2005-2007,8.0
917,131359,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2005-2007,8.0
918,131167,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2005-2007,21.1
919,131167,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2005-2007,21.1
920,131360,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2005-2007,5.5
921,131360,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2005-2007,5.5
922,131168,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2005-2007,20.1
923,131168,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2005-2007,20.1
924,131361,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,4,Queens,2005-2007,4.3
925,131361,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,4,Queens,2005-2007,4.3
926,131169,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2005-2007,17.1
927,131169,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2005-2007,17.1
928,131362,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2005-2007,4.7
929,131362,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2005-2007,4.7
930,131170,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2005-2007,11.7
931,131170,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2005-2007,11.7
932,151618,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,1,Bronx,2009-2011,13.7
933,151618,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,1,Bronx,2009-2011,13.7
934,151570,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2009-2011,37.8
935,151570,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2009-2011,37.8
936,151619,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2009-2011,7.6
937,151619,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2009-2011,7.6
938,151571,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2009-2011,20.9
939,151571,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2009-2011,20.9
940,151620,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2009-2011,4.9
941,151620,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2009-2011,4.9
942,151572,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2009-2011,19.9
943,151572,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2009-2011,19.9
944,151621,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,4,Queens,2009-2011,4.2
945,151621,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,4,Queens,2009-2011,4.2
946,151573,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2009-2011,17.0
947,151573,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2009-2011,17.0
948,151622,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2009-2011,6.8
949,151622,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2009-2011,6.8
950,151574,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2009-2011,12.5
951,151574,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2009-2011,12.5
952,131357,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Citywide,1,New York City,2005-2007,7.1
953,131357,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Citywide,1,New York City,2005-2007,7.1
954,131165,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2005-2007,22.0
955,131165,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2005-2007,22.0
956,151617,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Citywide,1,New York City,2009-2011,7.0
957,151617,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,Citywide,1,New York City,2009-2011,7.0
958,151569,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2009-2011,22.7
959,151569,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2009-2011,22.7
960,131315,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,2005-2007,6.3
961,131315,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,2005-2007,6.3
962,131123,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,2005-2007,19.4
963,131123,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,2005-2007,19.4
964,131316,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,2005-2007,9.0
965,131316,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,2005-2007,9.0
966,131124,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,2005-2007,28.1
967,131124,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,2005-2007,28.1
968,131317,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,2005-2007,14.4
969,131317,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,2005-2007,14.4
970,131125,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,2005-2007,34.5
971,131125,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,2005-2007,34.5
972,131318,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,2005-2007,10.2
973,131318,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,2005-2007,10.2
974,131126,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,2005-2007,28.0
975,131126,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,2005-2007,28.0
976,131319,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,2005-2007,18.9
977,131319,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,2005-2007,18.9
978,131127,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,2005-2007,36.0
979,131127,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,2005-2007,36.0
980,131320,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,2005-2007,18.5
981,131320,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,2005-2007,18.5
982,131128,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,2005-2007,35.1
983,131128,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,2005-2007,35.1
984,131321,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2005-2007,19.4
985,131321,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2005-2007,19.4
986,131129,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,2005-2007,35.9
987,131129,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,2005-2007,35.9
988,131322,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,2005-2007,5.8
989,131322,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,2005-2007,5.8
990,131130,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,2005-2007,9.5
991,131130,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,2005-2007,9.5
992,131323,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,2005-2007,7.9
993,131323,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,2005-2007,7.9
994,131131,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,2005-2007,16.5
995,131131,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,2005-2007,16.5
996,131324,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,15.1
997,131324,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,15.1
998,131132,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,37.9
999,131132,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,37.9
