bbl,benchmarking_submission,bin,block,borough,borough_number,building_address,building_name,census_tract,community_board,community_council,council_district,energy_star_score,entry_number,fy15_energy_usage_mmbtu_utility_energy_excluding_fuel_oil,ghg,indoor_water_intensity_all_water_sources_gal_ft2,latitude,longitude,lot,nta,number_of_buildings,primary_property_type_self_selected,property_floor_area_buildngs_and_parking_ft2,reported_bins,reported_building_square_footage,reported_facility_type,reported_water_method,site_eui,site_eui_kbtu_ft2,state,street_name,street_number,total_ghg_emissions_mtco2e,water_per_square_foot,weather_normalized_source_eui,weather_normalized_source_eui_kbtu_ft2,zip,zip_code
4004100030.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  22 STREET         ,    40-18,,,,,11101.0,
4004100038.0,Yes,,,QUEENS,,,,,,,,98.0,442.0,,186.56,,,,,,1.0,,,,79200.0,Office,,32.5,,,  22 STREET,    40-36,,,70.8,,11101.0,
4004100046.0,Yes,,,QUEENS,,,,,,,,88.0,754.0,,244.19,,,,,,1.0,,,4004973.0,100923.0,Warehouse (Unrefrigerated),,39.4,,,  41 AVENUE,    21-05,,,59.2,,11101.0,
4004110031.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  22 STREET         ,    41-02,,,,,11101.0,
4004120001.0,Yes,,,QUEENS,,,,,,,,62.0,476.0,,444.94,,,,,,1.0,,,,73704.0,Office,,84.7,,,QUEENS PLAZA NORTH,    22-09,,,178.4,,11101.0,
4004150004.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,QUEENS PLAZA NORTH  ,    25-01,,,,,11101.0,
4004160010.0,Yes,,,QUEENS,,,,,,,,82.0,14.0,,7162.29,,,,,,1.0,,,,689884.0,Office,,60.5,,,QUEENS PLAZA NORTH,    27-01,,,172.9,,11101.0,
4004160021.0,Yes,,,QUEENS,,,,,,,,82.0,14.0,,7162.29,,,,,,1.0,,,,689884.0,Office,,60.5,,,  27 STREET,    41-21,,,172.9,,11101.0,
4004180014.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  29 STREET         ,    41-15,,,,,11101.0,
4004250005.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,QUEENS PLAZA SOUTH  ,    23-10,,,,,11101.0,
4004270060.0,Yes,,,QUEENS,,,,,,,,,1150.0,,721.49,,,,,,1.0,,,4005076.0,80000.0,Other,,102.9,,,  22 STREET,    42-02,,,308.8,,11101.0,
4004290003.0,Yes,,,QUEENS,,,,,,,,,1879.0,,414.74,,,,,,1.0,,,,76000.0,Other,,73.2,,,  43 AVENUE,    24-01,,,108.2,,11101.0,
4004360021.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  43 AVENUE         ,    23-10,,,,,11101.0,
4004380026.0,Yes,,,QUEENS,,,,,,,,30.0,2472.0,,508.23,,,,,,1.0,,,4020255.0,113000.0,K-12 School,,47.9,,,  44 ROAD,    21-02,,,160.0,,11101.0,
4004390002.0,Yes,,,QUEENS,,,,,,,,,1233.0,,207.3,,,,,,1.0,,,4004390002.0,64000.0,Warehouse (Unrefrigerated),,46.7,,,  44 ROAD,    21-30,,,93.7,,11101.0,
4004400008.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  22 STREET         ,    43-01,,,,,11101.0,
4004410016.0,Yes,,,QUEENS,,,,,,,,95.0,2039.0,,512.0,,,,,,1.0,,,4005198.0,125000.0,Office,,59.2,,,  43 AVENUE,    21-16,,,116.9,,11101.0,
4004430014.0,Yes,,,QUEENS,,,,,,,,23.0,2069.0,,889.08,,,,,,1.0,,,4005206.0,108880.0,Office,,103.2,,,  43 AVENUE,    12-12,,,259.3,,11101.0,
4004490001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  44 AVENUE         ,    10-10,,,,,11101.0,
4004490013.0,Yes,,,QUEENS,,,,,,,,59.0,2041.0,,1178.47,,,,,,1.0,,,4005274.0,140000.0,Office,,98.0,,,  11 STREET,    44-02,,,237.4,,11101.0,
4004610016.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,QUEENS PLAZA SOUTH  ,    42-11,,,,,11101.0,
4004710758.0,Yes,,,QUEENS,,,,,,,,97.0,2146.0,,209.62,,,,,,1.0,,,4005328.0,87069.0,Hotel,,34.4,,,  21 STREET,    39-34,,,68.8,,11101.0,
4004880011.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  44 DRIVE          ,     5-41,,,,,11101.0,
4004900011.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,   1 STREET         ,    27-50,,,,,11102.0,
4005220001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  34 AVENUE         ,    12-01,,,,,11106.0,
4005760012.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  30 AVENUE         ,    25-10,,,,,11102.0,
4005930001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  30 STREET         ,    30-03,,,,,11102.0,
4006010001.0,Yes,,,QUEENS,,,,,,,,,1021.0,,,,,,,,1.0,,,4007923.0,161603.0,Office,,,,,  37 AVENUE,    32-15,,,,,11101.0,
4006190014.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,NEWTOWN AVENUE      ,    31-21,,,,,11102.0,
4006360001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  37 AVENUE         ,    36-01,,,,,11101.0,
4006400004.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  36 STREET         ,    35-37,,,,,11106.0,
4006400017.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  36 STREET         ,    35-01,,,,,11106.0,
4006410009.0,Yes,,,QUEENS,,,,,,,,,2009.0,,621.24,,,,,,1.0,,,,95384.0,Entertainment/Culture,,81.2,,,  37 STREET,    35-01,,,211.5,,11101.0,
4006450010.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  37 STREET         ,    34-37,,,,,11101.0,
4006700008.0,Yes,,,QUEENS,,,,,,,,,1834.0,,46.68,,,,,,3.0,,,4436909.0,52500.0,Warehouse (Unrefrigerated),,9.5,,,  41 STREET,    35-13,,,31.6,,11101.0,
4006760010.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,STEINWAY STREET     ,    32-75,,,,,11103.0,
4007250022.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  31 AVENUE         ,    46-02,,,,,11103.0,
4007480008.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,NORTHERN BOULEVARD  ,    50-01,,,,,11101.0,
4007550019.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,HAZEN STREET        ,    19-40,,,,,11370.0,
4007750023.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  19 AVENUE         ,    45-10,,,,,11105.0,
4007820001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,DITMARS BOULEVARD   ,    43-02,,,,,11105.0,
4008000010.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  42 STREET         ,    19-40,,,,,11105.0,
4008330024.0,Yes,,,QUEENS,,,,,,,,,1990.0,,774.51,,,,,,1.0,,,4017056.0,57396.0,Other,,162.4,,,  31 STREET,    22-11,,,442.7,,11105.0,
4008580005.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  21 AVENUE         ,    21-21,,,,,11105.0,
4009070001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  26 AVENUE         ,     4-55,,,,,11102.0,
4009070008.0,Yes,,,QUEENS,,,,,,,,60.0,1405.0,,129.6,,,,,,2.0,,,4437040.0,49654.0,Warehouse (Unrefrigerated),,35.0,,,  26 AVENUE,     4-05,,,80.0,,11102.0,
4009110001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  26 AVENUE         ,     3-15,,,,,11102.0,
4009120001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  26 AVENUE         ,     2-15,,,,,11102.0,
4009150006.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,   1 STREET         ,    26-01,,,,,11102.0,
4009260001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAND CENTRAL PKWY  ,,,,,,0.0,
4010160075.0,Yes,,,QUEENS,,,,,,,,,2152.0,,,,,,,,1.0,,,,75573.0,Office,,,,,BOODY STREET,    26-15,,,,,11377.0,
4010160098.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,BROOKLYN QUEENS EP W,    26-45,,,,,11377.0,
4010160551.0,Yes,,,QUEENS,,,,,,,,7.0,1510.0,,194.81,,,,,,1.0,,,,81966.0,Warehouse (Unrefrigerated),,25.3,,,BROOKLYN QUEENS EP W,    24-01,,,87.2,,11377.0,
4010160565.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,BROOKLYN QUEENS EP W,    24-25,,,,,11377.0,
4010170065.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,BOROUGH PLACE       ,    25-44,,,,,11377.0,
4010180002.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,BOROUGH PLACE       ,    25-20,,,,,11377.0,
4010180020.0,Yes,,,QUEENS,,,,,,,,43.0,1602.0,,439.89,,,,,,1.0,,,4022553.0,100000.0,Warehouse (Unrefrigerated),,60.2,,,  50 STREET,    25-15,,,133.5,,11377.0,
4010270004.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  25 AVENUE         ,    71-01,,,,,11370.0,
4010680001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAND CENTRAL PKWY  ,    90-10,,,,,11369.0,
4010710001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,DITMARS BOULEVARD   ,    94-00,,,,,11369.0,
4010710050.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  23 AVENUE         ,    94-01,,,,,11369.0,
4010840001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  89 STREET         ,    23-27,,,,,11369.0,
4011140011.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  31 AVENUE         ,    60-01,,,,,11377.0,
4011420001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  31 AVENUE         ,    72-02,,,,,11370.0,
4011850001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,NORTHERN BOULEVARD  ,    62-10,,,,,11377.0,
4011920001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,NORTHERN BOULEVARD  ,    51-00,,,,,11377.0,
4012110001.0,Yes,,,QUEENS,,,,,,,,96.0,1740.0,,56.45,,,,,,1.0,,,4027649.0,53000.0,Warehouse (Unrefrigerated),,11.3,,,  37 AVENUE,    56-08,,,36.5,,11377.0,
4012570032.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  35 AVENUE         ,    70-05,,,,,11372.0,
4012740035.0,Yes,,,QUEENS,,,,,,,,,2478.0,,730.33,,,,,,1.0,,,4029563.0,92626.0,Office,,102.9,,,  37 AVENUE,    74-09,,,237.0,,11372.0,
4012810038.0,Yes,,,QUEENS,,,,,,,,45.0,2638.0,,388.33,,,,,,1.0,,,,76000.0,K-12 School,,54.4,,,  37 AVENUE,    81-11,,,181.8,,11372.0,
4013200053.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,QUEENS BOULEVARD    ,    51-11,,,,,11377.0,
4015360135.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,ALBION AVENUE       ,    79-17,,,,,11373.0,
4016080058.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,, 100 STREET         ,    40-20,,,,,11368.0,
4016320009.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,DITMARS BOULEVARD   ,   100-30,,,,,11369.0,
4016320020.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  23 AVENUE         ,   100-17,,,,,11369.0,
4017820019.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,, 114 STREET         ,    37-10,,,,,11368.0,
4017870020.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,ROOSEVELT AVENUE    ,   123-01,,,,,11368.0,
4018330215.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,WILLETS POINT BLVD  ,   127-92,,,,,11368.0,
4018330300.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,WILLETS POINT BLVD  ,   127-40,,,,,11368.0,
4018600100.0,Yes,,,QUEENS,,,,,,,,92.0,438.0,,1317.88,,,,,,1.0,,,,375888.0,Retail,,37.6,,,QUEENS BOULEVARD,    90-15,,,124.2,,11373.0,
4018600101.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  92 STREET         ,    57-15,,,,,11373.0,
4018600102.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  59 AVENUE         ,    92-59,,,,,11373.0,
4018720007.0,Yes,,,QUEENS,,,,,,,,100.0,1670.0,,168.25,,,,,,1.0,,,4046340.0,94380.0,K-12 School,,28.5,,,  92 STREET,    56-25,,,47.6,,11373.0,
4018800007.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  50 AVENUE         ,    97-11,,,,,11368.0,
4019650015.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,HOR HARDING EP SR N ,   108-25,,,,,11368.0,
4019720038.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,CORONA AVENUE       ,   111-26,,,,,11368.0,
4020840101.0,Yes,,,QUEENS,,,,,,,,67.0,132.0,,969.14,,,,,,1.0,,,4050415.0,197645.0,Retail,,56.4,,,QUEENS BOULEVARD,    96-05,,,166.8,,11374.0,
4020910001.0,Yes,,,QUEENS,,,,,,,,,2343.0,,621.98,,,,,,1.0,,,4050460.0,158427.0,Office,,61.2,,,QUEENS BOULEVARD,    97-45,,,109.8,,11374.0,
4020920001.0,Yes,,,QUEENS,,,,,,,,86.0,699.0,,,,,,,,1.0,,,4050482.0,,Office,,,,,QUEENS BOULEVARD,    97-77,,,,,11374.0,
4022460041.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,, 113 STREET         ,    71-02,,,,,11375.0,
4022480099.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  72 AVENUE         ,   112-50,,,,,11375.0,
4022480228.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,, 113 STREET         ,    70-35,,,,,11375.0,
4022660081.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,QUEENS BOULEVARD    ,   114-03,,,,,11375.0,
4022700041.0,Yes,,,QUEENS,,,,,,,,,2433.0,,,,,,,,1.0,,,,300735.0,Office,,,,,QUEENS BOULEVARD,   112-09,,,,,11375.0,
4023110250.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,49 STREET           ,,,,,,11377.0,
4023140100.0,Yes,,,QUEENS,,,,,,,,85.0,1765.0,,921.48,,,,,,1.0,,,4437383.0,70000.0,Retail,,206.0,,,QUEENS BOULEVARD,    61-10,,,259.8,,11377.0,
4024420002.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  51 AVENUE         ,    72-01,,,,,11377.0,
4024920094.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  74 STREET         ,    53-01,,,,,11373.0,
4025450026.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  54 AVENUE         ,    46-50,,,,,11378.0,
4025460024.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  54 ROAD           ,    46-36,,,,,11378.0,
4025500090.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  56 ROAD           ,    46-05,,,,,11378.0,
4025670150.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  55 AVENUE         ,    56-01,,,,,11378.0,
4025730001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  56 ROAD           ,    50-35,,,,,11378.0,
4025730025.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  55 AVENUE         ,    50-02,,,,,11378.0,
4025730162.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  55 DRIVE          ,    56-05,,,,,11378.0,
4025750040.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  49 STREET         ,    56-75,,,,,11378.0,
4025850021.0,Yes,,,QUEENS,,,,,,,,,1789.0,,704.72,,,,,,1.0,,,4058947.0,193000.0,Other,,53.6,,,  58 STREET,    55-60,,4.78,92.3,,11378.0,
4026000092.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  48 STREET         ,    55-90,,,,,11378.0,
4026020058.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  47 STREET         ,    57-47,,,,,11378.0,
4026020102.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  48 STREET         ,    56-45,,,,,11378.0,
4026570023.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,BORDEN AVENUE       ,    58-40,,,,,11378.0,
4026020190.0,Yes,,,QUEENS,,,,,,,,76.0,2102.0,,,,,,,,1.0,,,4058972.0,,Warehouse (Unrefrigerated),,,,,  49 STREET,    57-00,,,,,11378.0,
4026020200.0,Yes,,,QUEENS,,,,,,,,60.0,1236.0,,252.96,,,,,,1.0,,,4026020200.0,77468.0,Warehouse (Unrefrigerated),,50.6,,,  49 STREET,    57-10,,,89.8,,11378.0,
4026030072.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  49 STREET         ,    57-01,,,,,11378.0,
4026030150.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,PAGE PLACE          ,    58-38,,,,,11378.0,
4026100357.0,Yes,,,QUEENS,,,,,,,,,1567.0,,204.53,,,,,,1.0,,,4843087.0,72000.0,Other,,47.4,,,GRAND AVENUE,    56-19,,,71.0,,11378.0,
4026110093.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,METROPOLITAN AVENUE ,    47-03,,,,,11385.0,
4026110106.0,Yes,,,QUEENS,,,,,,,,60.0,1386.0,,417.32,,,,,,1.0,,,,200000.0,Warehouse (Unrefrigerated),,22.2,,,GRAND AVENUE,    47-12,,,72.5,,11378.0,
4026110130.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAND AVENUE        ,    50-00,,,,,11378.0,
4026110136.0,Yes,,,QUEENS,,,,,,,,42.0,2084.0,,427.77,,,,,,3.0,,,4439290.0,131000.0,Warehouse (Unrefrigerated),,44.6,,,GRAND AVENUE,    51-18,,,100.5,,11378.0,
4026110141.0,Yes,,,QUEENS,,,,,,,,59.0,1377.0,,648.16,,,,,,3.0,,,,180000.0,Warehouse (Unrefrigerated),,53.1,,,GRAND AVENUE,    52-08,,7.51,102.7,,11378.0,
4026110362.0,Yes,,,QUEENS,,,,,,,,,867.0,,274.68,,,,,,1.0,,,4059017.0,158904.0,Warehouse (Unrefrigerated),,23.3,,,FLUSHING AVENUE,    52-01,,,25.1,,11378.0,
4026110480.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,METROPOLITAN AVENUE ,    47-05,,,,,11385.0,
4026220125.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  57 STREET         ,    58-77,,,,,11378.0,
4026560064.0,Yes,,,QUEENS,,,,,,,,38.0,1321.0,,262.63,,,,,,1.0,,,4059709.0,75477.0,Warehouse (Unrefrigerated),,52.0,,,  54 AVENUE,    58-75,,5.11,97.8,,11377.0,
4026570040.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,BORDEN AVENUE       ,    59-02,,,,,11378.0,
4026660006.0,Yes,,,QUEENS,,,,,,,,,1302.0,,733.29,,,,,,1.0,,,4805324.0,63518.0,Warehouse (Refrigerated),,132.4,,,  56 DRIVE,    58-55,,,394.8,,11378.0,
4026660020.0,Yes,,,QUEENS,,,,,,,,,1215.0,,,,,,,,1.0,,,4059726.0,82428.0,Food Service,,,,,  59 STREET,    58-80,,,,,11378.0,
4026690001.0,Yes,,,QUEENS,,,,,,,,,2053.0,,3504.31,,,,,,1.0,,,4059744.0,380000.0,Other,,98.2,,,MASPETH AVENUE,    58-51,,,328.1,,11378.0,
4026780001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAND AVENUE        ,    58-13,,,,,11378.0,
4026810001.0,Yes,,,QUEENS,,,,,,,,,1454.0,,110.95,,,,,,1.0,,,4059931.0,151500.0,Other,,10.8,,,GRAND AVENUE,    58-30,,,20.2,,11378.0,
4026810084.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  59 STREET         ,    58-54,,,,,11378.0,
4026870021.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  55 DRIVE          ,    59-40,,,,,11378.0,
4027990152.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  58 ROAD           ,    69-95,,,,,11378.0,
4028020001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAND AVENUE        ,    72-50,,,,,11378.0,
4028050010.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAND AVENUE        ,    74-04,,,,,11373.0,
4028050016.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAND AVENUE        ,    74-16,,,,,11373.0,
4028570036.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,QUEENS BOULEVARD    ,    90-02,,,,,11373.0,
4028600016.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  58 AVENUE         ,    87-28,,,,,11373.0,
4029740109.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,DRY HARBOR ROAD     ,    61-35,,,,,11379.0,
4029740130.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,WOODHAVEN BOULEVARD ,    61-80,,,,,11374.0,
4030840014.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,QUEENS BOULEVARD    ,    97-30,,,,,11374.0,
4030880001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,WOODHAVEN BOULEVARD ,    60-05,,,,,11373.0,
4032190001.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,BURNS STREET        ,    69-02,,,,,11375.0,
4032340185.0,Yes,,,QUEENS,,,,,,,,,850.0,,805.04,,,,,,1.0,,,4077473.0,62001.0,Other,,166.5,,,AUSTIN STREET,    70-50,,,408.7,,11375.0,
4033210113.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,  84 AVENUE         ,   117-01,,,,,11418.0,
4033480037.0,Yes,,,QUEENS,,,,,,,,79.0,2451.0,,2654.32,,,,,,1.0,,,4312089.0,514975.0,Office,,60.6,,,QUEENS BOULEVARD,    80-02,,,171.8,,11373.0,
4033580018.0,Yes,,,QUEENS,,,,,,,,98.0,281.0,,186.85,,,,,,1.0,,,,49399.0,Office,,64.0,,,QUEENS BOULEVARD,   120-46,,,91.7,,11415.0,
4033750015.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,METROPOLITAN AVENUE ,    47-40,,,,,11385.0,
4033770014.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,TROUTMAN STREET     ,    19-48,,,,,11385.0,
4034100145.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,FLUSHING AVENUE     ,    18-19,,,,,11385.0,
4034100190.0,No DOF Record as of 08/01/12,,,QUEENS              ,,,,,,,,,,,,,,,,,,,,,,,,,,,FLUSHING AVENUE     ,    18-13,,,,,11385.0,
