project_id,project_name,program_group,project_start_date,project_completion_date,building_id,house_number,street_name,borough,postcode,bbl,bin,community_board,council_district,census_tract,neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
61840,LENOX AVENUE CLUSTER (ANCP),Multifamily Finance Program,2019-12-03T00:00:00.000,,23595.0,424,LENOX AVENUE,Manhattan,10037.0,1017290002.0,1053825.0,MN-10,9.0,208.0,MN03,40.81174,-73.942579,40.81158,-73.942236,,Preservation,No,Non Prevailing Wage,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,3
61840,LENOX AVENUE CLUSTER (ANCP),Multifamily Finance Program,2019-12-03T00:00:00.000,,23596.0,426,LENOX AVENUE,Manhattan,10037.0,1017290003.0,1053826.0,MN-10,9.0,208.0,MN03,40.811779,-73.94255,40.81162,-73.942207,,Preservation,No,Non Prevailing Wage,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,3,3
61840,LENOX AVENUE CLUSTER (ANCP),Multifamily Finance Program,2019-12-03T00:00:00.000,,23597.0,428,LENOX AVENUE,Manhattan,10037.0,1017290103.0,1053874.0,MN-10,9.0,208.0,MN03,40.81182,-73.942521,40.81166,-73.942178,,Preservation,No,Non Prevailing Wage,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,4,4
61840,LENOX AVENUE CLUSTER (ANCP),Multifamily Finance Program,2019-12-03T00:00:00.000,,23600.0,432,LENOX AVENUE,Manhattan,10037.0,1017290172.0,1053884.0,MN-10,9.0,208.0,MN03,40.811899,-73.94246,40.81174,-73.94212,,Preservation,No,Non Prevailing Wage,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,3
61840,LENOX AVENUE CLUSTER (ANCP),Multifamily Finance Program,2019-12-03T00:00:00.000,,40420.0,135,WEST 132 STREET,Manhattan,10027.0,1019170016.0,1058151.0,MN-10,9.0,226.0,MN03,40.812676,-73.94337,40.81297,-73.943535,,Preservation,No,Non Prevailing Wage,0,0,0,29,0,0,5,1,12,11,0,0,0,0,0,29,29,29
69384,495 ST. JOHNS PLACE,Multifamily Incentives Program,2019-12-03T00:00:00.000,,374023.0,495,ST JOHNS PLACE,Brooklyn,11238.0,3011740049.0,,BK-08,35.0,215.0,BK64,40.673325,-73.961646,40.67355,-73.961426,,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,2,2,4,0,0,0,0,0,8,0,8,26
68810,215 AUDUBON AVENUE HDFC.GHPP.FY20,Multifamily Finance Program,2019-12-02T00:00:00.000,,6199.0,215,AUDUBON AVENUE,Manhattan,10033.0,1021320007.0,1063180.0,MN-12,10.0,261.0,MN36,40.845367,-73.934787,40.8452,-73.934563,,Preservation,No,Non Prevailing Wage,24,19,3,0,0,1,0,12,12,23,0,0,0,0,47,0,47,47
69383,1329 EAST 13TH STREET,Multifamily Incentives Program,2019-12-02T00:00:00.000,,243352.0,1329,EAST 13 STREET,Brooklyn,11230.0,3067420075.0,3180868.0,BK-14,48.0,768.0,BK43,40.61681,-73.96169,40.6171,-73.96147,,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,1,0,4,0,0,0,0,0,5,0,5,14
69382,505 UNION AVENUE APARTMENTS,Multifamily Incentives Program,2019-11-29T00:00:00.000,,382976.0,503,UNION AVENUE,Brooklyn,11211.0,3023150021.0,3061860.0,BK-01,33.0,519.0,BK73,40.715665,-73.951889,40.71577,-73.952192,,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,7,23
63968,BALTON COMMONS,Small Homes Program,2019-11-27T00:00:00.000,,989032.0,267,WEST 126 STREET,Manhattan,10027.0,1019320005.0,,MN-10,9.0,224.0,MN03,40.810409,-73.949628,40.8108,-73.95,,New Construction,No,Non Prevailing Wage,9,4,13,10,0,1,11,12,11,3,0,0,0,0,37,0,37,37
69309,CONFIDENTIAL,Homeowner Assistance Program,2019-11-27T00:00:00.000,2019-11-27T00:00:00.000,,----,----,Manhattan,,,,MN-11,8.0,,,,,,,2019-11-27T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
69310,CONFIDENTIAL,Homeowner Assistance Program,2019-11-27T00:00:00.000,2019-11-27T00:00:00.000,,----,----,Queens,,,,QN-07,20.0,,,,,,,2019-11-27T00:00:00.000,New Construction,No,Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
69380,25-34 STEINWAY STREET,Multifamily Incentives Program,2019-11-27T00:00:00.000,,993230.0,25-34,STEINWAY STREET,Queens,11103.0,4006540078.0,4618943.0,QN-01,22.0,143.0,QN70,40.767566,-73.912018,40.76718,-73.912679,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,10
69381,PLG APARTMENTS,Multifamily Incentives Program,2019-11-27T00:00:00.000,,982039.0,123,LINDEN BOULEVARD,Brooklyn,11226.0,3050840084.0,3116661.0,BK-17,40.0,822.0,BK60,40.652415,-73.954227,40.6527,-73.954306,,New Construction,No,Non Prevailing Wage,0,0,0,0,141,0,36,67,31,7,0,0,0,0,141,0,141,467
60963,FAC. 6309 FOURTH AVENUE,Multifamily Finance Program,2019-11-26T00:00:00.000,,988831.0,6309,4 AVENUE,Brooklyn,11220.0,3058090007.0,3334218.0,BK-07,38.0,122.0,BK32,40.639017,-74.020307,40.63878,-74.020059,,New Construction,No,Prevailing Wage,75,0,0,0,0,1,48,28,0,0,0,0,0,0,76,0,76,76
60963,FAC. 6309 FOURTH AVENUE,Multifamily Finance Program,2019-11-26T00:00:00.000,,992737.0,414,63 STREET,Brooklyn,11220.0,3058090010.0,3144060.0,BK-07,38.0,122.0,BK32,40.638756,-74.019579,40.63868,-74.019889,,New Construction,No,Prevailing Wage,8,0,0,0,0,0,5,3,0,0,0,0,0,0,8,0,8,8
68268,HARBOR HILL HDFC,Multifamily Finance Program,2019-11-26T00:00:00.000,2019-11-26T00:00:00.000,127004.0,5605,2 AVENUE,Brooklyn,11220.0,3008370001.0,3341882.0,BK-07,38.0,22.0,BK32,40.645629,-74.020515,40.64523,-74.0205,2019-11-26T00:00:00.000,Preservation,Yes,Non Prevailing Wage,85,1,0,0,0,1,12,74,1,0,0,0,0,0,87,0,87,87
69295,CONFIDENTIAL,Homeowner Assistance Program,2019-11-26T00:00:00.000,,,----,----,Brooklyn,,,,BK-03,36.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,2,2
69378,251 WEST 117TH STREET,Multifamily Incentives Program,2019-11-26T00:00:00.000,,38465.0,253,WEST 117 STREET,Manhattan,10026.0,1019230016.0,,MN-10,9.0,218.0,MN11,40.804639,-73.953761,40.80473,-73.953389,,New Construction,No,Non Prevailing Wage,0,0,0,0,32,0,8,13,11,0,0,0,0,0,32,0,32,104
69379,987 WILLOUGHBY AVENUE APARTMENTS,Multifamily Incentives Program,2019-11-26T00:00:00.000,,990090.0,987,WILLOUGHBY AVENUE,Brooklyn,11221.0,3031840062.0,,BK-04,34.0,423.0,BK78,40.698636,-73.929351,40.69872,-73.929701,,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,0,5,5,0,0,0,0,0,10,0,10,31
67960,1120 WHEELER AVE.GHPP.FY20,Multifamily Finance Program,2019-11-25T00:00:00.000,,122729.0,1120,WHEELER AVENUE,Bronx,10472.0,2037390012.0,2023810.0,BX-09,17.0,5002.0,BX55,40.826672,-73.879669,40.82648,-73.879348,,Preservation,No,Non Prevailing Wage,0,1,3,0,0,0,0,2,1,1,0,0,0,0,4,0,4,4
69375,253-255 NOSTRAND AVENUE APARTMENTS,Multifamily Incentives Program,2019-11-25T00:00:00.000,,346515.0,253,NOSTRAND AVENUE,Brooklyn,11205.0,3017840002.0,3426325.0,BK-03,36.0,253.0,BK75,40.690168,-73.951515,40.69021,-73.951241,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10
69377,73 STARR STREET APARTMENTS,Multifamily Incentives Program,2019-11-25T00:00:00.000,2019-11-27T00:00:00.000,984421.0,73,STARR STREET,Brooklyn,11237.0,3031860051.0,3426213.0,BK-04,34.0,427.0,BK77,40.701774,-73.926419,40.70184,-73.926693,2019-11-27T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,4,4,0,0,0,0,0,8,0,8,24
69373,186 ST. GEORGES CRESCENT,Multifamily Incentives Program,2019-11-22T00:00:00.000,,991737.0,170,EAST 206 STREET,Bronx,10458.0,2033120008.0,2017370.0,BX-07,11.0,413.0,BX05,40.875904,-73.88491,40.8757,-73.885048,,New Construction,No,Non Prevailing Wage,0,0,6,0,12,0,4,4,9,1,0,0,0,0,18,0,18,56
69374,433 EAST 13TH STREET APARTMENTS,Multifamily Incentives Program,2019-11-22T00:00:00.000,,984205.0,435,EAST 13 STREET,Manhattan,10009.0,1004417504.0,1090211.0,MN-03,2.0,34.0,MN22,40.730295,-73.982194,40.73028,-73.981249,,New Construction,No,Non Prevailing Wage,0,12,12,0,6,0,8,15,7,0,0,0,0,0,30,0,30,113
69308,CONFIDENTIAL,Homeowner Assistance Program,2019-11-21T00:00:00.000,2019-11-21T00:00:00.000,,----,----,Staten Island,,,,SI-01,49.0,,,,,,,2019-11-21T00:00:00.000,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
69372,THE ELEVEN 11 APARTMENTS,Multifamily Incentives Program,2019-11-20T00:00:00.000,,205506.0,1111,BEDFORD AVENUE,Brooklyn,11216.0,3018120007.0,,BK-03,36.0,243.0,BK75,40.685671,-73.954359,40.68564,-73.953966,,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,6,3,0,0,0,0,0,9,0,9,28
67540,777 GLENMORE AVENUE,Multifamily Incentives Program,2019-11-19T00:00:00.000,,991145.0,777,GLENMORE AVENUE,Brooklyn,11208.0,3039880035.0,3088714.0,BK-05,37.0,1166.0,BK82,40.675337,-73.881543,40.67551,-73.881442,,New Construction,No,Non Prevailing Wage,0,6,0,0,0,0,1,1,1,0,3,0,0,0,6,0,6,32
69371,188 PULASKI STREET,Multifamily Incentives Program,2019-11-18T00:00:00.000,,357447.0,188,PULASKI STREET,Brooklyn,11206.0,3017760029.0,3049541.0,BK-03,36.0,261.0,BK75,40.692943,-73.944171,40.69273,-73.944063,,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,6
69369,74 BLEECKER STREET,Multifamily Incentives Program,2019-11-15T00:00:00.000,,210837.0,74,BLEECKER STREET,Brooklyn,11221.0,3033050023.0,3075618.0,BK-04,34.0,419.0,BK78,40.694508,-73.921815,40.69436,-73.921617,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
69370,87-65 171ST STREET APARTMENTS,Multifamily Incentives Program,2019-11-15T00:00:00.000,,841173.0,87-67,171 STREET,Queens,11432.0,4098270025.0,4210223.0,QN-12,27.0,462.0,QN61,40.710887,-73.79068,40.71118,-73.790574,,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,0,8,2,0,0,0,0,0,10,0,10,31
67632,BK WESTCHESTER-HOME STREET LLC.PLP.FY20,Multifamily Finance Program,2019-11-14T00:00:00.000,,86433.0,1084,HOME STREET,Bronx,10459.0,2027580029.0,2006310.0,BX-03,17.0,12101.0,BX35,40.827849,-73.88689,40.82761,-73.886949,,Preservation,No,Non Prevailing Wage,1,46,8,0,0,1,1,47,7,1,0,0,0,0,56,0,56,56
67632,BK WESTCHESTER-HOME STREET LLC.PLP.FY20,Multifamily Finance Program,2019-11-14T00:00:00.000,,122199.0,1244,WESTCHESTER AVENUE,Bronx,10459.0,2027570014.0,2006276.0,BX-02,17.0,12102.0,BX27,40.826623,-73.888103,40.82627,-73.88814,,Preservation,No,Non Prevailing Wage,8,45,5,0,0,1,0,32,13,14,0,0,0,0,59,0,59,59
68433,GODDARD RIVERSIDE.HRP.FY20,Multifamily Finance Program,2019-11-14T00:00:00.000,,6012.0,711,AMSTERDAM AVENUE,Manhattan,10025.0,1012250001.0,1032551.0,MN-07,6.0,181.0,MN12,40.793032,-73.971097,40.79279,-73.970566,,Preservation,No,Non Prevailing Wage,50,133,10,0,0,1,0,30,30,90,44,0,0,0,0,194,194,194
69307,CONFIDENTIAL,Homeowner Assistance Program,2019-11-14T00:00:00.000,2019-11-14T00:00:00.000,,----,----,Brooklyn,,,,BK-12,40.0,,,,,,,2019-11-14T00:00:00.000,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
69367,104-22 ASTORIA BOULEVARD,Multifamily Incentives Program,2019-11-14T00:00:00.000,,628799.0,104-22,ASTORIA BOULEVARD,Queens,11369.0,4016910006.0,4041839.0,QN-03,21.0,365.0,QN27,40.761241,-73.864973,40.76088,-73.864674,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,7
69368,142 ERASMUS STREET,Multifamily Incentives Program,2019-11-14T00:00:00.000,,988873.0,142,ERASMUS STREET,Brooklyn,11226.0,3051080026.0,3117320.0,BK-17,40.0,824.0,BK95,40.649724,-73.950856,40.64946,-73.950957,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,10
69366,1666 BROADWAY APARTMENTS,Multifamily Incentives Program,2019-11-13T00:00:00.000,,213952.0,1666,BROADWAY,Brooklyn,11207.0,3015037503.0,3040471.0,BK-16,41.0,373.0,BK79,40.684297,-73.912928,40.68417,-73.91321,,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,5
69364,2920 BRIGHTON 4TH STREET,Multifamily Incentives Program,2019-11-12T00:00:00.000,,991404.0,2920,BRIGHTON 4 STREET,Brooklyn,11235.0,3086630260.0,3244341.0,BK-13,48.0,364.0,BK19,40.58048,-73.96449,40.58038,-73.964709,,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,2,2,0,0,0,0,0,4,0,4,13
69365,370 EVERGREEN AVENUE,Multifamily Incentives Program,2019-11-12T00:00:00.000,,290740.0,370,EVERGREEN AVENUE,Brooklyn,11221.0,3032840026.0,3426364.0,BK-04,34.0,395.0,BK78,40.694158,-73.923795,40.69405,-73.923885,,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,6
69270,CONFIDENTIAL,Homeowner Assistance Program,2019-11-08T00:00:00.000,,,----,----,Brooklyn,,,,BK-16,42.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
69362,235 HAWTHORNE STREET APARTMENTS,Multifamily Incentives Program,2019-11-08T00:00:00.000,,309244.0,235,HAWTHORNE STREET,Brooklyn,11225.0,3050440077.0,3425934.0,BK-09,40.0,802.0,BK60,40.657723,-73.952313,40.658,-73.952522,,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,6,17
69363,264 SULLIVAN PLACE APARTMENTS,Multifamily Incentives Program,2019-11-08T00:00:00.000,,979531.0,264,SULLIVAN PLACE,Brooklyn,11225.0,3013080025.0,3425878.0,BK-09,35.0,321.0,BK63,40.664596,-73.952298,40.66437,-73.952352,,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,2,2,4,0,0,0,0,0,8,0,8,25
69356,1117 HOE AVENUE APARTMENTS,Multifamily Incentives Program,2019-11-07T00:00:00.000,,992539.0,1117,HOE AVENUE,Bronx,10459.0,2027440034.0,,BX-02,17.0,12701.0,BX27,40.826302,-73.890911,40.82626,-73.891182,,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,2,2,0,0,0,0,0,4,0,4,12
67788,PCMH. 972 WASHINGTON AVE,Multifamily Finance Program,2019-11-06T00:00:00.000,,988341.0,972,WASHINGTON AVENUE,Bronx,10456.0,2023680012.0,2001224.0,BX-03,17.0,185.0,BX35,40.825487,-73.910106,40.82531,-73.909719,,New Construction,No,Non Prevailing Wage,65,0,41,0,0,1,82,0,25,0,0,0,0,0,107,0,107,107
69354,877 PARK AVENUE,Multifamily Incentives Program,2019-11-06T00:00:00.000,2019-12-11T00:00:00.000,351329.0,877,PARK AVENUE,Brooklyn,11206.0,3015790046.0,3042848.0,BK-03,36.0,28501.0,BK78,40.698677,-73.940069,40.69892,-73.940008,2019-12-11T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
69306,CONFIDENTIAL,Homeowner Assistance Program,2019-11-05T00:00:00.000,2019-11-05T00:00:00.000,,----,----,Bronx,,,,BX-12,12.0,,,,,,,2019-11-05T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
67494,PROJECT HOSPITALITY. 221 PORT RICHMOND AVE,Multifamily Finance Program,2019-11-04T00:00:00.000,,989187.0,221,PORT RICHMOND AVENUE,Staten Island,10302.0,5010350012.0,5157667.0,SI-01,49.0,207.0,SI28,40.63583,-74.134885,40.63581,-74.134593,,New Construction,No,Non Prevailing Wage,31,0,16,0,0,1,47,0,1,0,0,0,0,0,48,0,48,48
69234,CONFIDENTIAL,Homeowner Assistance Program,2019-10-31T00:00:00.000,2019-10-31T00:00:00.000,,----,----,Queens,,,,QN-08,24.0,,,,,,,2019-10-31T00:00:00.000,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
69235,CONFIDENTIAL,Homeowner Assistance Program,2019-10-31T00:00:00.000,2019-10-31T00:00:00.000,,----,----,Queens,,,,QN-07,20.0,,,,,,,2019-10-31T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
69353,86-57 MIDLAND PARKWAY APARTMENTS,Multifamily Incentives Program,2019-10-31T00:00:00.000,,982174.0,86-57,MIDLAND PARKWAY,Queens,11432.0,4099450075.0,4213063.0,QN-08,24.0,466.0,QN06,40.714886,-73.783139,40.71492,-73.782594,,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,2,3,0,0,0,0,0,5,0,5,15
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,25490.0,10,MONROE STREET,Manhattan,10002.0,1002530001.0,1077585.0,MN-03,1.0,8.0,MN27,40.711453,-73.995661,40.71093,-73.995426,2019-10-30T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,93,39,0,0,4,89,37,2,0,0,0,0,132,0,132,132
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,805092.0,12,MONROE STREET,Manhattan,10002.0,1002530001.0,1077585.0,MN-03,1.0,8.0,MN27,40.711461,-73.995581,40.71093,-73.995426,2019-10-30T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,121,29,0,0,1,120,29,0,0,0,0,0,150,0,150,150
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,805093.0,14,MONROE STREET,Manhattan,10002.0,1002530001.0,1077585.0,MN-03,1.0,8.0,MN27,40.71147,-73.995502,40.71093,-73.995426,2019-10-30T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,89,50,0,0,0,89,39,11,0,0,0,0,139,0,139,139
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,805094.0,16,MONROE STREET,Manhattan,10002.0,1002530001.0,1077585.0,MN-03,1.0,8.0,MN27,40.711349,-73.996674,40.71093,-73.995426,2019-10-30T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,86,48,0,0,0,86,37,11,0,0,0,0,134,0,134,134
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,805097.0,18,MONROE STREET,Manhattan,10002.0,1002530001.0,1077585.0,MN-03,1.0,8.0,MN27,40.711371,-73.996429,40.71093,-73.995426,2019-10-30T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,85,23,0,0,1,84,23,0,0,0,0,0,108,0,108,108
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,805098.0,20,MONROE STREET,Manhattan,10002.0,1002530001.0,1077585.0,MN-03,1.0,8.0,MN27,40.711396,-73.996187,40.71093,-73.995426,2019-10-30T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,86,48,0,0,6,80,36,12,0,0,0,0,134,0,134,134
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,805099.0,30,MONROE STREET,Manhattan,10002.0,1002530001.0,1077591.0,MN-03,1.0,8.0,MN27,40.711522,-73.994939,40.71093,-73.995426,2019-10-30T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,91,49,0,0,2,89,38,11,0,0,0,0,140,0,140,140
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,805100.0,32,MONROE STREET,Manhattan,10002.0,1002530001.0,1077591.0,MN-03,1.0,8.0,MN27,40.71153,-73.994867,40.71093,-73.995426,2019-10-30T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,121,29,0,0,1,120,29,0,0,0,0,0,150,0,150,150
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,805101.0,34,MONROE STREET,Manhattan,10002.0,1002530001.0,1077591.0,MN-03,1.0,8.0,MN27,40.711536,-73.994795,40.71093,-73.995426,2019-10-30T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,98,25,0,0,6,92,25,0,0,0,0,0,123,0,123,123
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,805102.0,36,MONROE STREET,Manhattan,10002.0,1002530001.0,1077591.0,MN-03,1.0,8.0,MN27,40.711544,-73.994723,40.71093,-73.995426,2019-10-30T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,94,12,0,0,7,87,12,0,0,0,0,0,106,0,106,106
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,805103.0,38,MONROE STREET,Manhattan,10002.0,1002530001.0,1077591.0,MN-03,1.0,8.0,MN27,40.711549,-73.994651,40.71093,-73.995426,2019-10-30T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,119,18,0,0,1,118,17,1,0,0,0,0,137,0,137,137
69118,KNICKERBOCKER VILLAGE,Multifamily Incentives Program,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,805104.0,40,MONROE STREET,Manhattan,10002.0,1002530001.0,1077591.0,MN-03,1.0,8.0,MN27,40.711555,-73.994579,40.71093,-73.995426,2019-10-30T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,76,61,0,0,3,73,50,11,0,0,0,0,137,0,137,137
65360,SEVENTEENTH STREET HDFC.YR15.FY20,Multifamily Finance Program,2019-10-29T00:00:00.000,,30579.0,105,WEST 17 STREET,Manhattan,10011.0,1007930032.0,1078649.0,MN-04,3.0,81.0,MN13,40.739463,-73.995886,40.73963,-73.995749,,Preservation,No,Prevailing Wage,0,6,12,0,0,0,18,0,0,0,0,0,0,0,18,0,18,18
64768,WATERSIDE PLAZA.HPO.FY20,Multifamily Finance Program,2019-10-25T00:00:00.000,2019-10-25T00:00:00.000,21590.0,10,WATERSIDE PLAZA,Manhattan,10010.0,1009910060.0,1083706.0,MN-06,4.0,62.0,MN20,40.737152,-73.974243,40.73742,-73.973261,2019-10-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,2,27,43,25,15,33,41,8,0,0,0,0,97,0,97,360
64768,WATERSIDE PLAZA.HPO.FY20,Multifamily Finance Program,2019-10-25T00:00:00.000,2019-10-25T00:00:00.000,805445.0,20,WATERSIDE PLAZA,Manhattan,10010.0,1009910060.0,1083709.0,MN-06,4.0,62.0,MN20,40.737259,-73.97416,40.73742,-73.973261,2019-10-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,0,22,36,19,17,29,24,7,0,0,0,0,77,0,77,360
64768,WATERSIDE PLAZA.HPO.FY20,Multifamily Finance Program,2019-10-25T00:00:00.000,2019-10-25T00:00:00.000,805446.0,25,WATERSIDE PLAZA,Manhattan,10010.0,1009910060.0,1083708.0,MN-06,4.0,62.0,MN20,40.737366,-73.974077,40.73742,-73.973261,2019-10-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,0,0,5,4,0,0,9,0,0,0,0,0,9,0,9,20
64768,WATERSIDE PLAZA.HPO.FY20,Multifamily Finance Program,2019-10-25T00:00:00.000,2019-10-25T00:00:00.000,805447.0,30,WATERSIDE PLAZA,Manhattan,10010.0,1009910060.0,1083710.0,MN-06,4.0,62.0,MN20,40.737655,-73.973867,40.73742,-73.973261,2019-10-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,0,28,39,31,17,37,37,7,0,0,0,0,98,0,98,365
64768,WATERSIDE PLAZA.HPO.FY20,Multifamily Finance Program,2019-10-25T00:00:00.000,2019-10-25T00:00:00.000,805448.0,40,WATERSIDE PLAZA,Manhattan,10010.0,1009910060.0,1083712.0,MN-06,4.0,62.0,MN20,40.737742,-73.973799,40.73742,-73.973261,2019-10-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,0,27,17,4,4,13,19,12,0,0,0,0,48,0,48,366
69210,CONFIDENTIAL,Homeowner Assistance Program,2019-10-25T00:00:00.000,,,----,----,Brooklyn,,,,BK-03,36.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
69351,105-05 NORTHERN BOULEVARD,Multifamily Incentives Program,2019-10-25T00:00:00.000,,985041.0,105-05,NORTHERN BOULEVARD,Queens,11368.0,4017000043.0,4042144.0,QN-03,21.0,365.0,QN27,40.75774,-73.863554,40.758,-73.863492,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,6
69352,348 NOSTRAND AVENUE,Multifamily Incentives Program,2019-10-25T00:00:00.000,,346728.0,348,NOSTRAND AVENUE,Brooklyn,11216.0,3017970059.0,3426326.0,BK-03,36.0,243.0,BK75,40.687832,-73.951073,40.68797,-73.951394,,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,5,4,0,0,0,0,0,9,0,9,28
69238,CONFIDENTIAL,Homeowner Assistance Program,2019-10-24T00:00:00.000,2019-10-24T00:00:00.000,,----,----,Queens,,,,QN-06,29.0,,,,,,,2019-10-24T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
