project_id,project_name,project_start_date,extended_affordability_status,prevailing_wage_status,planned_tax_benefit,extremely_low_income_units,very_low_income,low_income_units,moderate_income,middle_income,other,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,senior_units,project_completion_date
67145,CONFIDENTIAL,2018-04-05T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-04-05T00:00:00.000
67340,325 LAFAYETTE AVENUE APARTMENTS,2018-04-05T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,35,0,35,0,35,116,0,
66702,225 W 28TH STREET,2018-04-03T00:00:00.000,No,Non Prevailing Wage,421a,0,0,35,0,0,0,35,0,35,112,0,
67159,CONFIDENTIAL,2018-04-02T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-04-02T00:00:00.000
66986,CONFIDENTIAL,2018-03-30T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-03-30T00:00:00.000
66983,CONFIDENTIAL,2018-03-22T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-03-22T00:00:00.000
66987,CONFIDENTIAL,2018-03-22T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-03-22T00:00:00.000
66981,CONFIDENTIAL,2018-03-20T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-03-20T00:00:00.000
67342,961 WILLOUGHBY AVENUE,2018-03-20T00:00:00.000,No,Non Prevailing Wage,421a,0,0,13,0,0,0,13,0,13,63,0,
67343,200 EAST 95 STREET,2018-03-16T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,21,0,0,21,21,104,0,
66268,1134 FULTON STREET,2018-03-15T00:00:00.000,No,Non Prevailing Wage,421a,0,0,37,0,0,0,37,0,37,182,0,
66977,CONFIDENTIAL,2018-03-13T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-03-13T00:00:00.000
66974,CONFIDENTIAL,2018-03-12T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0,2018-03-12T00:00:00.000
67345,246 JOHNSON AVENUE,2018-03-12T00:00:00.000,No,Non Prevailing Wage,421a,0,0,6,0,0,0,6,0,6,30,0,2018-03-12T00:00:00.000
65774,260 KENT AVENUE,2018-03-09T00:00:00.000,No,Non Prevailing Wage,421a,0,0,66,0,0,0,66,0,66,332,0,
67346,690 BUSHWICK RESIDENCE,2018-03-06T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,6,0,0,6,0,6,20,0,2018-08-09T00:00:00.000
66889,CONFIDENTIAL,2018-02-28T00:00:00.000,No,Non Prevailing Wage,,0,0,0,4,0,0,0,4,4,4,1,2018-06-15T00:00:00.000
65541,TANYA TOWERS,2018-02-27T00:00:00.000,No,Non Prevailing Wage,,0,0,137,0,0,0,137,0,137,138,0,
66848,CONFIDENTIAL,2018-02-27T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-02-27T00:00:00.000
65357,MOUNT HOPE PRESERVATION APARTMENTS LLC.YR15.FY18,2018-02-23T00:00:00.000,No,Non Prevailing Wage,Article XI,5,226,237,23,0,6,497,0,497,497,0,
55223,SYDNEY HOUSE,2018-02-22T00:00:00.000,No,Non Prevailing Wage,,0,0,56,0,0,1,1,56,57,57,0,
66846,CONFIDENTIAL,2018-02-22T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2018-02-22T00:00:00.000
67347,626 EAST 223 STREET,2018-02-22T00:00:00.000,No,Non Prevailing Wage,421a,0,1,1,0,0,0,2,0,2,8,0,2018-11-28T00:00:00.000
67008,1992 THIRD AVENUE APARTMENTS,2018-02-18T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,5,0,5,0,5,15,0,2018-08-09T00:00:00.000
64636,505  EAST 86TH STREET,2018-02-16T00:00:00.000,No,Non Prevailing Wage,421a,0,0,5,0,0,0,5,0,5,140,0,
67162,CONFIDENTIAL,2018-02-15T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-02-15T00:00:00.000
67349,615 ST JOHN'S PLACE APARTMENTS,2018-02-15T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,7,0,2018-07-23T00:00:00.000
67006,16 CHARLES PLACE,2018-02-12T00:00:00.000,No,Non Prevailing Wage,421a,0,0,8,0,0,0,8,0,8,39,0,2019-03-29T00:00:00.000
67350,524 EAST 14TH STREET,2018-02-09T00:00:00.000,No,Non Prevailing Wage,421a,0,0,16,0,34,0,50,0,50,160,0,2018-10-23T00:00:00.000
48768,URBAN HORIZONS HDFC.YR15.FY18,2018-02-06T00:00:00.000,No,Non Prevailing Wage,420c,4,121,6,0,0,1,132,0,132,132,11,
67351,876 BERGEN STREET,2018-02-06T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,5,0,5,0,5,16,0,2019-04-10T00:00:00.000
67009,22 MELROSE STREET,2018-01-31T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0,
67013,ST. LUCY'S APARTMENTS,2018-01-31T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,74,25,0,1,100,0,100,100,0,2018-01-31T00:00:00.000
66717,CONFIDENTIAL,2018-01-24T00:00:00.000,No,Non Prevailing Wage,,0,0,0,3,0,0,0,3,3,3,1,2018-05-15T00:00:00.000
62289,CAMBA. 210-214 HEGEMAN AVE,2018-01-22T00:00:00.000,No,Non Prevailing Wage,420c,50,4,16,0,0,1,71,0,71,71,0,
63939,NERVE LTU HOUSING DEVELOPMENT FUND COMPANY.HUDMF.FY18,2018-01-22T00:00:00.000,Yes,Non Prevailing Wage,Article XI,108,19,6,0,1,1,135,0,135,135,0,2018-01-22T00:00:00.000
63941,HP DUNWELL HOUSING DEVELOPMENT FUND COMPANY.HUDMF.FY18,2018-01-22T00:00:00.000,No,Non Prevailing Wage,Article XI,160,13,3,6,0,1,183,0,183,183,0,
67056,CONFIDENTIAL,2018-01-22T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-03-23T00:00:00.000
64756,BANANA KELLY HDFC.GHPP.FY18,2018-01-19T00:00:00.000,No,Non Prevailing Wage,Article XI,0,12,8,0,0,1,21,0,21,21,0,
66765,CONFIDENTIAL,2018-01-19T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-01-19T00:00:00.000
63014,1325 SOUTHERN BOULEVARD,2018-01-18T00:00:00.000,No,Non Prevailing Wage,420c,0,12,18,0,0,1,31,0,31,31,0,
66763,CONFIDENTIAL,2018-01-17T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-01-17T00:00:00.000
66758,CONFIDENTIAL,2018-01-12T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-01-12T00:00:00.000
66754,CONFIDENTIAL,2018-01-11T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-01-11T00:00:00.000
67011,2547 CRUGER AVENUE,2018-01-11T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,5,0,5,0,5,15,0,2018-07-23T00:00:00.000
67010,245 EAST 115 STREET,2018-01-10T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,4,0,4,0,4,13,0,
66753,CONFIDENTIAL,2018-01-09T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2018-01-09T00:00:00.000
67352,111 EAST 115TH STREET,2018-01-08T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,10,0,10,0,10,32,0,2018-06-29T00:00:00.000
66689,CONFIDENTIAL,2018-01-05T00:00:00.000,No,Non Prevailing Wage,,0,0,0,3,0,0,0,3,3,3,1,2018-05-18T00:00:00.000
67007,198 19TH STREET,2018-01-05T00:00:00.000,No,Non Prevailing Wage,421a,0,0,6,0,0,0,6,0,6,29,0,2018-01-05T00:00:00.000
67012,869 PARK AVENUE,2018-01-04T00:00:00.000,No,Non Prevailing Wage,421a,0,0,9,0,0,0,9,0,9,44,0,2018-01-24T00:00:00.000
67353,517 WEST 134 STREET,2018-01-02T00:00:00.000,No,Non Prevailing Wage,421a,0,0,5,0,0,0,5,0,5,23,0,
61388,ESSEX CROSSING - SITE 4,2017-12-29T00:00:00.000,No,Non Prevailing Wage,421a,0,10,43,33,35,0,121,0,121,263,0,
51302,LA CENTRAL/BRONXCHESTER - BUILDINGS A & B,2017-12-28T00:00:00.000,No,Non Prevailing Wage,420c,99,102,172,121,0,2,496,0,496,496,0,
54360,SPRING CREEK PHASE 4B-1,2017-12-28T00:00:00.000,No,Non Prevailing Wage,420c,32,32,95,0,0,1,160,0,160,160,0,
58936,COMMUNITY ACCESS.985 BRUCKNER BLVD,2017-12-28T00:00:00.000,No,Non Prevailing Wage,420c,120,0,94,0,0,1,215,0,215,215,0,
61357,600 EAST 156TH STREET,2017-12-28T00:00:00.000,No,Non Prevailing Wage,Article XI,35,52,87,0,0,1,175,0,175,175,0,
62962,CRESTON PARKVIEW,2017-12-28T00:00:00.000,No,Non Prevailing Wage,Article XI,19,38,112,19,0,1,189,0,189,189,0,
63913,BEDFORD ARMS,2017-12-28T00:00:00.000,No,Non Prevailing Wage,Article XI,0,19,28,0,46,1,94,0,94,94,0,
64297,187 KENT AVENUE,2017-12-28T00:00:00.000,No,Non Prevailing Wage,421a,0,0,20,0,0,0,20,0,20,96,0,
65213,COMPASS 3,2017-12-28T00:00:00.000,No,Non Prevailing Wage,420c,74,74,217,0,0,1,366,0,366,366,0,
65389,SAINT MARKS APARTMENTS HDFC.HUDMF.FY18,2017-12-28T00:00:00.000,No,Non Prevailing Wage,Article XI,30,16,2,3,0,1,52,0,52,52,0,2017-12-28T00:00:00.000
65825,633 MARCY AVE,2017-12-28T00:00:00.000,No,Non Prevailing Wage,421a,0,0,12,0,8,0,20,0,20,64,0,
58661,RICOS PLACE HDFC.YR15.FY18,2017-12-27T00:00:00.000,No,Non Prevailing Wage,420c,0,0,9,5,0,0,14,0,14,14,0,
61186,CATHOLIC CHARITIES. 879 BECK STREET,2017-12-27T00:00:00.000,No,Prevailing Wage,420c,88,0,0,0,0,1,89,0,89,89,88,
65573,115 STANWIX STREET,2017-12-22T00:00:00.000,No,Non Prevailing Wage,421a,0,0,16,0,25,0,41,0,41,136,0,2019-08-15T00:00:00.000
59417,901 MYRTLE AVENUE,2017-12-20T00:00:00.000,No,Non Prevailing Wage,421a,0,0,7,0,0,0,7,0,7,34,0,2019-05-30T00:00:00.000
61849,TRACEY TOWERS.HRP.FY18,2017-12-20T00:00:00.000,No,Non Prevailing Wage,,0,0,861,9,0,1,871,0,871,871,0,
61571,255 E HOUSTON,2017-12-19T00:00:00.000,No,Non Prevailing Wage,421a,0,9,9,0,0,0,18,0,18,88,0,
61628,JHB II HDFC.YR15.FY18,2017-12-18T00:00:00.000,Yes,Non Prevailing Wage,420c,43,1,0,0,0,1,45,0,45,45,0,2017-12-18T00:00:00.000
66457,CONFIDENTIAL,2017-12-18T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-12-18T00:00:00.000
66459,CONFIDENTIAL,2017-12-18T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-12-18T00:00:00.000
66460,CONFIDENTIAL,2017-12-18T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-12-18T00:00:00.000
59429,230-232 EAST 54TH STREET,2017-12-15T00:00:00.000,No,Non Prevailing Wage,421a,0,0,11,0,0,0,11,0,11,130,0,
63775,BEACH GREEN DUNES - PHASE 2,2017-12-15T00:00:00.000,No,Non Prevailing Wage,420c,26,25,75,0,0,1,127,0,127,127,0,
65364,CASA CECILIA,2017-12-15T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,0,34,0,1,35,0,35,35,0,2017-12-15T00:00:00.000
66455,CONFIDENTIAL,2017-12-14T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-12-14T00:00:00.000
60425,LIVONIA PHASE II -SITE 9,2017-12-13T00:00:00.000,No,Non Prevailing Wage,420c,15,8,33,0,0,1,57,0,57,57,0,
66446,CONFIDENTIAL,2017-12-13T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-12-13T00:00:00.000
61639,FULTON JEFFERSON HDFC.YR15.FY18,2017-12-07T00:00:00.000,No,Non Prevailing Wage,420c,17,82,7,0,0,1,107,0,107,107,0,
66438,CONFIDENTIAL,2017-12-04T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-12-04T00:00:00.000
66341,CONFIDENTIAL,2017-11-30T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-11-30T00:00:00.000
66338,CONFIDENTIAL,2017-11-29T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-11-29T00:00:00.000
66339,CONFIDENTIAL,2017-11-29T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-11-29T00:00:00.000
66340,CONFIDENTIAL,2017-11-29T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-11-29T00:00:00.000
66588,DAYTON BEACH PARK,2017-11-28T00:00:00.000,No,Non Prevailing Wage,Article II,0,1029,120,0,0,0,0,1149,1149,1149,0,
66336,CONFIDENTIAL,2017-11-22T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-11-22T00:00:00.000
66337,CONFIDENTIAL,2017-11-22T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-11-22T00:00:00.000
64399,CAROL GARDENS.PLP.FY2018,2017-11-21T00:00:00.000,No,Prevailing Wage,,21,152,139,0,0,2,314,0,314,314,0,
65361,711 SEA GIRT HDFC,2017-11-21T00:00:00.000,Yes,Non Prevailing Wage,Article XI,7,0,454,454,1,1,917,0,917,917,0,2017-11-21T00:00:00.000
62203,CCM. 404 SNEDIKER AVE. BEVERLY'S PLACE,2017-11-20T00:00:00.000,No,Non Prevailing Wage,420c,43,0,28,0,0,1,72,0,72,72,0,
66333,CONFIDENTIAL,2017-11-20T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-11-20T00:00:00.000
66332,CONFIDENTIAL,2017-11-17T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-11-17T00:00:00.000
66331,CONFIDENTIAL,2017-11-16T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-11-16T00:00:00.000
61740,HELP. 771-775 CROTONA PARK NORTH,2017-11-15T00:00:00.000,No,Prevailing Wage,420c,83,0,0,0,0,1,84,0,84,84,83,
66330,CONFIDENTIAL,2017-11-15T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-11-15T00:00:00.000
64510,848 LORIMER STREET,2017-11-14T00:00:00.000,No,Non Prevailing Wage,421a,0,0,4,0,12,0,16,0,16,52,0,
66325,CONFIDENTIAL,2017-11-13T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-11-13T00:00:00.000
58972,NOONAN PLAZA HUDMF.FY.2018,2017-11-09T00:00:00.000,No,Non Prevailing Wage,Article XI,230,38,14,0,0,1,283,0,283,283,0,
65246,144-146 WEST STREET,2017-11-09T00:00:00.000,No,Non Prevailing Wage,421a,0,0,4,0,0,0,4,0,4,22,0,
65856,WYATT TEE WALKER HOUSING FOR THE ELDERLY,2017-11-08T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,24,55,0,0,1,80,0,80,80,79,2017-11-08T00:00:00.000
66323,CONFIDENTIAL,2017-11-08T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-11-08T00:00:00.000
66324,CONFIDENTIAL,2017-11-08T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-11-08T00:00:00.000
65831,LEFFERTS HEIGHTS,2017-11-06T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,86,0,0,0,1,87,0,87,87,0,2017-11-06T00:00:00.000
66107,CONFIDENTIAL,2017-11-03T00:00:00.000,No,Non Prevailing Wage,,0,0,0,3,0,0,0,3,3,3,1,2018-02-09T00:00:00.000
63289,ARKER. 888 FOUNTAIN AVE. BUILDING B1,2017-11-02T00:00:00.000,No,Prevailing Wage,420c,199,0,0,0,0,1,200,0,200,200,199,
63345,888 FOUNTAIN AVENUE BUILDING B3,2017-11-02T00:00:00.000,No,Non Prevailing Wage,420c,15,15,113,0,0,1,144,0,144,144,0,
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,2017-11-01T00:00:00.000,No,Non Prevailing Wage,UDAAP,0,0,20,6,0,0,0,26,26,26,0,
60426,MONTAUK HOUSING LLC.HUDMF.FY18,2017-11-01T00:00:00.000,Yes,Non Prevailing Wage,Article XI,128,0,0,0,0,1,129,0,129,129,128,2017-11-01T00:00:00.000
61728,BFC. 140 ESSEX ST. ESSEX CROSSING SITE 8,2017-11-01T00:00:00.000,No,Non Prevailing Wage,421a,28,34,30,0,0,1,93,0,93,93,92,
63332,CIRRUS REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,9,37,0,0,1,47,0,47,47,0,2017-10-31T00:00:00.000
63342,BILIG REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,Article XI,3,16,33,1,0,1,54,0,54,54,0,2017-10-31T00:00:00.000
63343,ENDACOFE REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,Article XI,2,11,40,0,0,1,54,0,54,54,0,2017-10-31T00:00:00.000
63344,MATSIA REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,Article XI,17,71,254,1,0,7,350,0,350,350,0,2017-10-31T00:00:00.000
63790,NEWSTART REALTY HDFC.HPO.FY17,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,Article XI,2,44,165,0,0,5,216,0,216,216,0,2017-10-31T00:00:00.000
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,Article XI,3,14,72,0,0,2,91,0,91,91,0,2017-10-31T00:00:00.000
63793,ZEVRONE REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,Article XI,49,85,298,0,0,10,442,0,442,442,0,2017-10-31T00:00:00.000
63794,HAZY REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,Article XI,2,30,111,0,0,2,145,0,145,145,0,2017-10-31T00:00:00.000
63795,NEW TOWNSEND REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,Article XI,1,6,51,0,0,1,59,0,59,59,0,2017-10-31T00:00:00.000
65506,572 11TH AVE,2017-10-31T00:00:00.000,No,Non Prevailing Wage,421a,0,17,20,0,9,0,46,0,46,164,0,2018-09-07T00:00:00.000
66037,CONFIDENTIAL,2017-10-31T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-10-31T00:00:00.000
66038,CONFIDENTIAL,2017-10-31T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-10-31T00:00:00.000
66586,STRYCKER'S BAY,2017-10-30T00:00:00.000,No,Non Prevailing Wage,Article II,0,166,68,0,0,0,0,234,234,234,0,
63808,INDEPENDENCE HOUSE.PLP.FY18,2017-10-26T00:00:00.000,No,Prevailing Wage,,14,76,29,0,0,1,120,0,120,120,76,
66025,CONFIDENTIAL,2017-10-26T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0,2017-10-26T00:00:00.000
66033,CONFIDENTIAL,2017-10-26T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-10-26T00:00:00.000
66032,CONFIDENTIAL,2017-10-23T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0,2017-10-23T00:00:00.000
66035,CONFIDENTIAL,2017-10-23T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-10-23T00:00:00.000
48608,TMN904 - PRECISE,2017-10-19T00:00:00.000,No,Non Prevailing Wage,Article XI,0,17,105,0,0,3,125,0,125,125,0,
63888,ALMA - 713 CLASSON,2017-10-11T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,1,70,5,0,76,0,76,76,0,2017-10-11T00:00:00.000
67328,CONFIDENTIAL,2017-10-11T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-10-11T00:00:00.000
66142,CONFIDENTIAL,2017-10-06T00:00:00.000,No,Non Prevailing Wage,,0,2,0,0,0,0,0,2,2,2,1,2017-11-21T00:00:00.000
66422,10 LEXINGTON AVENUE,2017-10-06T00:00:00.000,No,Non Prevailing Wage,421a,0,0,17,0,0,0,17,0,17,81,0,
66022,CONFIDENTIAL,2017-10-05T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-10-05T00:00:00.000
66024,CONFIDENTIAL,2017-10-05T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-10-05T00:00:00.000
63937,POLYCLINIC OWNER LLC.HUDMULTI.FY18,2017-10-04T00:00:00.000,Yes,Non Prevailing Wage,Article XI,110,17,16,6,1,1,151,0,151,151,0,2017-10-04T00:00:00.000
64157,E.M. MOORE HOUSING FOR THE ELDERLY,2017-10-04T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,88,0,0,1,89,0,89,89,88,2017-10-04T00:00:00.000
66021,CONFIDENTIAL,2017-10-03T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-10-03T00:00:00.000
61593,NOTRE DAME HDFC.HUDMF.FY18,2017-09-29T00:00:00.000,No,Non Prevailing Wage,Article XI,94,3,0,0,0,1,98,0,98,98,98,2019-02-19T00:00:00.000
66058,605 WEST 42ND STREET PHASE II,2017-09-29T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,59,0,0,59,0,59,1175,0,2017-09-29T00:00:00.000
62211,THE GRAND,2017-09-28T00:00:00.000,No,Non Prevailing Wage,420c,8,14,99,14,0,3,138,0,138,138,0,
65829,CONFIDENTIAL,2017-09-28T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-09-28T00:00:00.000
65723,CONFIDENTIAL,2017-09-22T00:00:00.000,No,Non Prevailing Wage,,0,0,0,3,0,0,0,3,3,3,1,2018-02-15T00:00:00.000
65821,CONFIDENTIAL,2017-09-22T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-09-22T00:00:00.000
65830,CONFIDENTIAL,2017-09-22T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-09-22T00:00:00.000
65828,CONFIDENTIAL,2017-09-21T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-09-21T00:00:00.000
65711,CONFIDENTIAL,2017-09-20T00:00:00.000,No,Non Prevailing Wage,,0,3,0,0,0,0,0,3,3,3,1,2018-01-08T00:00:00.000
66054,230 EAST 124 STREET,2017-09-18T00:00:00.000,No,Non Prevailing Wage,421a,0,0,5,0,0,0,5,0,5,20,0,2017-09-18T00:00:00.000
66060,1 COLUMBUS PLACE,2017-09-18T00:00:00.000,Yes,Non Prevailing Wage,421a,0,0,0,0,37,0,37,0,37,729,0,2018-11-30T00:00:00.000
65827,CONFIDENTIAL,2017-09-15T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-09-15T00:00:00.000
65820,CONFIDENTIAL,2017-09-08T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-09-08T00:00:00.000
66055,267 ROGERS AVENUE,2017-09-07T00:00:00.000,No,Non Prevailing Wage,421a,0,0,33,0,0,0,33,0,33,165,0,2019-03-20T00:00:00.000
60435,PROVIDENCE HOUSE. 178 HALSEY ST.AND 243 HANCOCK ST,2017-09-06T00:00:00.000,No,Prevailing Wage,420c,21,0,0,0,0,0,21,0,21,21,0,
65822,CONFIDENTIAL,2017-09-05T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-09-05T00:00:00.000
66059,810 FLUSHING AVENUE,2017-09-05T00:00:00.000,No,Non Prevailing Wage,421a,0,0,9,0,0,0,9,0,9,42,0,2017-09-05T00:00:00.000
65620,CONFIDENTIAL,2017-08-31T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-08-31T00:00:00.000
65624,CONFIDENTIAL,2017-08-31T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-08-31T00:00:00.000
65630,CONFIDENTIAL,2017-08-31T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-08-31T00:00:00.000
65610,CONFIDENTIAL,2017-08-28T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-08-28T00:00:00.000
65812,CONFIDENTIAL,2017-08-28T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-08-28T00:00:00.000
65611,CONFIDENTIAL,2017-08-23T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-08-23T00:00:00.000
65619,CONFIDENTIAL,2017-08-22T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-08-22T00:00:00.000
65617,CONFIDENTIAL,2017-08-21T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-08-21T00:00:00.000
65618,CONFIDENTIAL,2017-08-18T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-08-18T00:00:00.000
64892,FH HOMES,2017-08-17T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,12,27,0,0,2,41,0,41,41,0,2017-08-17T00:00:00.000
65596,CONFIDENTIAL,2017-08-16T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-08-16T00:00:00.000
65615,CONFIDENTIAL,2017-08-08T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-08-08T00:00:00.000
65485,CONFIDENTIAL,2017-08-04T00:00:00.000,No,Non Prevailing Wage,,0,3,0,0,0,0,0,3,3,3,1,2017-10-06T00:00:00.000
62204,256 MARTENSE STREET.GHPP.FY18,2017-08-03T00:00:00.000,No,Non Prevailing Wage,J-51,0,2,4,0,0,0,6,0,6,6,0,2019-05-31T00:00:00.000
65608,CONFIDENTIAL,2017-08-03T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-08-03T00:00:00.000
