summons_key,summons_date,offense_description,law_section_number,law_description,summons_category_type,age_group,sex,race,jurisdiction_code,boro,precinct_of_occur,x_coordinate_cd,y_coordinate_cd,latitude,longitude
173274245,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BRONX,43,1024731,243963,40.83621286300007,-73.85370967299998
173065305,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,25-44,M,BLACK HISPANIC,2,BRONX,45,1032948,238316,40.82067200400007,-73.82405582699994
173193530,2017-12-28T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,BLACK,0,BRONX,42,1010042,241269,40.82887372500005,-73.90680364799994
173193573,2017-12-28T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,45-64,F,BLACK,0,QUEENS,113,1045559,183388,40.669830371000046,-73.77899321299998
173093789,2017-12-28T00:00:00.000,REVOCATION OR SUSPENSION,2265,VTL,VTL,18-24,M,BLACK,0,MANHATTAN,5,985337,200206,40.716204109000046,-73.99608027899995
173193524,2017-12-28T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,BLACK,0,BRONX,42,1010042,241269,40.82887372500005,-73.90680364799994
173093703,2017-12-28T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,18-24,M,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,66,994107,165590,40.62118548700005,-73.96449461199995
173193532,2017-12-28T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,25-44,M,BLACK,0,BRONX,42,1010042,241269,40.82887372500005,-73.90680364799994
173093782,2017-12-28T00:00:00.000,NON PAYMENT OF FARE (BUS),1050.4,Transit Regs,TRANSIT REGS,18-24,M,WHITE HISPANIC,0,STATEN ISLAND,121,939697,167579,40.626538321000055,-74.16050296299994
173093846,2017-12-28T00:00:00.000,NO BUSINESS CERTIFICATE,130-4,General Business Law,VENDING,45-64,M,BLACK,0,BRONX,47,1021010,257643,40.87377661800008,-73.86708172999994
173215243,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,25-44,M,WHITE HISPANIC,2,BRONX,43,1018694,239982,40.82531177800007,-73.87554682099994
173093676,2017-12-28T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,18-24,M,BLACK,0,MANHATTAN,5,984769,200216,40.716231608000044,-73.99812924199995
173093677,2017-12-28T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,45-64,M,BLACK HISPANIC,0,MANHATTAN,34,1006294,252944,40.86092831600007,-73.920308429
173093714,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,STATEN ISLAND,121,942428,166536,40.62368882200008,-74.15065813299998
173093729,2017-12-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,45-64,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,106,1031726,186224,40.677699526000026,-73.82883864099993
173093833,2017-12-28T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,45-64,M,,0,BROOKLYN,70,995708,176233,40.65039633400005,-73.95870942899995
173093748,2017-12-28T00:00:00.000,OTHER TRANSIT REG,9999,Transit Regs,OTHER TRANSIT REG,25-44,M,WHITE HISPANIC,1,BRONX,40,1007034,236608,40.81608887400005,-73.917688689
173093749,2017-12-28T00:00:00.000,OTHER TRANSIT REG,9999,Transit Regs,OTHER TRANSIT REG,25-44,M,BLACK,1,BRONX,47,1024530,266641,40.898457915000044,-73.85429974
173093763,2017-12-28T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,25-44,M,BLACK HISPANIC,0,BRONX,44,1008091,243026,40.833701665000035,-73.91384721799993
173093767,2017-12-28T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,M,BLACK,0,BRONX,47,1023100,258931,40.87730282600006,-73.85951708499994
173093858,2017-12-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,18-24,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,105,1063305,207533,40.73596171200006,-73.71473894799993
173093845,2017-12-28T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,45-64,M,BLACK,0,BRONX,47,1021010,257643,40.87377661800008,-73.86708172999994
173093780,2017-12-28T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,65+,M,WHITE,0,STATEN ISLAND,120,964133,163010,40.61408656400005,-74.07245908399995
173093832,2017-12-28T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,45-64,M,,0,BROOKLYN,70,995708,176233,40.65039633400005,-73.95870942899995
173093839,2017-12-28T00:00:00.000,OTHER VTL,9999,VTL,VTL,25-44,M,WHITE HISPANIC,0,BRONX,44,1005538,246818,40.84411612400004,-73.92306095399994
173093861,2017-12-28T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,45-64,M,BLACK,0,BRONX,47,1021010,257643,40.87377661800008,-73.86708172999994
173093837,2017-12-28T00:00:00.000,OTHER VTL,9999,VTL,VTL,25-44,M,WHITE HISPANIC,0,BRONX,46,1013049,253439,40.86226749000008,-73.89588578099993
173093822,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,QUEENS,109,1032198,217060,40.76233421800004,-73.82691730799998
173093802,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,84,989013,192652,40.69546894100006,-73.98282507899995
173093799,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,84,989013,192652,40.69546894100006,-73.98282507899995
173065197,2017-12-28T00:00:00.000,DISCON: OBSTRUCT PEDESTRIAN,240.205A,Penal Law,DISORDERLY CONDUCT,18-24,M,BLACK HISPANIC,0,BRONX,44,1006176,243360,40.83462336000007,-73.92076635799998
173093708,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,STATEN ISLAND,121,942428,166536,40.62368882200008,-74.15065813299998
173065153,2017-12-28T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,25-44,M,WHITE HISPANIC,0,,34,1002106,249501,40.85148777400008,-73.93545796699993
173093695,2017-12-28T00:00:00.000,IDLING OF VEHICLE,24-163,Administrative Code,TLC,25-44,M,BLACK,0,BROOKLYN,71,995730,179334,40.65890787400008,-73.95862486799997
173130378,2017-12-28T00:00:00.000,UNINSURED VEHICLE,319,VTL,VTL,25-44,M,BLACK,0,BROOKLYN,79,997229,186961,40.67984021700005,-73.95320744299994
173093681,2017-12-28T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,F,BLACK,0,STATEN ISLAND,121,940993,171324,40.636823962000044,-74.15585815699995
173093857,2017-12-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,18-24,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,105,1063305,207533,40.73596171200006,-73.71473894799993
173093815,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,QUEENS,109,1032198,217060,40.76233421800004,-73.82691730799998
173093786,2017-12-28T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,BLACK,0,MANHATTAN,18,989013,216792,40.76172735700004,-73.98280799599996
173093689,2017-12-28T00:00:00.000,NO TRIP SHEET,228,Administrative Code,TLC,25-44,M,BLACK HISPANIC,0,BRONX,48,1016806,249364,40.85106978600004,-73.88232308199997
173065249,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,<18,M,WHITE HISPANIC,0,,115,1018699,215043,40.75686097700003,-73.87565666399996
173093824,2017-12-28T00:00:00.000,PICK UP HAIL IN BUS STOP,2-55,Administrative Code,TLC,25-44,M,,0,BROOKLYN,70,995708,176233,40.65039633400005,-73.95870942899995
173093717,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,STATEN ISLAND,121,942428,166536,40.62368882200008,-74.15065813299998
173093733,2017-12-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,18-24,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,105,1063305,207533,40.73596171200006,-73.71473894799993
173093736,2017-12-28T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,45-64,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,102,1031355,199420,40.71392140200004,-73.83008390299993
173093753,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,25-44,F,WHITE HISPANIC,0,MANHATTAN,34,1005747,253516,40.86249963100005,-73.922284097
173093686,2017-12-28T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,45-64,M,WHITE HISPANIC,0,QUEENS,110,1015782,210275,40.74378491300007,-73.88620801399996
173130390,2017-12-28T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,18-24,M,WHITE HISPANIC,0,BROOKLYN,83,1004736,195939,40.70446856000007,-73.92611469399996
173907884,2017-12-28T00:00:00.000,OBSTRUCTED VIEW OF PREMISE,106-9,ABC,ABC,25-44,F,ASIAN / PACIFIC ISLANDER,0,QUEENS,103,1042926,197116,40.70752831500005,-73.78836512199997
173093795,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,45-64,M,,0,BROOKLYN,84,989013,192652,40.69546894100006,-73.98282507899995
173093796,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,45-64,M,,0,BROOKLYN,84,989013,192652,40.69546894100006,-73.98282507899995
173093723,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,STATEN ISLAND,121,942428,166536,40.62368882200008,-74.15065813299998
173130447,2017-12-28T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,45-64,M,ASIAN / PACIFIC ISLANDER,0,MANHATTAN,5,985916,199312,40.71375020300008,-73.99399185699998
173093849,2017-12-28T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,M,BLACK,0,BRONX,47,1025793,268868,40.90456445000007,-73.84971737799998
173135633,2017-12-28T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,45-64,M,BLACK,0,BRONX,47,1025454,268214,40.90277102300007,-73.85094775299996
173093779,2017-12-28T00:00:00.000,PANHANDLING,10-136,Administrative Code,PANHANDLING,25-44,F,WHITE,0,STATEN ISLAND,120,963252,167596,40.626672133000056,-74.07564654299993
173093806,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,84,989841,189695,40.68735217300008,-73.97984159199996
173093828,2017-12-28T00:00:00.000,PICK UP HAIL IN BUS STOP,2-55,Administrative Code,TLC,45-64,M,,0,BROOKLYN,70,995708,176233,40.65039633400005,-73.95870942899995
173093831,2017-12-28T00:00:00.000,ACCEPT ON HAIL,19-507,Administrative Code,TLC,45-64,M,,0,BROOKLYN,70,995708,176233,40.65039633400005,-73.95870942899995
173093843,2017-12-28T00:00:00.000,DISORDERLY PREMISE,106-6,ABC,ABC,45-64,M,BLACK,0,BRONX,47,1021010,257643,40.87377661800008,-73.86708172999994
173130375,2017-12-28T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,25-44,M,BLACK,0,QUEENS,100,1037059,153464,40.58775026200004,-73.80986825599996
173093853,2017-12-28T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,25-44,M,BLACK,2,BRONX,40,1004960,234094,40.80919375100007,-73.92518927399993
173093859,2017-12-28T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,F,,0,BRONX,47,1023635,264684,40.89309062000007,-73.85754866099995
173093752,2017-12-28T00:00:00.000,DISORDERLY PREMISE,106-6,ABC,ABC,45-64,M,BLACK HISPANIC,0,MANHATTAN,34,1006294,252944,40.86092831600007,-73.920308429
173093770,2017-12-28T00:00:00.000,PANHANDLING,10-136,Administrative Code,PANHANDLING,45-64,M,WHITE,0,BRONX,48,1014531,250622,40.854530715000074,-73.89054070699996
173093731,2017-12-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,18-24,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,105,1063305,207533,40.73596171200006,-73.71473894799993
173193630,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,WHITE HISPANIC,0,BRONX,45,1027874,243932,40.83611281200007,-73.84235160499998
173093810,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,84,989841,189695,40.68735217300008,-73.97984159199996
173130457,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,109,1040149,211481,40.74697462300003,-73.79826202199997
173093848,2017-12-28T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK,0,BRONX,47,1024143,265902,40.89643135700004,-73.85570400699999
173093706,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,,0,,70,991547,168934,40.63036654500007,-73.97371261299998
173093705,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,,0,BROOKLYN,70,995849,172757,40.64085528000004,-73.95820727299997
173093773,2017-12-28T00:00:00.000,OTHER VTL,9999,VTL,VTL,25-44,M,WHITE,0,BRONX,46,1012539,253107,40.86135789900004,-73.89773096099998
173135549,2017-12-28T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,M,BLACK,0,BRONX,47,1022029,260845,40.88256080600007,-73.86337909699995
173093726,2017-12-28T00:00:00.000,DISCON: UNREASONABLE NOISE,240.20-2,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK,0,QUEENS,101,1055286,156770,40.59669720400007,-73.74420945199995
173093720,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,STATEN ISLAND,121,942428,166536,40.62368882200008,-74.15065813299998
173093704,2017-12-28T00:00:00.000,PARK REGULATIONS,1-04,Park Regs,PARK REGS,18-24,M,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,66,994286,164358,40.61780370300004,-73.96385164999998
173093769,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,WHITE HISPANIC,0,BRONX,48,1012098,247054,40.84474562400004,-73.89935040599994
173093683,2017-12-28T00:00:00.000,AGG. UNLICENSED OPER.,511,VTL,VTL,18-24,M,UNKNOWN,0,BROOKLYN,75,1017068,186184,40.677656211000055,-73.881684497
173093725,2017-12-28T00:00:00.000,ACCEPT ON HAIL,19-507,Administrative Code,TLC,45-64,M,BLACK,0,QUEENS,113,1041916,187261,40.68048533300004,-73.79209240399997
173093727,2017-12-28T00:00:00.000,NOISE (ENGINE EXHAUST),24-227,Administrative Code,NOISE,25-44,M,WHITE,0,QUEENS,101,1052496,157326,40.598245228000046,-73.75425023199995
173093728,2017-12-28T00:00:00.000,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,25-44,M,,0,QUEENS,106,1031726,186224,40.677699526000026,-73.82883864099993
173093750,2017-12-28T00:00:00.000,OTHER TRANSIT REG,9999,Transit Regs,OTHER TRANSIT REG,45-64,M,WHITE HISPANIC,1,BRONX,43,1020316,239179,40.82310129900002,-73.86969046099993
173093778,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,WHITE HISPANIC,0,STATEN ISLAND,120,959994,172152,40.63916906100008,-74.08739982799993
173065131,2017-12-28T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,M,BLACK,2,BROOKLYN,81,1005828,187069,40.68011986800008,-73.92220459599997
173093716,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,STATEN ISLAND,121,942428,166536,40.62368882200008,-74.15065813299998
173093721,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,STATEN ISLAND,121,942428,166536,40.62368882200008,-74.15065813299998
173093730,2017-12-28T00:00:00.000,REVOKED REGISTRATION,510-7,VTL,VTL,45-64,M,BLACK,0,QUEENS,105,1057365,182218,40.666529368000056,-73.73644757199997
173093820,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,QUEENS,109,1032198,217060,40.76233421800004,-73.82691730799998
173093751,2017-12-28T00:00:00.000,UNREGISTERED VEHICLE,401,VTL,VTL,25-44,M,UNKNOWN,0,MANHATTAN,23,1000190,227328,40.79063282200008,-73.94243633199994
173135631,2017-12-28T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,25-44,M,BLACK,0,BRONX,47,1021971,260705,40.88217679700006,-73.86358963399994
173431724,2017-12-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,25-44,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,105,1063305,207533,40.73596171200006,-73.71473894799993
173093798,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,84,989013,192652,40.69546894100006,-73.98282507899995
173093827,2017-12-28T00:00:00.000,ACCEPT ON HAIL,19-507,Administrative Code,TLC,45-64,M,,0,BROOKLYN,70,995708,176233,40.65039633400005,-73.95870942899995
173093842,2017-12-28T00:00:00.000,SALE OF ALCOHOL TO A MINOR,100-1,ABC,ABC,45-64,M,,0,BRONX,47,1021010,257643,40.87377661800008,-73.86708172999994
173193526,2017-12-28T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,BLACK,0,BRONX,42,1010042,241269,40.82887372500005,-73.90680364799994
173093680,2017-12-28T00:00:00.000,OTHER VTL,9999,VTL,VTL,25-44,M,BLACK HISPANIC,0,BRONX,44,1005731,243904,40.83611757700004,-73.92237273499995
173093707,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,STATEN ISLAND,121,942428,166536,40.62368882200008,-74.15065813299998
173093722,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,STATEN ISLAND,121,942428,166536,40.62368882200008,-74.15065813299998
173093781,2017-12-28T00:00:00.000,DISCON: FIGHTING,240.20-1,Penal Law,DISORDERLY CONDUCT,25-44,F,BLACK,0,STATEN ISLAND,121,938125,170979,40.63586254200004,-74.16618929399993
173093711,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,STATEN ISLAND,121,942428,166536,40.62368882200008,-74.15065813299998
173093823,2017-12-28T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,25-44,M,,0,BROOKLYN,70,995708,176233,40.65039633400005,-73.95870942899995
173093812,2017-12-28T00:00:00.000,DOG: UNLICENSED,161.04,Health Code,DOG,25-44,M,WHITE HISPANIC,2,BRONX,43,1019804,240596,40.82699263400008,-73.87153286999995
173093829,2017-12-28T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,45-64,M,,0,BROOKLYN,70,995708,176233,40.65039633400005,-73.95870942899995
173093793,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,45-64,M,,0,BROOKLYN,84,989013,192652,40.69546894100006,-73.98282507899995
173093710,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,STATEN ISLAND,121,942428,166536,40.62368882200008,-74.15065813299998
173093732,2017-12-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,18-24,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,105,1063305,207533,40.73596171200006,-73.71473894799993
173093701,2017-12-28T00:00:00.000,PICK-UP FARE IN BUS STOP,1200,VTL,VTL,45-64,M,BLACK,0,BROOKLYN,78,990502,188496,40.68406075000007,-73.97745929199993
173193531,2017-12-28T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,25-44,M,BLACK,0,BRONX,42,1010042,241269,40.82887372500005,-73.90680364799994
173093819,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,QUEENS,109,1032198,217060,40.76233421800004,-73.82691730799998
173093700,2017-12-28T00:00:00.000,PICK-UP FARE IN BUS STOP,1200,VTL,VTL,25-44,M,BLACK,0,BROOKLYN,78,990502,188496,40.68406075000007,-73.97745929199993
173193651,2017-12-28T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,25-44,M,BLACK HISPANIC,0,,52,1017542,255919,40.86905853200005,-73.87963014799993
173093801,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,84,989013,192652,40.69546894100006,-73.98282507899995
173193659,2017-12-28T00:00:00.000,REVOCATION OR SUSPENSION,2265,VTL,VTL,25-44,M,BLACK,0,BRONX,42,1015222,242236,40.83151121700007,-73.88808158999996
173138616,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,25-44,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,105,1057636,203954,40.72618713000002,-73.73523390399998
173065250,2017-12-28T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,M,WHITE HISPANIC,0,QUEENS,115,1023672,213269,40.75197102900006,-73.85771688899997
173135650,2017-12-28T00:00:00.000,OTHER VTL,9999,VTL,VTL,45-64,M,WHITE HISPANIC,0,BRONX,47,1025621,268476,40.90348934600007,-73.85034201899998
173093709,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,STATEN ISLAND,121,942428,166536,40.62368882200008,-74.15065813299998
173093797,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,84,989013,192652,40.69546894100006,-73.98282507899995
173093712,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,STATEN ISLAND,121,942428,166536,40.62368882200008,-74.15065813299998
173135576,2017-12-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,45-64,M,BLACK,0,BROOKLYN,69,1014996,170090,40.633489170000075,-73.88922792999993
173093679,2017-12-28T00:00:00.000,OTHER PENAL LAW,9999,Penal Law,OTHER PENAL LAW,25-44,M,WHITE HISPANIC,0,BRONX,44,1004904,242634,40.83263376700007,-73.92536528199997
173135651,2017-12-28T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,F,BLACK,0,BRONX,47,1023962,265469,40.895243728000025,-73.85636127099998
173093777,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,25-44,M,WHITE HISPANIC,0,STATEN ISLAND,120,960187,170466,40.63454187800004,-74.08669840499994
173130442,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,WHITE,0,STATEN ISLAND,123,939653,131725,40.52812608200002,-74.160424919
173093719,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,STATEN ISLAND,121,942428,166536,40.62368882200008,-74.15065813299998
173093688,2017-12-28T00:00:00.000,DISCON: CREATE HAZARDOUS CONDITION,240.20-7,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK HISPANIC,0,,48,1011779,246746,40.84390125500005,-73.900504632
173093685,2017-12-28T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,45-64,M,WHITE HISPANIC,0,QUEENS,110,1016558,211238,40.74642530400007,-73.88340294399995
173093682,2017-12-28T00:00:00.000,DISCON: UNREASONABLE NOISE,240.20-2,Penal Law,DISORDERLY CONDUCT,25-44,F,BLACK,0,BROOKLYN,81,1000774,192446,40.69488937600005,-73.94041298399996
173093756,2017-12-28T00:00:00.000,REVOKED REGISTRATION,510-7,VTL,VTL,25-44,M,,0,MANHATTAN,26,996904,234747,40.81100126500007,-73.95428928699994
173138662,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,QUEENS,105,1053435,180467,40.66175486100008,-73.75063172999995
173135556,2017-12-28T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,M,BLACK,0,BRONX,47,1022029,260845,40.88256080600007,-73.86337909699995
173193529,2017-12-28T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,BLACK,0,BRONX,42,1010042,241269,40.82887372500005,-73.90680364799994
173303009,2017-12-28T00:00:00.000,OTHER VTL,9999,VTL,VTL,25-44,M,WHITE HISPANIC,0,BRONX,41,1014066,237641,40.81890323300007,-73.892279305
173135573,2017-12-28T00:00:00.000,REVOKED REGISTRATION,510-7,VTL,VTL,45-64,M,BLACK,0,BROOKLYN,69,1008466,171885,40.63843632000004,-73.91274814099995
173113500,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,<18,M,UNKNOWN,0,BRONX,52,1011103,253804,40.863275438000066,-73.90291959499997
173113498,2017-12-28T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,BLACK,0,QUEENS,113,1047741,186462,40.678252403000045,-73.77109856399994
173138621,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,QUEENS,105,1053435,180467,40.66175486100008,-73.75063172999995
173130495,2017-12-28T00:00:00.000,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,25-44,M,WHITE,0,BROOKLYN,76,984869,185103,40.67474991700004,-73.99776989499998
