,row_id,product_type,product_name,metal,concentration,units,manufacturer,made_in_country,collection_date,deleted
692,764,Jewelry,Tabiz,Lead,160.0,ppm,UNKNOWN OR NOT STATED,INDIA,2013-03-29T00:00:00.000,No
693,987,Dietary Supplement/Medications/Remedy,Rhinathiol,Lead,-1.0,ppm,Unither Liquid Manufacturing,FRANCE,2013-11-18T00:00:00.000,No
694,1264,Food-Spice,Curry powder,Lead,6.8,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-01-26T00:00:00.000,No
695,1126,Dietary Supplement/Medications/Remedy,Napa Paracetamol,Lead,-1.0,ppm,BEXIMCO PHARMACEUTICALS LTD,BANGLADESH,2014-05-16T00:00:00.000,No
696,1434,Food-Spice,Cardamom,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,EGYPT,2015-02-26T00:00:00.000,No
697,357,Dietary Supplement/Medications/Remedy,Garbha Dharak Yog (Ayurvedic),Mercury,100000.0,ppm,Vyas Pharmaceuticals,INDIA,2012-01-23T00:00:00.000,No
698,341,Food-Spice,Georgian spice,Lead,8.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-12-12T00:00:00.000,No
699,1187,Food-Candy,Felon Mini,Lead,1.0,ppm,carratera guadalajara,MEXICO,2014-08-21T00:00:00.000,No
700,369,Dietary Supplement/Medications/Remedy,Garbha Chintamani Ras(Vrihat) (Swarna Yukt) (Ayur),Lead,120.0,ppm,Shree Baidyanath,INDIA,2012-01-23T00:00:00.000,No
701,1230,Food-Spice,Coriander,Lead,2.3,ppm,UNKNOWN OR NOT STATED,GEORGIA,2014-11-06T00:00:00.000,No
702,876,Toys/Children's Products,Mexican Rattle,Lead,4.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2013-07-25T00:00:00.000,No
703,45,Food-Spice,Coriander powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2011-03-10T00:00:00.000,No
704,608,Food-Spice,Red pepper,Lead,1500.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2012-09-27T00:00:00.000,No
705,1396,Dietary Supplement/Medications/Remedy,Agnitundi Bati (Ayurvedic),Lead,12.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
706,821,Food-Spice,Turmeric Root Powder (Curcuma longa),Lead,0.91,ppm,Mountain Rose Herbs,INDIA,2013-06-25T00:00:00.000,No
707,1094,Cosmetics,Deluxe Nadinola Bleaching Cream,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,JAMAICA,2014-04-01T00:00:00.000,No
708,544,Food-Spice,Coriander,Lead,1.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-07-27T00:00:00.000,No
709,8,Jewelry,String for amulet/tabeez,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-01-13T00:00:00.000,No
710,31,Toys/Children's Products,Red Race Car (Rust-Eze 95),Lead,73.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-02-18T00:00:00.000,No
711,567,Dietary Supplement/Medications/Remedy,Five phosph. 6X (Homeopathic),Lead,-1.0,ppm,Dr. Reckeweg & Co. GmbH,GERMANY,2012-08-22T00:00:00.000,No
712,6,Food-Candy,Lucas Muecas candy,Lead,-1.0,ppm,Lucas Muecas,MEXICO,2011-01-06T00:00:00.000,No
713,411,Food Other,Quinua,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2012-04-03T00:00:00.000,No
714,1477,Food-Spice,Turmeric,Lead,590.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-03-30T00:00:00.000,No
715,688,Food-Spice,Turmeric powder,Lead,1.3,ppm,IBCO Food Industries Ltd.,BANGLADESH,2012-12-18T00:00:00.000,No
716,778,Food-Spice,Cinnamon,Lead,2.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2013-04-01T00:00:00.000,No
717,1156,Dietary Supplement/Medications/Remedy,Bo Ying Compound,Mercury,-1.0,ppm,Eu Yan Sang International Limited,UNITED STATES,2014-07-29T00:00:00.000,No
718,117,Dietary Supplement/Medications/Remedy,Ketotifen 1 mg,Lead,-1.0,ppm,ACI Limited,BANGLADESH,2011-04-18T00:00:00.000,No
719,977,Dietary Supplement/Medications/Remedy,Qualiherb Chinese Herbal Formula,Arsenic,-1.0,ppm,"Sheng Chang Pharmaceutical Co., Ltd.",TAIWAN - PROVINCE OF CHINA,2013-11-15T00:00:00.000,No
720,486,Dietary Supplement/Medications/Remedy,Betamil Syrup,Lead,-1.0,ppm,"Laboratorio CUBARBS, S.S.",DOMINICAN REPUBLIC,2012-06-06T00:00:00.000,No
721,916,Food-Candy,Liquid Tamarindo Candy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-10-17T00:00:00.000,No
722,775,Religious powder,Incense stick,Lead,1.9,ppm,UNKNOWN OR NOT STATED,INDIA,2013-03-29T00:00:00.000,No
723,807,Dietary Supplement/Medications/Remedy,Biota seed,Lead,-1.0,ppm,Jiangyin Tianjiang Herb Work Co,CHINA,2013-06-12T00:00:00.000,No
724,1460,Dietary Supplement/Medications/Remedy,Herbal powder,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
725,849,Dietary Supplement/Medications/Remedy,Dasamoolarishtam (Ayurvedic),Mercury,-1.0,ppm,Thaikkattu Mooss Vaidyaratnam Oushadhasala (P) Ltd,INDIA,2013-07-17T00:00:00.000,No
726,1380,Dietary Supplement/Medications/Remedy,Chandraprabha Bati (Loha & Shilajeet) (Ayurvedic),Mercury,4.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,2015-02-25T00:00:00.000,No
727,1462,Dietary Supplement/Medications/Remedy,Herbal pills,Arsenic,14.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
728,1588,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Mercury,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03T00:00:00.000,No
729,1174,Cosmetics,Yoko Whitening Cream,Mercury,-1.0,ppm,Siam Yoko Ltd,THAILAND,2014-08-06T00:00:00.000,No
730,623,Food-Spice,Leafy spice,Lead,1.7,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-10-16T00:00:00.000,No
731,641,Cosmetics,Kumkum powder,Lead,3.0,ppm,Shingar Limited,INDIA,2012-11-21T00:00:00.000,No
732,952,Dietary Supplement/Medications/Remedy,Vasant Kusumakar Ras With Gold & Pearl (Ayurvedic),Arsenic,-1.0,ppm,Dabur India Ltd.,INDIA,2013-11-15T00:00:00.000,No
733,335,Food-Candy,Vero Elotes Max Lollypop,Lead,-1.0,ppm,Vero,MEXICO,2011-12-07T00:00:00.000,No
734,324,Food-Spice,Red Chilli Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-11-22T00:00:00.000,No
735,418,Dietary Supplement/Medications/Remedy,Gastop,Lead,-1.0,ppm,Labratorios Sued,DOMINICAN REPUBLIC,2012-04-05T00:00:00.000,No
736,599,Dietary Supplement/Medications/Remedy,Unlabeled powder (Ayurvedic),Lead,7.4,ppm,UNKNOWN OR NOT STATED,INDIA,2012-09-20T00:00:00.000,No
737,1102,Cosmetics,Omic Soap,Mercury,-1.0,ppm,MItchell group,LEBANON,2014-04-01T00:00:00.000,No
738,1352,Dietary Supplement/Medications/Remedy,Brahmi Bati (Buddhi Vardhak) (Ayurvedic),Lead,86.0,ppm,Shree Baidyanath,INDIA,2015-02-25T00:00:00.000,No
739,1204,Food-Spice,Cumin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2014-09-05T00:00:00.000,No
740,553,Dietary Supplement/Medications/Remedy,Praval Pishti (Ayurvedic),Mercury,1.0,ppm,Rashtriya Ayurvedic Oushadhi Nirmanshala,INDIA,2012-08-08T00:00:00.000,No
741,1281,Jewelry,Amulet,Lead,980.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2015-02-23T00:00:00.000,No
742,1573,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,0.026,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03T00:00:00.000,No
743,529,Cosmetics,Surma,Lead,300000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2012-06-28T00:00:00.000,No
744,410,Food Other,Rice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2012-04-03T00:00:00.000,No
745,100,Food-Spice,Dhania (Coriander powder),Lead,2.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-04-11T00:00:00.000,No
746,1232,QA/QC - Lab test,Surma,Lead,830000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-11-19T00:00:00.000,No
747,1459,Dietary Supplement/Medications/Remedy,Herbal powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
748,1265,Food-Spice,Svaneti salt,Lead,4100.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2015-01-29T00:00:00.000,No
749,949,Cosmetics,Surma,Lead,700000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-11-08T00:00:00.000,No
750,1356,Dietary Supplement/Medications/Remedy,Marichyadi Bati (Ayurvedic),Arsenic,7.1,ppm,Shree Baidyanath; Ayurved Bhawan Pvt. Ltd.,INDIA,2015-02-25T00:00:00.000,No
751,1142,Dietary Supplement/Medications/Remedy,DPH Expectorant,Lead,-1.0,ppm,FEDERATED PHARMACEUTTICAL,JAMAICA,2014-06-26T00:00:00.000,No
752,859,Dietary Supplement/Medications/Remedy,Shatavar Choorna (Ayurvedic),Mercury,-1.0,ppm,Patanjali Ayurved Limited,INDIA,2013-07-17T00:00:00.000,No
753,1165,Cosmetics,Dawmy Lightening Body Cream,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,COTE D'IVOIRE,2014-08-06T00:00:00.000,No
754,1351,Dietary Supplement/Medications/Remedy,Brahmi Bati (Buddhi Vardhak) (Ayurvedic),Lead,84.0,ppm,Shree Baidyanath,INDIA,2015-02-25T00:00:00.000,No
755,1516,Dietary Supplement/Medications/Remedy,Hipoglos Pomada (medicated cream),Lead,1.7,ppm,andromaco,CHILE,2015-07-24T00:00:00.000,No
756,1475,Dietary Supplement/Medications/Remedy,Herbal tablets,Lead,21.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
757,1627,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Mercury,200.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
758,476,Religious powder,Sindoor,Lead,3.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-05-31T00:00:00.000,No
759,1129,Food-Spice,Chili powder,Lead,5.7,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2014-05-16T00:00:00.000,No
760,292,Food Other,Cheese ball,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-09-08T00:00:00.000,No
761,781,Jewelry,Assorted Beads,Lead,-1.0,ppm,Amscan,UNKNOWN OR NOT STATED,2013-04-11T00:00:00.000,No
762,1528,Food Other,Chana Masala,Lead,0.42,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-09-10T00:00:00.000,No
763,426,Food-Candy,Pollito Alvbro Lollipop,Lead,-1.0,ppm,Pollito Alvbro S.A DE CV,MEXICO,2012-04-11T00:00:00.000,No
764,339,Food-Spice,Cilantro,Lead,4.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-12-12T00:00:00.000,No
765,512,Food-Spice,Georgian spice,Lead,3.2,ppm,UNKNOWN OR NOT STATED,GEORGIA,2012-06-15T00:00:00.000,No
766,1418,Dietary Supplement/Medications/Remedy,Saptamrit Lauh (Mulethi & Lauh) (Ayurvedic),Lead,22.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
767,1585,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03T00:00:00.000,No
768,109,Food-Spice,Cumin powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-04-14T00:00:00.000,No
769,576,Food-Candy,Mini Manicho Candy,Lead,-1.0,ppm,Universal Sweet Industries S.A.,ECUADOR,2012-09-04T00:00:00.000,No
770,1330,Dietary Supplement/Medications/Remedy,Chitrakadi Bati (Ayurvedic),Arsenic,15.0,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
771,703,Food-Spice,Paprika/Spice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,HUNGARY,2013-02-01T00:00:00.000,No
772,1395,Dietary Supplement/Medications/Remedy,Agnitundi Bati (Ayurvedic),Lead,13.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
773,621,Food-Spice,Unlabeled Green Powder,Lead,56.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-10-16T00:00:00.000,No
774,524,Toys/Children's Products,Car toy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-06-23T00:00:00.000,No
775,1507,Toys/Children's Products,Wooden block,Lead,410.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-06-26T00:00:00.000,No
776,431,Dietary Supplement/Medications/Remedy,Nurofen For Children,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-04-23T00:00:00.000,No
777,686,Food Other,Orange food coloring,Lead,3.5,ppm,Preema International Limited,UNITED KINGDOM,2012-12-18T00:00:00.000,No
778,562,Toys/Children's Products,Red Dora knocker toy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-08-13T00:00:00.000,No
779,933,Food-Spice,Georgian spice,Lead,3.9,ppm,UNKNOWN OR NOT STATED,GEORGIA,2013-10-25T00:00:00.000,No
780,1110,Dietary Supplement/Medications/Remedy,Bo Ying Compound,Mercury,-1.0,ppm,Eu Yan Sang Hong Kong Limited,HONG KONG,2014-04-08T00:00:00.000,No
781,148,Food-Spice,Suneli,Lead,14000.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-05-03T00:00:00.000,No
782,1259,Food-Spice,Curry Tastemaker Noodles,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-01-26T00:00:00.000,No
783,487,Food Other,Plaster mixture,Lead,1.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-06-06T00:00:00.000,No
784,104,Food-Spice,Cumin powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-04-14T00:00:00.000,No
785,1529,Food-Spice,Biryani,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-09-10T00:00:00.000,No
786,605,Dietary Supplement/Medications/Remedy,Swarna Malini Vasant (Ayurvedic),Lead,31000.0,ppm,Amrita Drugs,INDIA,2012-09-20T00:00:00.000,No
787,355,Dietary Supplement/Medications/Remedy,Garbha Dharak Yog (Ayurvedic),Arsenic,140.0,ppm,Vyas Pharmaceuticals,INDIA,2012-01-23T00:00:00.000,No
788,924,Food-Spice,Black Salt,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-10-22T00:00:00.000,No
789,1321,Dietary Supplement/Medications/Remedy,Arogyavardhini Bati (Ayurvedic),Mercury,11.0,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
790,283,Cosmetics,Surma (Hashmi),Lead,610000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-08-30T00:00:00.000,No
791,160,Food-Spice,Chili pepper,Lead,6.2,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-05-04T00:00:00.000,No
792,156,Dietary Supplement/Medications/Remedy,Multivitamin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-05-04T00:00:00.000,No
793,801,Dietary Supplement/Medications/Remedy,Herbs (Tuckahoe Tea),Lead,-1.0,ppm,Jiangyin Tianjiang Herb Work Co.,CHINA,2013-06-12T00:00:00.000,No
794,1501,Food Other,Lentil,Lead,1.7,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-06-09T00:00:00.000,No
795,433,Toys/Children's Products,Corgi Juniors,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED KINGDOM,2012-04-23T00:00:00.000,No
796,226,Cosmetics,Surma (Hashmi),Lead,140000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-06-16T00:00:00.000,No
797,1145,Food-Spice,Soubala,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MALI,2014-06-26T00:00:00.000,No
798,103,Food Other,Dried Fish,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-04-14T00:00:00.000,No
799,1598,Food-Spice,Chili powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11T00:00:00.000,No
800,206,Food-Spice,Cumin seeds,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-06-03T00:00:00.000,No
801,1388,Dietary Supplement/Medications/Remedy,Rajbati (Gandhak Bati)(Gandhak&Sonth) (Ayurvedic),Arsenic,-1.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
802,403,Food-Spice,Chili powder,Lead,5.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-03-30T00:00:00.000,No
803,918,Food-Candy,Portico powder candy,Lead,1.1,ppm,J Hecho,MEXICO,2013-10-17T00:00:00.000,No
804,163,Food-Spice,Georgian salt,Lead,43.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-05-04T00:00:00.000,No
805,322,Food-Spice,Pepita,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2011-11-15T00:00:00.000,No
806,98,Food-Spice,Turmeric (Haldi),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-04-11T00:00:00.000,No
807,385,Food-Spice,Turmeric powder,Lead,870.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2012-02-03T00:00:00.000,No
808,140,Toys/Children's Products,Painted green and tan ceramic toy,Lead,2300.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2011-04-28T00:00:00.000,No
809,1402,Dietary Supplement/Medications/Remedy,Rajahprawartini Bati (Hera Bola&Alua) (Ayurvedic),Lead,21.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
810,657,Religious powder,Sindoor,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-12-03T00:00:00.000,No
811,197,Toys/Children's Products,Non-hardening modeling sand,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,SWEDEN,2011-05-26T00:00:00.000,No
812,442,Food-Candy,Mangopers Paletas lollipops,Lead,-1.0,ppm,Productos Karla S.A. DE C.V.,MEXICO,2012-04-30T00:00:00.000,No
813,395,Food-Spice,Orange powder,Lead,9.8,ppm,UNKNOWN OR NOT STATED,GEORGIA,2012-03-09T00:00:00.000,No
814,690,Food-Spice,Turmeric powder,Lead,-1.0,ppm,Aftab Foods Ltd,BANGLADESH,2012-12-18T00:00:00.000,No
815,985,Dietary Supplement/Medications/Remedy,Ibuprofen,Lead,-1.0,ppm,Famar Lyon,FRANCE,2013-11-18T00:00:00.000,No
816,1614,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,3.7,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
817,51,Food-Spice,Curry powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-03-16T00:00:00.000,No
818,84,Food-Spice,Oregano,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2011-04-06T00:00:00.000,No
819,1277,Jewelry,Amulet-metal clasps,Lead,1000000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-02-19T00:00:00.000,No
820,1451,Cosmetics,Baby Powder,Lead,2.5,ppm,Mothercare,PAKISTAN,2015-03-18T00:00:00.000,No
821,444,Food-Candy,CarlosV candy bar,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2012-04-30T00:00:00.000,No
822,446,Food-Spice,Fish Powder,Lead,-1.0,ppm,Namprik Maesri Ltd.,THAILAND,2012-05-02T00:00:00.000,No
823,453,Cosmetics,Surma (Hashmi),Lead,26000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2012-05-14T00:00:00.000,No
824,1215,Dietary Supplement/Medications/Remedy,Optiprim (Co-trimoxazole),Lead,-1.0,ppm,Biomedicare,INDIA,2014-09-18T00:00:00.000,No
825,1213,Toys/Children's Products,Painted figurine,Lead,0.73,ppm,Mattel,CHINA,2014-09-11T00:00:00.000,No
826,645,Religious powder,Red Sindoor,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-11-21T00:00:00.000,No
827,249,Food-Spice,Garam masala,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-07-14T00:00:00.000,No
828,824,Dietary Supplement/Medications/Remedy,Pure Hericium Capsules,Lead,-1.0,ppm,Aloha Medicinals Inc.,UNITED STATES,2013-06-25T00:00:00.000,No
829,1611,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,2.8,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
830,198,Toys/Children's Products,Red Jurassic Sand,Lead,1.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-05-26T00:00:00.000,No
831,1454,Food-Spice,Turmeric powder,Lead,530.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-18T00:00:00.000,No
832,1267,Food-Spice,Megnili Ajika,Lead,2300.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2015-01-29T00:00:00.000,No
833,610,Toys/Children's Products,RoseArt Crayon,Lead,1.5,ppm,MEGA,UNKNOWN OR NOT STATED,2012-10-05T00:00:00.000,No
834,1034,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Wan,Mercury,0.11,ppm,Lanzhou Traditional Herbs,CHINA,2014-01-15T00:00:00.000,No
835,491,Dietary Supplement/Medications/Remedy,Unlabeled capsules for reproductive health,Lead,0.54,ppm,UNKNOWN OR NOT STATED,INDIA,2012-06-07T00:00:00.000,No
836,99,Food-Spice,Unlabeled spice,Lead,-1.0,ppm,Preema International LTD,UNITED KINGDOM,2011-04-11T00:00:00.000,No
837,1210,Food Other,Apricot,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,TURKEY,2014-09-10T00:00:00.000,No
838,617,Food Other,Green Food Coloring,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-10-11T00:00:00.000,No
839,371,Dietary Supplement/Medications/Remedy,Pigmento (Ayurvedic),Lead,7.3,ppm,Charak Pharma Pvt. Ltd.,INDIA,2012-01-23T00:00:00.000,No
840,1169,Cosmetics,Idole Creme Medical,Lead,-1.0,ppm,Jabones Pardo,SPAIN,2014-08-06T00:00:00.000,No
841,16,Food-Spice,Chili powder,Lead,3.8,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-01-21T00:00:00.000,No
842,552,Dietary Supplement/Medications/Remedy,Praval Pishti (Ayurvedic),Lead,17000.0,ppm,Rashtriya Ayurvedic Oushadhi Nirmanshala,INDIA,2012-08-08T00:00:00.000,No
843,481,Food-Spice,Masala,Lead,0.76,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2012-05-31T00:00:00.000,No
844,526,Toys/Children's Products,Toy car,Lead,32.0,ppm,"Chrysler Group LLC,",CHINA,2012-06-23T00:00:00.000,No
845,1055,Food-Spice,Khmeli Suneli,Lead,180.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2014-02-12T00:00:00.000,No
846,1536,Food-Spice,Georgian spice,Lead,3200.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2015-09-30T00:00:00.000,No
847,1150,Food-Spice,Korma spice mixture,Lead,-1.0,ppm,Shan Foods (Private) Ltd.,PAKISTAN,2014-07-12T00:00:00.000,No
848,319,Food-Spice,Georgian spice,Lead,2800.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-11-10T00:00:00.000,No
849,712,Food Other,Cheese,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MELNESIA,2013-02-07T00:00:00.000,No
850,1590,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Lead,1.8,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03T00:00:00.000,No
851,571,Toys/Children's Products,Crayon,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2012-09-04T00:00:00.000,No
852,1179,Food-Spice,Kharcho,Lead,3300.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2014-08-14T00:00:00.000,No
853,497,Dietary Supplement/Medications/Remedy,Kanyalohadi Vati (Ayurvedic),Lead,5.9,ppm,Shri Yash Remedies,INDIA,2012-06-07T00:00:00.000,No
854,708,Toys/Children's Products,Pacifier,Lead,2.7,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-02-02T00:00:00.000,No
855,190,Food Other,Dried Enoki Mushrooms,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2011-05-20T00:00:00.000,No
856,1433,Food-Spice,Mestka,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,EGYPT,2015-02-26T00:00:00.000,No
857,717,Food-Spice,Cumin Powder,Lead,560.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-02-14T00:00:00.000,No
858,316,Food-Spice,Yellow spice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,JAMAICA,2011-11-04T00:00:00.000,No
859,1105,Cosmetics,Ikb Brightening gel with 'Arbutin Complex',Lead,-1.0,ppm,Mitchell group,LEBANON,2014-04-01T00:00:00.000,No
860,1132,Food Other,Tea,Lead,0.21,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-05-22T00:00:00.000,No
861,20,Food-Spice,Red pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-01-24T00:00:00.000,No
862,227,Cosmetics,Surma,Lead,290000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2011-06-16T00:00:00.000,No
863,1492,Cosmetics,Surma,Lead,710000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2015-05-06T00:00:00.000,No
864,792,Food Other,Mango,Lead,62.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2013-05-30T00:00:00.000,No
