summons_key,summons_date,offense_description,law_section_number,law_description,summons_category_type,age_group,jurisdiction_code,boro,precinct_of_occur,x_coordinate_cd,y_coordinate_cd,latitude,longitude,sex,race
203112385,2019-09-28T00:00:00.000,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,25-44,0,BROOKLYN,75,1013984,186583,40.67876227100004,-73.89280130299994,M,BLACK HISPANIC
203043425,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,2,BRONX,40,1009100,235660,40.813481309000046,-73.91022827399996,F,BLACK
203041664,2019-09-28T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,0,BROOKLYN,63,1006683,171534,40.637477595000064,-73.91917367799994,F,UNKNOWN
203009949,2019-09-28T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,0,STATEN ISLAND,120,1031898,186190,40.677605279000026,-73.82821877999999,M,BLACK
203034127,2019-09-28T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,65+,0,BRONX,41,1012361,235917,40.814176928000045,-73.89844651099996,M,BLACK HISPANIC
203009948,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 1ST DEGREE",221.10,,,25-44,0,BROOKLYN,72,950543,170917,40.635748327000044,-74.12144713799995,M,WHITE
203009946,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BROOKLYN,71,982357,175530,40.64847396000005,-74.00682318599996,F,BLACK
203028800,2019-09-28T00:00:00.000,KNIVES; PUBLIC POSSESSION (BLADE 4 INCHES OR MORE),10-133(B),,,45-64,0,BROOKLYN,71,995126,178186,40.65575762800007,-73.96080367499997,M,BLACK
203008559,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,0,BROOKLYN,71,996438,182621,40.66792901600007,-73.95606713199999,M,BLACK
203019053,2019-09-28T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,18-24,0,BROOKLYN,70,993529,170256,40.63399330200008,-73.96657026499997,M,BLACK
203008555,2019-09-28T00:00:00.000,NOISE (DEVICE),24-220,Administrative Code,NOISE,25-44,0,BRONX,52,1030737,246408,40.84289409400003,-73.83198806499998,F,BLACK HISPANIC
203019052,2019-09-28T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,0,BROOKLYN,67,999189,174694,40.646166925000045,-73.94616811099996,M,BLACK
203004564,2019-09-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,UNKNOWN,0,BROOKLYN,79,1013721,254580,40.86539697000006,-73.89345131599998,M,BLACK
203013899,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,52,1011747,254925,40.86635025900005,-73.90058673999994,M,BLACK HISPANIC
203010696,2019-09-28T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,0,BRONX,40,1006828,237680,40.81903174100006,-73.91842930699994,F,WHITE HISPANIC
203010230,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,52,1008647,253247,40.861753771000046,-73.91180081299996,M,BLACK
203009950,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,QUEENS,115,1020404,213245,40.75191912100007,-73.86951208699998,M,WHITE HISPANIC
203002893,2019-09-28T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,0,BRONX,44,1008846,245939,40.84169493300004,-73.91110819299998,M,WHITE HISPANIC
203002892,2019-09-28T00:00:00.000,OPERATE PEDICAB WITHOUT BATTERY OPERATED TAIL LIGHTS,20-254 A 7,,,25-44,0,NEW YORK,14,997127,186631,40.67893459100002,-73.95357581899998,M,BLACK
202998965,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,44,988443,214722,40.756046025000046,-73.98486686899997,M,WHITE HISPANIC
202985349,2019-09-28T00:00:00.000,DISCON: FIGHTING,240.20-1,Penal Law,DISORDERLY CONDUCT,25-44,0,BRONX,52,1013659,249910,40.852579435000045,-73.893695962,M,BLACK HISPANIC
203010938,2019-09-28T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,0,BRONX,52,999783,170764,40.63537889600008,-73.94403665399994,M,WHITE HISPANIC
203008554,2019-09-28T00:00:00.000,JAYWALKING,4-04,Traffic Regs,TRAFFIC REGS,25-44,0,BRONX,44,1000856,229996,40.797954533000045,-73.94002456899995,F,BLACK
202988040,2019-09-28T00:00:00.000,ALLOW GAMBLING - INSIDE BILLIARD HALL,20-217(I),,,45-64,0,BRONX,44,1004227,237572,40.818741576000036,-73.92782678799993,M,WHITE
203007028,2019-09-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,65+,0,BROOKLYN,63,1008187,241345,40.82908754500005,-73.91350629999994,M,ASIAN / PACIFIC ISLANDER
202987345,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,0,NEW YORK,24,1001188,248123,40.84770738000003,-73.93877971099994,M,BLACK
202998968,2019-09-28T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,0,BRONX,44,987472,214939,40.75664204200007,-73.98837157699995,M,BLACK
203010937,2019-09-28T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,0,BRONX,52,1011747,254925,40.86635025900005,-73.90058673999994,M,WHITE HISPANIC
203013920,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,52,981665,175908,40.64951131300006,-74.00931706899996,M,BLACK HISPANIC
202989302,2019-09-28T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,25-44,0,QUEENS,113,1001188,248123,40.84770738000003,-73.93877971099994,M,BLACK HISPANIC
203002867,2019-09-28T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,0,BRONX,44,1014334,253189,40.861577030000035,-73.89124130899995,M,WHITE HISPANIC
202994515,2019-09-28T00:00:00.000,SOLICITING AT SCENE; UNREASONABLE/UNNECESSARY,20-515(B),,,45-64,0,BRONX,46,1012745,253034,40.86115687400007,-73.89698653899995,M,WHITE HISPANIC
203034122,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,41,996683,172472,40.64007188400007,-73.95520268299998,M,BLACK
203002880,2019-09-28T00:00:00.000,PANHANDLING WITHIN 10 FT. OF BANK/ATM/CHECK CASHING BUSINESS,10-136(B)2,,,45-64,0,BRONX,48,1006189,161784,40.61071712900008,-73.92098528299994,M,BLACK
202997023,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,2,BRONX,43,987984,214497,40.75542866200004,-73.98652374899994,M,BLACK HISPANIC
203043426,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,2,BRONX,40,1010831,252019,40.858376975000056,-73.90391003799994,M,BLACK HISPANIC
202984703,2019-09-28T00:00:00.000,UNSECURED COMPRESSED GAS TANKS,3003.3.3,,,25-44,0,QUEENS,115,992252,226874,40.789397465000036,-73.97110386599996,M,WHITE HISPANIC
203000793,2019-09-28T00:00:00.000,RESTRICTIONS ON THE OPERATION OF PEDICABS,20-259,,,18-24,0,NEW YORK,14,1008846,245939,40.84169493300004,-73.91110819299998,M,UNKNOWN
202980850,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,45,1021994,213268,40.75197560600003,-73.86377323599999,M,WHITE HISPANIC
202984701,2019-09-28T00:00:00.000,UNLICENSED SALE OF ALCOHOL,100-1,ABC,ABC,25-44,0,QUEENS,115,1021994,213268,40.75197560600003,-73.86377323599999,M,WHITE HISPANIC
203101534,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,2,NEW YORK,23,1000102,229680,40.79708858400005,-73.94274857999993,M,WHITE HISPANIC
202980115,2019-09-27T00:00:00.000,FAIL TO MAINTAIN MEANS OF EGRESS,801.6,,,45-64,0,QUEENS,110,998674,151241,40.58179413800008,-73.94807403099996,M,WHITE HISPANIC
202980112,2019-09-27T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,45-64,0,QUEENS,110,1020380,212045,40.748625524000026,-73.86960515699997,M,WHITE HISPANIC
202979875,2019-09-27T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,25-44,0,BROOKLYN,66,1020380,212045,40.748625524000026,-73.86960515699997,M,WHITE HISPANIC
202949604,2019-09-27T00:00:00.000,NO TAX STAMP,11-809,Administrative Code,TLC,UNKNOWN,0,NEW YORK,10,1044838,156224,40.59527613000005,-73.78183615599994,,
202944199,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,QUEENS,105,983927,215961,40.75944775100004,-74.00116737299999,F,BLACK
203028801,2019-09-27T00:00:00.000,PERMIT ON-PREMISE CONSUMPTION,54-5,,,45-64,0,STATEN ISLAND,122,1013078,254156,40.86423534200002,-73.89577785499995,M,WHITE
202959521,2019-09-27T00:00:00.000,NON PAYMENT OF FARE (OTHER),1050.4(A),,,25-44,1,NEW YORK,19,977780,165043,40.61968720500005,-74.02330711399996,M,BLACK
202974387,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,BROOKLYN,68,1009816,156637,40.59657994500003,-73.90794166099994,,
202974391,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,BROOKLYN,63,1018527,243130,40.83395277900007,-73.87613414899994,,
202979505,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,45-64,2,BRONX,43,1007580,238972,40.82257596200003,-73.91570791399994,M,WHITE
202980118,2019-09-27T00:00:00.000,PUBLIC URINATION,16-118(6),,,25-44,0,BRONX,40,1011372,210982,40.745740074000025,-73.90212006199994,M,BLACK
202980838,2019-09-27T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,0,QUEENS,108,1016276,250654,40.854612389000074,-73.884232679,M,ASIAN / PACIFIC ISLANDER
202980847,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,48,1015900,247717,40.84655255400003,-73.88560571999993,M,BLACK HISPANIC
203028802,2019-09-27T00:00:00.000,SALE TO A MINOR (UNDER 21),65(1),,,18-24,0,STATEN ISLAND,122,1012928,238405,40.821003964000056,-73.89638751399998,M,ASIAN / PACIFIC ISLANDER
203037049,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,0,BRONX,41,994950,174604,40.645926030000055,-73.96144367099998,F,WHITE
202980117,2019-09-27T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,18-24,0,BROOKLYN,61,1015510,211556,40.74730189900004,-73.88718365899997,F,WHITE
203043414,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,2,BRONX,40,1011100,239163,40.82309020400004,-73.90298905999998,M,BLACK
203044929,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,2,BROOKLYN,60,986948,149566,40.57720791600008,-73.99028911799998,M,BLACK
203043420,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,2,BRONX,42,1039829,195292,40.702541871000044,-73.79955059199995,M,BLACK
202974392,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,BROOKLYN,63,985096,167684,40.626938522000046,-73.99695372299993,,
202984698,2019-09-27T00:00:00.000,DISPLAY OF PEDICAB DRIVER?S IDENTIFICATION,20-258,,,25-44,0,NEW YORK,18,988095,215517,40.758228256000045,-73.98612251699996,M,ASIAN / PACIFIC ISLANDER
202974385,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,BROOKLYN,68,1009816,156637,40.59657994500003,-73.90794166099994,,
203043431,2019-09-27T00:00:00.000,POLICE/PRESS CARD; UNLAWFUL USE OR POSSESSION OF,14-108(6),,,45-64,0,NEW YORK,10,984791,209846,40.74266360800004,-73.99804910799998,F,WHITE
202948131,2019-09-27T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,45-64,0,BROOKLYN,77,998641,236979,40.81712482300003,-73.94800964599993,F,BLACK
202989297,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,1,BRONX,48,1017356,245369,40.84010264800003,-73.88035475199997,F,BLACK HISPANIC
202980848,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,48,1016276,250654,40.854612389000074,-73.884232679,M,BLACK HISPANIC
202984705,2019-09-27T00:00:00.000,POSS. OF KNIFE,10-133,Administrative Code,KNIFE,<18,0,BRONX,48,1015742,247472,40.84588066600002,-73.88617794499999,M,BLACK
202985105,2019-09-27T00:00:00.000,SOUND REPRODUCTION DEVICE-NO PERMIT,10-108-2,Administrative Code,NOISE,45-64,0,BRONX,47,1025087,267578,40.90102711600008,-73.85227923599997,F,BLACK
202980398,2019-09-27T00:00:00.000,NO JUNCTION BOX COVERS,605.6,,,45-64,0,QUEENS,110,1020380,212045,40.748625524000026,-73.86960515699997,M,WHITE HISPANIC
202980107,2019-09-27T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,45-64,0,QUEENS,108,1011020,210932,40.745603909000074,-73.90339060299993,M,ASIAN / PACIFIC ISLANDER
202966886,2019-09-27T00:00:00.000,"LICENSE, OPERATE WITH SUSPENDED/REVOKED/NONE",19-506(D),,,25-44,0,BRONX,42,1012860,244801,40.83855936400005,-73.89660592299998,M,BLACK
202966883,2019-09-27T00:00:00.000,ALCOHOL IN THE PARK,1-05(F) 1,,,45-64,0,NEW YORK,25,1000598,231062,40.800880893000055,-73.94095380699997,M,WHITE HISPANIC
202949607,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,NEW YORK,10,983927,215961,40.75944775100004,-74.00116737299999,,
203044930,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,2,BROOKLYN,60,987061,148773,40.575031251000034,-73.98988266699997,F,BLACK
203121865,2019-09-27T00:00:00.000,DISCON: REFUSE LAWFUL ORDER,240.20-6,Penal Law,DISORDERLY CONDUCT,<18,0,BROOKLYN,90,1000130,194754,40.701225477000044,-73.94272991999998,M,WHITE HISPANIC
203058041,2019-09-27T00:00:00.000,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,18-24,0,QUEENS,103,1038832,195935,40.70431295700007,-73.80314114199997,U,UNKNOWN
202961506,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,QUEENS,109,1031336,218430,40.76609914000005,-73.83001937699999,M,BLACK
202977893,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,2,BROOKLYN,88,990148,192637,40.69542708700004,-73.97873204599993,F,BLACK
202980842,2019-09-27T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,45-64,0,QUEENS,108,1012086,211078,40.74600135100008,-73.89954289099995,M,ASIAN / PACIFIC ISLANDER
203511099,2019-09-27T00:00:00.000,NON PAYMENT OF FARE (OTHER),1050.4(A),,,25-44,1,NEW YORK,32,998735,237248,40.817862999000056,-73.94766946299995,M,BLACK
202979517,2019-09-27T00:00:00.000,DOG: UNLEASHED,161.05,Health Code,DOG,25-44,2,BROOKLYN,83,1001920,194437,40.70035199300003,-73.936275084,M,BLACK
203511100,2019-09-27T00:00:00.000,NON PAYMENT OF FARE (OTHER),1050.4(A),,,18-24,1,NEW YORK,28,997374,234664,40.81077276700007,-73.95259158999993,M,BLACK
203469312,2019-09-27T00:00:00.000,"FAIL TO DISPLAY ""CERTIFICATE OF OCCUPANCY""",27-222,,,25-44,0,STATEN ISLAND,122,942360,139524,40.54954603900006,-74.15073564499993,F,ASIAN / PACIFIC ISLANDER
203350924,2019-09-27T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,<18,0,STATEN ISLAND,120,963248,173085,40.641738260000075,-74.075678037,M,BLACK
202957821,2019-09-27T00:00:00.000,SMOKING IN AN ENCLOSED SPACE FOR 50 OR MORE PEOPLE,181.17(D),,,45-64,0,BROOKLYN,75,1001352,156950,40.59745944000008,-73.938418599,M,BLACK
202979880,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,NEW YORK,9,987358,204898,40.72908203800005,-73.98878770099996,M,WHITE HISPANIC
202972130,2019-09-27T00:00:00.000,KNIVES; DISPLAYED OUTSIDE CLOTHING/CARRY IN THE OPEN WITHOUT A LAWFUL PURPOSE,10-133(C),,,18-24,0,BRONX,44,1004546,244494,40.837739758000055,-73.92665333799994,M,BLACK HISPANIC
202998961,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,50,1005507,241210,40.82872386500002,-73.92319076799998,M,BLACK HISPANIC
202977899,2019-09-27T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,0,BRONX,47,1025793,268868,40.90456445000007,-73.84971737799998,F,BLACK
202944200,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,QUEENS,105,1059483,189317,40.685996688000046,-73.72873373199997,M,BLACK
203068761,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,0,BRONX,41,988082,200814,40.71787216100006,-73.98617781499998,F,BLACK
202953799,2019-09-27T00:00:00.000,POSS. OF KNIFE,10-133,Administrative Code,KNIFE,<18,0,BRONX,52,1012362,256352,40.870265001000064,-73.89835723899995,M,BLACK HISPANIC
202949608,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,NEW YORK,10,983927,215961,40.75944775100004,-74.00116737299999,,
202944201,2019-09-27T00:00:00.000,"FAILURE TO DISPLAY ""LIQUOR LICENSE""",65D,,,45-64,0,QUEENS,110,1016539,211699,40.74769070100007,-73.88346930099993,M,WHITE HISPANIC
202939926,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,41,1012748,236877,40.81681061900008,-73.89704434299993,M,BLACK
202944701,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,NEW YORK,13,989617,208972,40.74026308500004,-73.98063391899994,M,WHITE HISPANIC
202964212,2019-09-27T00:00:00.000,DAZ RULES VIOLATED  CHARACTER,4-16 E 4 (1),,,45-64,0,NEW YORK,18,988095,215517,40.758228256000045,-73.98612251699996,F,WHITE HISPANIC
202974378,2019-09-27T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,0,BROOKLYN,79,1000401,192939,40.69624323500005,-73.94175690599997,M,BLACK
203037051,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,0,BRONX,41,1012339,237198,40.81769298300003,-73.89852062799997,M,BLACK HISPANIC
203037052,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,0,BRONX,41,1015007,238046,40.820011617000034,-73.88887771599997,M,WHITE HISPANIC
202979877,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,46,1006409,247950,40.84722098800006,-73.91990918999993,M,BLACK
202980113,2019-09-27T00:00:00.000,FAIL TO MAINTAIN FIRE EXTINGUISHER INSPECTION,906,,,45-64,0,QUEENS,110,1020380,212045,40.748625524000026,-73.86960515699997,M,WHITE HISPANIC
203020450,2019-09-27T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,65+,0,BRONX,42,1013504,253904,40.86354227800007,-73.89423881399993,M,WHITE HISPANIC
203043432,2019-09-27T00:00:00.000,DISCON: CREATE HAZARDOUS CONDITION,240.20-7,Penal Law,DISORDERLY CONDUCT,25-44,2,BRONX,42,1007424,239937,40.82522502300003,-73.91626822399996,M,BLACK
203043429,2019-09-27T00:00:00.000,PUBLIC URINATION,153.09,Health Code,URINATING,25-44,2,BRONX,40,1009769,236748,40.81646565700004,-73.90780730799997,M,BLACK
203043413,2019-09-27T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,2,BRONX,40,1006354,237980,40.81985635500007,-73.92014083499998,M,BLACK
202980400,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BROOKLYN,73,1007545,179707,40.659908477000045,-73.91603960599997,M,BLACK
203068762,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,0,BRONX,41,1013033,238140,40.82027627300005,-73.89600928499993,M,BLACK
202980406,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,48,1014508,248078,40.84754827200004,-73.89063532999995,M,BLACK HISPANIC
202980416,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,0,BROOKLYN,73,1008495,183171,40.66941383600005,-73.91260307999994,F,BLACK
203058040,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,QUEENS,103,988082,200814,40.71787216100006,-73.98617781499998,U,UNKNOWN
203017947,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BROOKLYN,67,1001168,170033,40.633369919000074,-73.93904838799993,M,BLACK
203017951,2019-09-27T00:00:00.000,NON PAYMENT OF FARE (OTHER),1050.4(A),,,45-64,1,BRONX,43,1020984,242288,40.83163185600006,-73.86725987499993,M,BLACK
203037054,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,0,BRONX,41,1038832,195935,40.70431295700007,-73.80314114199997,M,BLACK
203058038,2019-09-27T00:00:00.000,OBSTRUCTS VEHICULAR OR PEDESTRIAN TRAFFIC,240.20(5),,,25-44,0,NEW YORK,34,1005600,253669,40.862919927000064,-73.92281505299998,M,BLACK HISPANIC
203000790,2019-09-27T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,<18,0,QUEENS,106,1027186,187352,40.68081881000006,-73.84519924799997,F,BLACK
202949605,2019-09-27T00:00:00.000,HIGHWAY USE TAX (NYS),1815,Tax Law,VTL,UNKNOWN,0,NEW YORK,10,983927,215961,40.75944775100004,-74.00116737299999,,
202992058,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,2,BROOKLYN,90,993917,197260,40.70811282600005,-73.96513362399996,M,BLACK
202947192,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,41,1013033,238140,40.82027627300005,-73.89600928499993,M,BLACK
202969457,2019-09-27T00:00:00.000,PUBLIC URINATION,16-118(6),,,25-44,0,BRONX,43,1022711,237059,40.817272399000046,-73.86104918999997,M,BLACK
202980405,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,48,1016287,249234,40.85071487300007,-73.884199702,M,BLACK HISPANIC
202977892,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,NEW YORK,6,983833,205178,40.72985110600007,-74.00150601299998,M,WHITE
202979870,2019-09-27T00:00:00.000,VEND:RESTRICTIONS ON PLCMENT VEH/PUSHCARTS,17-315/20465,Administrative Code,VENDING,65+,0,QUEENS,110,1020266,211992,40.74848051800007,-73.87001687499998,M,WHITE HISPANIC
203210476,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,2,BROOKLYN,69,1013309,176002,40.64972202800004,-73.89528048399995,M,BLACK
202980415,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,0,BROOKLYN,73,1008495,183171,40.66941383600005,-73.91260307999994,M,WHITE HISPANIC
202985350,2019-09-27T00:00:00.000,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,45-64,0,QUEENS,110,1018087,211916,40.74828052400005,-73.87788142999993,F,ASIAN / PACIFIC ISLANDER
202989300,2019-09-27T00:00:00.000,ACCEPT ON HAIL,19-507,Administrative Code,TLC,25-44,0,QUEENS,113,1046804,184122,40.67183632000007,-73.77449841499998,M,BLACK
