,camis,dba,boro,building,street,zipcode,phone,cuisine_description,inspection_date,action,score,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,violation_code,violation_description,critical_flag,grade,grade_date
62,50077071,PUNTO ROJO RESTAURANT AND BAKERY,Manhattan,221,1ST AVE,10003.0,2127770361,Spanish,2018-05-25T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Pre-permit (Operational) / Initial Inspection,40.730809217528,-73.982962396609,103.0,2.0,4000.0,1006529.0,1004550041,MN22,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,A,2018-05-25T00:00:00.000
63,50015486,THE IZAKAYA,Manhattan,326,E 6TH ST,10003.0,9174751284,Japanese,2018-09-04T00:00:00.000,Violations were cited in the following area(s).,23.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.727049499467,-73.987747474794,103.0,2.0,3800.0,1006235.0,1004470019,MN22,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,B,2018-09-04T00:00:00.000
64,41694389,CHINA RED GOURMENT,Manhattan,118,CHAMBERS STREET,10007.0,2122674015,Chinese,2019-11-13T00:00:00.000,Violations were cited in the following area(s).,20.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.715181462659,-74.008531225712,101.0,1.0,2100.0,1001484.0,1001360023,MN24,02B,Hot food item not held at or above 140º F.,Y,,
65,41453957,CHIPOTLE MEXICAN GRILL,Manhattan,117,EAST   14 STREET,10003.0,2122600641,Mexican,2018-01-29T00:00:00.000,Violations were cited in the following area(s).,18.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.734073483813,-73.989030736717,105.0,2.0,5000.0,1083247.0,1008707501,MN21,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,,
66,50007015,EMIR PALACE,Brooklyn,4210,18TH AVE,11218.0,7184310007,Middle Eastern,2017-03-16T00:00:00.000,Violations were cited in the following area(s).,17.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.631597951149,-73.975368009801,314.0,44.0,48400.0,3127571.0,3054090036,BK41,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,,
67,50043927,MANHATTAN VALLEY,Manhattan,2636,BROADWAY,10025.0,2122229222,Indian,2018-01-25T00:00:00.000,Violations were cited in the following area(s).,18.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.797111661261,-73.969975601983,107.0,7.0,18700.0,1056464.0,1018710042,MN12,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,B,2018-01-25T00:00:00.000
68,50007392,TABOGA,Manhattan,421,W 202ND ST,10034.0,2123040018,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2017-11-28T00:00:00.000,Violations were cited in the following area(s).,26.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.860757410895,-73.919915854685,112.0,10.0,29900.0,1064493.0,1021990034,MN01,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,,
69,41659984,AUNTIE ANNE'S PRETZELS,Manhattan,0,PENN STATION,10121.0,2122396882,American,2018-02-26T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.750059234828,-73.992106724456,105.0,3.0,10100.0,1083026.0,1007810002,MN17,04A,Food Protection Certificate not held by supervisor of food operations.,Y,A,2018-02-26T00:00:00.000
70,50036218,STARBUCKS,Manhattan,1700,BROADWAY,10019.0,2126159700,Sandwiches,2019-08-27T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.763334557175,-73.982398119522,105.0,4.0,13100.0,1024836.0,1010250025,MN17,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,A,2019-08-27T00:00:00.000
71,50016968,AGED,Queens,10702,70TH RD,11375.0,7185442433,Steak,2019-10-28T00:00:00.000,Violations were cited in the following area(s).,22.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.720781671946,-73.845743069668,406.0,29.0,71100.0,4077496.0,4032390032,QN17,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,Z,2019-10-28T00:00:00.000
72,41618541,SPRING NATURAL KITCHEN,Manhattan,474,COLUMBUS AVENUE,10024.0,6465967434,American,2019-05-17T00:00:00.000,Violations were cited in the following area(s).,22.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.784341260411,-73.97374770288,107.0,6.0,16900.0,1032073.0,1012130035,MN12,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,B,2019-05-17T00:00:00.000
73,50001368,TEA FLOWER BAKERY,Brooklyn,6623,FORT HAMILTON PARKWAY,11219.0,7188206088,Chinese,2018-08-30T00:00:00.000,Violations were cited in the following area(s).,49.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.629956019713,-74.010209936434,310.0,43.0,21000.0,3142359.0,3057570035,BK30,10I,"Single service item reused, improperly stored, dispensed; not used when required.",N,,
74,40738177,LA CABANA,Queens,3917,103 STREET,11368.0,7188987593,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2019-10-03T00:00:00.000,Violations were cited in the following area(s).,19.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.75045529248,-73.862987454375,403.0,21.0,40500.0,4044398.0,4017700107,QN26,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,,
75,40856342,NICKY'S JAMAICAN CUISINE,Brooklyn,766,EAST   80 STREET,11236.0,7184448100,Caribbean,2019-06-11T00:00:00.000,No violations were recorded at the time of this inspection.,,2019-11-28T06:01:07.000,Administrative Miscellaneous / Initial Inspection,40.635745546659,-73.913564662488,318.0,46.0,95000.0,3224225.0,3080000001,BK50,,,,,
76,50035390,CAFE CON PAN BAKERY,Staten Island,32,NEW DORP PLZ S,10306.0,3478610364,Mexican,2017-09-28T00:00:00.000,Violations were cited in the following area(s).,10.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.573799201702,-74.116526891711,502.0,50.0,13400.0,5057395.0,5042090034,SI45,10H,Proper sanitization not provided for utensil ware washing operation.,N,A,2017-09-28T00:00:00.000
77,41556827,MOJO LATIN,Queens,7020,AUSTIN STREET,11375.0,7182616162,American,2019-11-19T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.720689062034,-73.846273600348,406.0,29.0,71100.0,4077470.0,4032340173,QN17,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,A,2019-11-19T00:00:00.000
78,41628345,DAVIDSTEA,Manhattan,1124,3 AVENUE,10065.0,2127171116,Café/Coffee/Tea,2016-06-09T00:00:00.000,Violations were cited in the following area(s).,29.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.765726290755,-73.963545898147,108.0,4.0,12000.0,1042456.0,1014000138,MN40,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,,
79,50037680,TILILA BAR & GRILL,Bronx,3648,BAILEY AVE,10463.0,9292224968,Spanish,2016-06-30T00:00:00.000,Violations were cited in the following area(s).,36.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.88354643439,-73.898496959647,208.0,11.0,27900.0,2015988.0,2032620071,BX28,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Y,C,2016-06-30T00:00:00.000
80,50002976,CHECKERS,Queens,133-18,GUY R BREWER BLVD,11434.0,7184135599,American,2018-03-29T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.673761052069,-73.775975690788,412.0,28.0,29400.0,4266382.0,4122870042,QN02,02B,Hot food item not held at or above 140º F.,Y,A,2018-03-29T00:00:00.000
81,50046674,THE LOWERY BAR & KITCHEN,Queens,4302,43RD AVE,11104.0,9292080054,American,2019-01-30T00:00:00.000,Violations were cited in the following area(s).,11.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.745190535044,-73.920979192678,402.0,26.0,18300.0,4169259.0,4081260021,QN31,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,A,2019-01-30T00:00:00.000
82,50064709,LE FRENCH TART,Brooklyn,579,5TH AVE,11215.0,9292763035,Bakery,2018-07-06T00:00:00.000,Violations were cited in the following area(s).,21.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.664795533694,-73.989946914963,307.0,39.0,14100.0,3024174.0,3010530014,BK37,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,B,2018-07-06T00:00:00.000
83,41659848,LA BRISA DEL CIBAO,Queens,3779,103 STREET,11368.0,7182054941,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2017-04-26T00:00:00.000,Violations were cited in the following area(s).,8.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.752743082686,-73.864166590901,403.0,21.0,40500.0,4044323.0,4017690064,QN26,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,,
84,50078373,BAMBOO YA,Queens,6912,AUSTIN ST,11375.0,7182688388,Japanese,2019-06-12T00:00:00.000,Violations were cited in the following area(s).,43.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.721515486206,-73.848522849915,406.0,29.0,71100.0,4077467.0,4032340114,QN17,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,,
85,40692961,BAMBOO GARDEN RESTAURANT,Brooklyn,9505,AVENUE L,11236.0,7182723175,Caribbean,2018-05-22T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.637757245537,-73.896717627989,318.0,46.0,99000.0,3326751.0,3082410010,BK50,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,A,2018-05-22T00:00:00.000
86,41638918,ANGELO'S PIZZERIA,Manhattan,117,WEST   57 STREET,10019.0,2123334333,Pizza,2019-06-06T00:00:00.000,Violations were cited in the following area(s).,25.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.764626562701,-73.977914191497,105.0,4.0,13700.0,1023726.0,1010100023,MN17,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,,
87,41335396,REGAL CINEMAS,Brooklyn,3907,SHORE PARKWAY,11235.0,7186151053,American,2019-06-14T00:00:00.000,Violations were cited in the following area(s).,38.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.585950462925,-73.930964696643,315.0,48.0,62800.0,3248657.0,3088400103,BK17,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,,
88,50005885,MANCORA BAR & APNA MASALA INDIAN CUISINE,Manhattan,344,E 6TH ST,10003.0,9172999478,Indian,2017-05-03T00:00:00.000,Violations were cited in the following area(s).,7.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.726920462294,-73.987440825282,103.0,2.0,3800.0,1006243.0,1004470028,MN22,09A,Canned food product observed dented and not segregated from other consumable food items.,N,A,2017-05-03T00:00:00.000
89,50074925,ROLLY KIMBAB,Queens,16316,NORTHERN BLVD,11358.0,7186611544,Korean,2019-04-16T00:00:00.000,Violations were cited in the following area(s).,21.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.761272354461,-73.802659863004,407.0,20.0,117100.0,4120498.0,4053370034,QN51,09A,Canned food product observed dented and not segregated from other consumable food items.,N,,
90,41530056,TACO KING,Queens,6405,108 STREET,11375.0,7188968100,Tex-Mex,2017-06-06T00:00:00.000,Violations were cited in the following area(s).,9.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.732762100863,-73.849503885151,406.0,29.0,74300.0,4051638.0,4021700001,QN17,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2017-06-06T00:00:00.000
91,41664800,THE KING OF EMPANADAS,Queens,3755,108 STREET,11368.0,7188031699,Spanish,2017-12-28T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.752817467363,-73.859831628484,403.0,21.0,40100.0,4044741.0,4017780075,QN26,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,,
92,41019083,PEPPINO'S,Brooklyn,7708,3 AVENUE,11209.0,7188333364,Pizza,2019-02-14T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.629867852108,-74.028453765795,310.0,43.0,6400.0,3149753.0,3059590043,BK31,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,A,2019-02-14T00:00:00.000
93,50065549,KANTU PERUVIAN CUISINE,Queens,7417,METROPOLITAN AVE,11379.0,3475310873,Peruvian,2019-05-01T00:00:00.000,Violations were cited in the following area(s).,11.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.712868848807,-73.877933735002,405.0,30.0,65703.0,4071761.0,4030650022,QN21,02B,Hot food item not held at or above 140º F.,Y,A,2019-05-01T00:00:00.000
94,50001076,MILK & HONEY CAFE,Brooklyn,1119,NEWKIRK AVE,11230.0,7185130441,Café/Coffee/Tea,2017-11-09T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.634022085772,-73.966489615664,314.0,40.0,52600.0,3120093.0,3051970040,BK42,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,A,2017-11-09T00:00:00.000
95,50035574,BREAD & BUTTER,Manhattan,303,5TH AVE,10016.0,2124480444,American,2019-10-09T00:00:00.000,Violations were cited in the following area(s).,31.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.746671596494,-73.985834693575,105.0,4.0,7400.0,1016981.0,1008610001,MN17,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,,
96,41707582,SUGI SUSHI,Bronx,3799,EAST TREMONT AVENUE,10465.0,7188236868,Japanese,2019-08-06T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.825048662813,-73.820543575762,210.0,13.0,15800.0,2116197.0,2054350108,BX52,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,A,2019-08-06T00:00:00.000
97,50083586,MANDEVILLE'S CUISINE,Brooklyn,9802,FOSTER AVE,11236.0,7187179490,Caribbean,2019-11-19T00:00:00.000,Violations were cited in the following area(s).,29.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.648899821118,-73.904786989535,318.0,42.0,109800.0,3229113.0,3081480028,BK82,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,,
