,id,survey_number,survey_instance_id,survey_status,survey_language,dt_submitted,question,answer,answer_is_optional,data_source,create_dt
804,92745,50003666,2364,Complete,English,2019-01-19T00:00:00.000,How well do you speak English?,Fluently/Very well,False,OnLine,2019-02-07T00:00:00.000
805,217310,108,90010531,Complete,English,2019-07-02T00:00:00.000,What NYC agency did you apply for services with today?,HRA - Human Resources Administration / Social Services,False,Paper,2019-09-10T00:00:00.000
806,32802,26,90000947,Complete,Russian,,What races or ethnicities do you identify with?,White,False,Paper,2018-12-18T00:00:00.000
807,105168,59,90003947,Complete,English,2018-10-19T00:00:00.000,What other languages do you speak?,Ukrainian,False,Paper,2019-02-07T00:00:00.000
808,67851,50003666,2023,Complete,English,2018-11-20T00:00:00.000,Has anyone in your household served Write in:,Other - Write-in: Other - (write-in optional),True,OnLine,2019-01-11T00:00:00.000
809,32149,27,90000893,Complete,English,,What sex were you given at birth?,Female,False,Paper,2018-12-18T00:00:00.000
810,119629,58,90005073,Complete,Chinese,2019-02-07T00:00:00.000,What other languages do you speak?,~~C~,True,Paper,2019-02-07T00:00:00.000
811,63897,50003666,1738,Complete,English,2018-10-22T00:00:00.000,How would you describe your gender?,Male,False,OnLine,2019-01-11T00:00:00.000
812,83824,53,90002703,Complete,English,2018-11-02T00:00:00.000,What ancestries or heritages do you identify with?,African American,False,Paper,2019-01-23T00:00:00.000
813,132255,50003666,4013,Complete,English,2019-03-14T00:00:00.000,What other languages do you speak?,None,False,OnLine,2019-03-18T00:00:00.000
814,21615,21,90000059,Complete,English,,Do you want to answer the questions?,Yes,False,Paper,2018-12-18T00:00:00.000
815,28436,22,90000596,Complete,English,,How would you describe your gender?,Female,False,Paper,2018-12-18T00:00:00.000
816,102391,62,90003735,Complete,Spanish,2019-02-07T00:00:00.000,Do you want to answer the questions?,Yes,False,Paper,2019-02-07T00:00:00.000
817,66061,50003666,1898,Complete,English,2018-11-09T00:00:00.000,How well do you speak English?,Fluently/Very well,False,OnLine,2019-01-11T00:00:00.000
818,89893,51,90003163,Complete,Spanish,2018-11-20T00:00:00.000,What ancestries or heritages do you identify with?,Ecuadorian,False,Paper,2019-01-23T00:00:00.000
819,35505,25,90001167,Complete,English,,What service did you apply for?,Senior Center,False,Paper,2018-12-18T00:00:00.000
820,117454,62,90004903,Complete,English,2019-12-13T00:00:00.000,What is the language you speak most at home?,English,False,Paper,2019-02-07T00:00:00.000
821,95954,50003666,2752,Complete,English,2019-01-31T00:00:00.000,What sex were you given at birth?,Female,False,OnLine,2019-02-07T00:00:00.000
822,82295,53,90002585,Complete,English,2019-01-23T00:00:00.000,What other languages do you speak?,~I,True,Paper,2019-01-23T00:00:00.000
823,67464,50003666,1997,Complete,English,2018-11-20T00:00:00.000,Has anyone in your household served Write in:,Other - Write-in: No ome,True,OnLine,2019-01-11T00:00:00.000
824,120363,50003666,3039,Complete,English,2019-02-08T00:00:00.000,Do you want to answer the questions?,Yes,False,OnLine,2019-02-19T00:00:00.000
825,95101,50003666,2646,Complete,English,2019-01-28T00:00:00.000,Do you want to answer the questions?,No,False,OnLine,2019-02-07T00:00:00.000
826,226345,107,90011290,Complete,English,2019-03-21T00:00:00.000,What is your sexual orientation?,Heterosexual (straight),False,Paper,2019-09-10T00:00:00.000
827,60291,50003666,1484,Complete,English,2018-10-11T00:00:00.000,What is your sexual orientation?,Heterosexual (straight),False,OnLine,2019-01-11T00:00:00.000
828,87079,53,90002951,Complete,Spanish,2019-01-23T00:00:00.000,What races or ethnicities do you identify with?,Hispanic or Latino,False,Paper,2019-01-23T00:00:00.000
829,93157,50003666,2409,Complete,English,2019-01-21T00:00:00.000,What ancestries or heritages do you identify with?,Dominican,False,OnLine,2019-02-07T00:00:00.000
830,40207,33,90001539,Complete,Spanish,,What ancestries or heritages do you identify with?,American,False,Paper,2018-12-18T00:00:00.000
831,126908,75,90005667,Complete,English,1944-04-14T00:00:00.000,What sex were you given at birth?,Female,False,Paper,2019-02-19T00:00:00.000
832,43815,33,90001819,Complete,Chinese,,What is the language you speak most at home?,English,False,Paper,2018-12-18T00:00:00.000
833,68961,50003666,2100,Complete,English,2018-11-20T00:00:00.000,What NYC agency did you apply for services with today?,DOE - Department of Education,False,OnLine,2019-01-11T00:00:00.000
834,99388,62,90003497,Complete,English,2019-01-07T00:00:00.000,Do you want to answer the questions?,No,False,Paper,2019-02-07T00:00:00.000
835,85929,52,90002861,Complete,English,2019-01-23T00:00:00.000,What other languages do you speak?,None,False,Paper,2019-01-23T00:00:00.000
836,89282,51,90003119,Complete,English,2019-01-23T00:00:00.000,How would you describe your gender?,Male,False,Paper,2019-01-23T00:00:00.000
837,112229,61,90004501,Complete,English,2018-11-03T00:00:00.000,Do you want to answer the questions?,Yes,False,Paper,2019-02-07T00:00:00.000
838,220475,106,90010801,Complete,Spanish,2019-07-23T00:00:00.000,What is the language you speak most at home?,Spanish,False,Paper,2019-09-10T00:00:00.000
839,81809,54,90002547,Complete,Spanish,2019-01-23T00:00:00.000,What is the language you speak most at home?,Spanish,False,Paper,2019-01-23T00:00:00.000
840,23609,17,90000218,Complete,English,,Has anyone in your household served Write in:,Other,False,Paper,2018-12-18T00:00:00.000
841,91664,55,90003302,Complete,English,2019-01-23T00:00:00.000,How would you describe your gender?,Female,False,Paper,2019-01-23T00:00:00.000
842,34906,17,90001121,Complete,English,,What is the language you speak most at home?,Spanish,False,Paper,2018-12-18T00:00:00.000
843,119351,62,90005052,Complete,English,2018-12-13T00:00:00.000,How would you describe your gender?,Female,False,Paper,2019-02-07T00:00:00.000
844,110724,59,90004384,Complete,English,2008-06-15T00:00:00.000,What ancestries or heritages do you identify with?,Chinese,False,Paper,2019-02-07T00:00:00.000
845,22357,24,90000119,Complete,English,,What races or ethnicities do you identify with?,Hispanic or Latino,False,Paper,2018-12-18T00:00:00.000
846,112575,61,90004530,Complete,English,2019-02-07T00:00:00.000,How would you describe your gender?,Female,False,Paper,2019-02-07T00:00:00.000
847,101743,58,90003678,Complete,English,2019-02-07T00:00:00.000,Do you want to answer the questions?,Yes,False,Paper,2019-02-07T00:00:00.000
848,36487,34,90001244,Complete,Chinese,,Do you want to answer the questions?,Yes,False,Paper,2018-12-18T00:00:00.000
849,110020,58,90004329,Complete,English,2019-02-07T00:00:00.000,What other languages do you speak?,Chinese Cantonese,False,Paper,2019-02-07T00:00:00.000
850,39975,22,90001519,Complete,English,,Do you want to answer the questions?,Yes,False,Paper,2018-12-18T00:00:00.000
851,29528,29,90000687,Complete,Polish,,What ancestries or heritages do you identify with?,Filipino,False,Paper,2018-12-18T00:00:00.000
852,61039,50003666,1538,Complete,English,2018-10-13T00:00:00.000,What races or ethnicities do you identify with?,Black / African American / African,False,OnLine,2019-01-11T00:00:00.000
853,72472,50003666,2346,Complete,English,2018-12-17T00:00:00.000,Do you want to answer the questions?,Yes,False,OnLine,2019-01-11T00:00:00.000
854,217906,108,90010586,Complete,English,2019-09-10T00:00:00.000,How would you describe your gender?,Female,False,Paper,2019-09-10T00:00:00.000
855,112912,63,90004557,Complete,Spanish,2018-12-18T00:00:00.000,What is the language you speak most at home?,Spanish,False,Paper,2019-02-07T00:00:00.000
856,22833,21,90000158,Complete,English,,How well do you speak English?,Fluently/Very well,False,Paper,2018-12-18T00:00:00.000
857,217220,50003666,8846,Complete,English,2019-08-12T00:00:00.000,Do you want to answer the questions?,No,False,OnLine,2019-09-10T00:00:00.000
858,69331,50003666,2125,Complete,English,2018-11-21T00:00:00.000,Do you want to answer the questions?,Yes,False,OnLine,2019-01-11T00:00:00.000
859,32440,26,90000920,Complete,English,,What service did you apply for?,Senior Center,False,Paper,2018-12-18T00:00:00.000
860,92959,50003666,2384,Complete,English,2019-01-20T00:00:00.000,What service did you apply for?,Supplemental Nutrition Assistance Program (SNAP) alone,False,OnLine,2019-02-07T00:00:00.000
861,37274,28,90001308,Complete,English,,Has anyone in your household served Write in:,Spouse Partner,False,Paper,2018-12-18T00:00:00.000
862,226533,108,90011304,Complete,English,2019-09-10T00:00:00.000,What is your sexual orientation?,Heterosexual (straight),False,Paper,2019-09-10T00:00:00.000
863,64423,50003666,1777,Complete,English,2018-10-28T00:00:00.000,What NYC agency did you apply for services with today?,DOE - Department of Education,False,OnLine,2019-01-11T00:00:00.000
864,81288,54,90002505,Complete,English,2018-12-18T00:00:00.000,Are you intersex?,No,False,Paper,2019-01-23T00:00:00.000
865,93255,50003666,2420,Complete,English,2019-01-22T00:00:00.000,What is your sexual orientation?,Heterosexual (straight),False,OnLine,2019-02-07T00:00:00.000
866,76189,52,90002113,Complete,Chinese,2018-11-30T00:00:00.000,What ancestries or heritages do you identify with?,Chinese,False,Paper,2019-01-23T00:00:00.000
867,89776,51,90003153,Complete,English,2019-01-23T00:00:00.000,What is the language you speak most at home?,English,False,Paper,2019-01-23T00:00:00.000
868,216681,50003666,8765,Complete,English,2019-08-08T00:00:00.000,How would you describe your gender?,Male,False,OnLine,2019-09-10T00:00:00.000
869,71009,50003666,2244,Complete,English,2018-12-11T00:00:00.000,Are you intersex?,Not sure,False,OnLine,2019-01-11T00:00:00.000
870,65185,50003666,1833,Complete,English,2018-11-02T00:00:00.000,What is the language you speak most at home?,English,False,OnLine,2019-01-11T00:00:00.000
871,41645,27,90001648,Complete,English,,Are you intersex?,No,False,Paper,2018-12-18T00:00:00.000
872,75194,52,90002033,Complete,Spanish,2018-11-20T00:00:00.000,Do you want to answer the questions?,No,False,Paper,2019-01-23T00:00:00.000
873,88350,54,90003050,Complete,English,2019-01-23T00:00:00.000,What races or ethnicities do you identify with?,Hispanic or Latino,False,Paper,2019-01-23T00:00:00.000
874,122580,50003666,3360,Complete,English,2019-02-19T00:00:00.000,What service did you apply for?,Supplemental Nutrition Assistance Program (SNAP) alone,False,OnLine,2019-02-19T00:00:00.000
875,60361,50003666,1489,Complete,English,2018-10-11T00:00:00.000,What ancestries or heritages do you identify with?,Hispanic or Latino not listed Write-in: Hispanic or Latino not listed (write-in optional),True,OnLine,2019-01-11T00:00:00.000
876,94940,50003666,2629,Complete,English,2019-01-28T00:00:00.000,What ancestries or heritages do you identify with?,Dominican,False,OnLine,2019-02-07T00:00:00.000
877,92774,50003666,2367,Complete,English,2019-01-20T00:00:00.000,What service did you apply for?,Supplemental Nutrition Assistance Program (SNAP) alone,False,OnLine,2019-02-07T00:00:00.000
878,96756,50003666,2865,Complete,English,2019-02-04T00:00:00.000,What is your sexual orientation?,Heterosexual (straight),False,OnLine,2019-02-07T00:00:00.000
879,76311,53,90002122,Complete,English,2019-01-23T00:00:00.000,How would you describe your gender?,Female,False,Paper,2019-01-23T00:00:00.000
880,227620,108,90011396,Complete,English,2619-06-26T00:00:00.000,What is your sexual orientation?,Bisexual,False,Paper,2019-09-10T00:00:00.000
881,131477,50003666,3916,Complete,English,2019-03-08T00:00:00.000,What sex were you given at birth?,Female,False,OnLine,2019-03-08T00:00:00.000
882,69033,50003666,2106,Complete,English,2018-11-20T00:00:00.000,What is the language you speak most at home?,Russian,False,OnLine,2019-01-11T00:00:00.000
883,95085,50003666,2644,Complete,English,2019-01-28T00:00:00.000,Are you intersex?,No,False,OnLine,2019-02-07T00:00:00.000
884,21675,34,90000064,Complete,English,,What other languages do you speak?,Chinese Cantonese,False,Paper,2018-12-18T00:00:00.000
885,125520,73,90005542,Complete,English,2019-02-19T00:00:00.000,What ancestries or heritages do you identify with?,~AMAICANI,True,Paper,2019-02-19T00:00:00.000
886,220357,107,90010790,Complete,Spanish,2019-09-10T00:00:00.000,Do you want to answer the questions?,No,False,Paper,2019-09-10T00:00:00.000
887,120333,50003666,3032,Complete,English,2019-02-08T00:00:00.000,What ancestries or heritages do you identify with?,Puerto Rican,False,OnLine,2019-02-19T00:00:00.000
888,94204,50003666,2541,Complete,English,2019-01-25T00:00:00.000,What ancestries or heritages do you identify with?,Other -(write-optional),False,OnLine,2019-02-07T00:00:00.000
889,89560,52,90003139,Complete,English,1918-10-10T00:00:00.000,What ancestries or heritages do you identify with?,PVR~R~ORI~,True,Paper,2019-01-23T00:00:00.000
890,7236,15,60,Complete,English,,Do you want to answer the questions?,No,False,Paper,2018-11-15T00:00:00.000
891,110081,64,90004334,Complete,Chinese,2019-02-07T00:00:00.000,What ancestries or heritages do you identify with?,Chinese,False,Paper,2019-02-07T00:00:00.000
892,97221,50003666,2927,Complete,English,2019-02-05T00:00:00.000,What NYC agency did you apply for services with today?,HRA - Human Resources Administration / Social Services,False,OnLine,2019-02-07T00:00:00.000
893,59674,50003666,1429,Complete,English,2018-08-30T00:00:00.000,What ancestries or heritages do you identify with?,Native American Write-in: Native American (write-in optional),True,OnLine,2019-01-11T00:00:00.000
894,129584,50003666,3662,Complete,English,2019-03-01T00:00:00.000,What ancestries or heritages do you identify with?,American,False,OnLine,2019-03-08T00:00:00.000
895,119051,62,90005030,Complete,English,2019-02-07T00:00:00.000,Are you intersex?,No,False,Paper,2019-02-07T00:00:00.000
896,104529,59,90003900,Complete,English,2019-02-07T00:00:00.000,What ancestries or heritages do you identify with?,Peruvian,False,Paper,2019-02-07T00:00:00.000
897,31890,22,90000873,Complete,English,,Do you want to answer the questions?,No,False,Paper,2018-12-18T00:00:00.000
898,101014,61,90003619,Complete,Spanish,2018-11-19T00:00:00.000,What other languages do you speak?,Spanish,False,Paper,2019-02-07T00:00:00.000
899,78777,51,90002316,Complete,English,2018-12-14T00:00:00.000,What races or ethnicities do you identify with?,White,False,Paper,2019-01-23T00:00:00.000
900,220196,50003666,9279,Complete,English,2019-08-26T00:00:00.000,What sex were you given at birth?,Female,False,OnLine,2019-09-10T00:00:00.000
901,28138,33,90000574,Complete,English,,Are you intersex?,No,False,Paper,2018-12-18T00:00:00.000
902,84332,50,90002740,Complete,English,2018-11-30T00:00:00.000,What races or ethnicities do you identify with?,Hispanic or Latino,False,Paper,2019-01-23T00:00:00.000
903,107025,58,90004093,Complete,English,2019-02-07T00:00:00.000,What sex were you given at birth?,Female,False,Paper,2019-02-07T00:00:00.000
904,116627,64,90004844,Complete,Chinese,2018-12-18T00:00:00.000,What ancestries or heritages do you identify with?,Chinese,False,Paper,2019-02-07T00:00:00.000
905,102958,63,90003783,Complete,English,2018-12-18T00:00:00.000,What ancestries or heritages do you identify with?,American,False,Paper,2019-02-07T00:00:00.000
906,35684,34,90001181,Complete,English,,Has anyone in your household served Write in:,Self,False,Paper,2018-12-18T00:00:00.000
907,96397,50003666,2810,Complete,English,2019-02-01T00:00:00.000,What service did you apply for?,Supplemental Nutrition Assistance Program (SNAP) alone,False,OnLine,2019-02-07T00:00:00.000
908,72314,50003666,2335,Complete,English,2018-12-11T00:00:00.000,What ancestries or heritages do you identify with?,African American,False,OnLine,2019-01-11T00:00:00.000
909,67611,50003666,2004,Complete,English,2018-11-20T00:00:00.000,What is your sexual orientation?,Heterosexual (straight),False,OnLine,2019-01-11T00:00:00.000
910,41593,33,90001644,Complete,English,,What is the language you speak most at home?,English,False,Paper,2018-12-18T00:00:00.000
911,39074,33,90001449,Complete,English,,What other languages do you speak?,English,False,Paper,2018-12-18T00:00:00.000
912,89647,54,90003144,Complete,English,2019-01-23T00:00:00.000,What sex were you given at birth?,Male,False,Paper,2019-01-23T00:00:00.000
913,80511,50,90002447,Complete,English,2018-11-20T00:00:00.000,What service did you apply for?,Public school,False,Paper,2019-01-23T00:00:00.000
914,103978,64,90003861,Complete,English,2018-12-18T00:00:00.000,Do you want to answer the questions?,Yes,False,Paper,2019-02-07T00:00:00.000
915,26064,22,90000415,Complete,English,,How would you describe your gender?,Female,False,Paper,2018-12-18T00:00:00.000
916,97357,50003666,2944,Complete,English,2019-02-05T00:00:00.000,What races or ethnicities do you identify with?,Asian,False,OnLine,2019-02-07T00:00:00.000
917,82911,52,90002632,Complete,English,2019-01-23T00:00:00.000,What ancestries or heritages do you identify with?,Trinidadian and Tobagonian,False,Paper,2019-01-23T00:00:00.000
918,97620,50003666,2981,Complete,Spanish,2019-02-06T00:00:00.000,What service did you apply for?,Supplemental Nutrition Assistance Program (SNAP) alone,False,OnLine,2019-02-07T00:00:00.000
919,91128,51,90003258,Complete,Spanish,2019-01-23T00:00:00.000,What other languages do you speak?,English,False,Paper,2019-01-23T00:00:00.000
920,106208,64,90004027,Complete,English,2018-11-09T00:00:00.000,What ancestries or heritages do you identify with?,Native American,False,Paper,2019-02-07T00:00:00.000
921,75848,55,90002084,Complete,English,2019-01-23T00:00:00.000,What ancestries or heritages do you identify with?,African American,False,Paper,2019-01-23T00:00:00.000
922,221374,50003666,9448,Complete,English,2019-09-02T00:00:00.000,What sex were you given at birth?,Female,False,OnLine,2019-09-10T00:00:00.000
923,121042,76,90005138,Complete,Spanish,2019-01-04T00:00:00.000,What is the language you speak most at home?,Spanish,False,Paper,2019-02-19T00:00:00.000
924,82213,52,90002579,Complete,English,2018-12-14T00:00:00.000,What ancestries or heritages do you identify with?,Russian,False,Paper,2019-01-23T00:00:00.000
925,220978,106,90010842,Complete,English,2019-07-31T00:00:00.000,Do you want to answer the questions?,Yes,False,Paper,2019-09-10T00:00:00.000
926,78966,53,90002330,Complete,Chinese,2019-01-23T00:00:00.000,What ancestries or heritages do you identify with?,Chinese,False,Paper,2019-01-23T00:00:00.000
927,95358,50003666,2685,Complete,English,2019-01-29T00:00:00.000,What races or ethnicities do you identify with?,Black / African American / African,False,OnLine,2019-02-07T00:00:00.000
928,76865,54,90002165,Complete,English,2018-11-01T00:00:00.000,Do you want to answer the questions?,Yes,False,Paper,2019-01-23T00:00:00.000
929,31443,29,90000839,Complete,English,,Are you intersex?,No,False,Paper,2018-12-18T00:00:00.000
930,97086,50003666,2908,Complete,English,2019-02-04T00:00:00.000,How would you describe your gender?,Female,False,OnLine,2019-02-07T00:00:00.000
931,107416,62,90004124,Complete,Spanish,2019-02-07T00:00:00.000,What is the language you speak most at home?,Spanish,False,Paper,2019-02-07T00:00:00.000
932,226947,108,90011341,Complete,English,2005-03-29T00:00:00.000,What other languages do you speak?,English,False,Paper,2019-09-10T00:00:00.000
933,111188,60,90004420,Complete,English,2019-02-07T00:00:00.000,What other languages do you speak?,None,False,Paper,2019-02-07T00:00:00.000
934,98928,58,90003461,Complete,English,2019-02-07T00:00:00.000,What sex were you given at birth?,Female,False,Paper,2019-02-07T00:00:00.000
935,74783,55,90002001,Complete,Spanish,2019-01-23T00:00:00.000,What ancestries or heritages do you identify with?,Cuban,False,Paper,2019-01-23T00:00:00.000
936,29757,19,90000705,Complete,English,,Are you intersex?,No,False,Paper,2018-12-18T00:00:00.000
937,42464,34,90001714,Complete,English,,What service did you apply for?,Senior Center,False,Paper,2018-12-18T00:00:00.000
938,87584,55,90002988,Complete,English,2018-10-16T00:00:00.000,Has anyone in your household served Write in:,B~~T~ER~,True,Paper,2019-01-23T00:00:00.000
939,122491,75,90005270,Complete,Chinese,2018-12-17T00:00:00.000,What sex were you given at birth?,Male,False,Paper,2019-02-19T00:00:00.000
940,39788,33,90001504,Complete,English,,What is the language you speak most at home?,English,False,Paper,2018-12-18T00:00:00.000
941,31301,33,90000826,Complete,English,,What other languages do you speak?,Kru Ibo or Yoruba,False,Paper,2018-12-18T00:00:00.000
942,89741,52,90003151,Complete,Spanish,2018-11-14T00:00:00.000,What races or ethnicities do you identify with?,Hispanic or Latino,False,Paper,2019-01-23T00:00:00.000
943,59244,50003666,1388,Complete,English,2018-07-20T00:00:00.000,What races or ethnicities do you identify with?,Black / African American / African,False,OnLine,2019-01-11T00:00:00.000
944,122179,50003666,3310,Complete,English,2019-02-17T00:00:00.000,Do you want to answer the questions?,No,False,OnLine,2019-02-19T00:00:00.000
945,85353,53,90002815,Complete,English,2019-01-23T00:00:00.000,What is the language you speak most at home?,English,False,Paper,2019-01-23T00:00:00.000
946,221122,105,90010855,Complete,English,2019-09-10T00:00:00.000,Are you intersex?,No,False,Paper,2019-09-10T00:00:00.000
947,25883,34,90000400,Complete,English,,Has anyone in your household served Write in:,Other,False,Paper,2018-12-18T00:00:00.000
948,121945,50003666,3272,Complete,English,2019-02-14T00:00:00.000,Has anyone in your household served Write in:,Other - Write-in: None,True,OnLine,2019-02-19T00:00:00.000
949,226360,105,90011291,Complete,English,,How would you describe your gender?,Female,False,Paper,2019-09-10T00:00:00.000
950,61549,50003666,1574,Complete,English,2018-10-15T00:00:00.000,What races or ethnicities do you identify with?,Black / African American / African,False,OnLine,2019-01-11T00:00:00.000
951,222848,50003666,9656,Complete,English,2019-09-08T00:00:00.000,How well do you speak English?,Fluently/Very well,False,OnLine,2019-09-10T00:00:00.000
952,94370,50003666,2564,Complete,English,2019-01-25T00:00:00.000,Do you want to answer the questions?,Yes,False,OnLine,2019-02-07T00:00:00.000
953,41546,34,90001641,Complete,English,,Has anyone in your household served Write in:,Spouse Partner,False,Paper,2018-12-18T00:00:00.000
954,76364,53,90002126,Complete,English,2019-01-23T00:00:00.000,What ancestries or heritages do you identify with?,~~~SH,True,Paper,2019-01-23T00:00:00.000
955,127389,76,90005710,Complete,Spanish,2019-01-09T00:00:00.000,What ancestries or heritages do you identify with?,Puerto Rican,False,Paper,2019-02-19T00:00:00.000
956,102395,61,90003736,Complete,Spanish,2018-12-05T00:00:00.000,What ancestries or heritages do you identify with?,Dominican,False,Paper,2019-02-07T00:00:00.000
957,27433,36,90000520,Complete,English,,How well do you speak English?,Well,False,Paper,2018-12-18T00:00:00.000
958,127817,50003666,3411,Complete,English,2019-02-20T00:00:00.000,What NYC agency did you apply for services with today?,HRA - Human Resources Administration / Social Services,False,OnLine,2019-03-08T00:00:00.000
959,27736,29,90000544,Complete,English,,What other languages do you speak?,Spanish,False,Paper,2018-12-18T00:00:00.000
960,103189,62,90003800,Complete,Spanish,2019-01-08T00:00:00.000,Do you want to answer the questions?,Yes,False,Paper,2019-02-07T00:00:00.000
961,43632,26,90001805,Complete,Chinese,,How well do you speak English?,Fluently/Very well,False,Paper,2018-12-18T00:00:00.000
962,99737,61,90003524,Complete,English,2018-12-10T00:00:00.000,How would you describe your gender?,Male,False,Paper,2019-02-07T00:00:00.000
963,24733,33,90000309,Complete,English,,What other languages do you speak?,None,False,Paper,2018-12-18T00:00:00.000
964,83655,51,90002687,Complete,English,2019-01-23T00:00:00.000,How well do you speak English?,Fluently/Very well,False,Paper,2019-01-23T00:00:00.000
965,94909,50003666,2624,Complete,English,2019-01-28T00:00:00.000,What service did you apply for?,Supplemental Nutrition Assistance Program (SNAP) alone,False,OnLine,2019-02-07T00:00:00.000
966,120254,50003666,3025,Complete,English,2019-02-07T00:00:00.000,How would you describe your gender?,Male,False,OnLine,2019-02-19T00:00:00.000
967,129200,50003666,3614,Complete,English,2019-02-27T00:00:00.000,How well do you speak English?,Fluently/Very well,False,OnLine,2019-03-08T00:00:00.000
968,66342,50003666,1917,Complete,English,2018-11-13T00:00:00.000,What is the language you speak most at home?,English,False,OnLine,2019-01-11T00:00:00.000
969,99261,63,90003486,Complete,Russian,2019-02-07T00:00:00.000,How would you describe your gender?,Female,False,Paper,2019-02-07T00:00:00.000
970,222424,50003666,9597,Complete,English,2019-09-06T00:00:00.000,What other languages do you speak?,Spanish,False,OnLine,2019-09-10T00:00:00.000
971,59236,50003666,1387,Complete,English,2018-07-19T00:00:00.000,What sex were you given at birth?,Female,False,OnLine,2019-01-11T00:00:00.000
972,216068,106,90010439,Complete,Chinese,2019-07-31T00:00:00.000,Do you want to answer the questions?,Yes,False,Paper,2019-09-10T00:00:00.000
973,68955,50003666,2100,Complete,English,2018-11-20T00:00:00.000,What other languages do you speak?,English,False,OnLine,2019-01-11T00:00:00.000
974,105931,64,90004002,Complete,English,2018-12-13T00:00:00.000,Do you want to answer the questions?,Yes,False,Paper,2019-02-07T00:00:00.000
975,68864,50003666,2094,Complete,English,2018-11-20T00:00:00.000,How would you describe your gender?,Male,False,OnLine,2019-01-11T00:00:00.000
976,94740,50003666,2607,Complete,English,2019-01-27T00:00:00.000,What races or ethnicities do you identify with?,Hispanic or Latino,False,OnLine,2019-02-07T00:00:00.000
977,117772,61,90004930,Complete,English,2018-12-14T00:00:00.000,What sex were you given at birth?,Female,False,Paper,2019-02-07T00:00:00.000
978,70454,50003666,2205,Complete,English,2018-12-01T00:00:00.000,What ancestries or heritages do you identify with?,American,False,OnLine,2019-01-11T00:00:00.000
979,97462,50003666,2960,Complete,English,2019-02-06T00:00:00.000,Do you want to answer the questions?,No,False,OnLine,2019-02-07T00:00:00.000
980,127700,50003666,3398,Complete,English,2019-02-20T00:00:00.000,Has anyone in your household served Write in:,English,False,OnLine,2019-03-08T00:00:00.000
981,122698,73,90005285,Complete,English,2019-01-14T00:00:00.000,Has anyone in your household served Write in:,Other,False,Paper,2019-02-19T00:00:00.000
982,79125,52,90002343,Complete,English,2018-12-16T00:00:00.000,Are you intersex?,No,False,Paper,2019-01-23T00:00:00.000
983,70455,50003666,2205,Complete,English,2018-12-01T00:00:00.000,What other languages do you speak?,English,False,OnLine,2019-01-11T00:00:00.000
984,31952,26,90000879,Complete,English,,How would you describe your gender?,Male,False,Paper,2018-12-18T00:00:00.000
985,133232,50003666,4154,Complete,English,2019-03-18T00:00:00.000,What other languages do you speak?,None,False,OnLine,2019-03-19T00:00:00.000
986,61045,50003666,1538,Complete,English,2018-10-13T00:00:00.000,How would you describe your gender?,Female,False,OnLine,2019-01-11T00:00:00.000
987,64004,50003666,1745,Complete,English,2018-10-23T00:00:00.000,What sex were you given at birth?,Female,False,OnLine,2019-01-11T00:00:00.000
988,115961,62,90004789,Complete,English,2018-12-10T00:00:00.000,How well do you speak English?,Fluently/Very well,False,Paper,2019-02-07T00:00:00.000
989,35142,34,90001138,Complete,Chinese,,Do you want to answer the questions?,Yes,False,Paper,2018-12-18T00:00:00.000
990,95149,50003666,2650,Complete,English,2019-01-28T00:00:00.000,Are you intersex?,No,False,OnLine,2019-02-07T00:00:00.000
991,87006,54,90002945,Complete,English,2019-01-23T00:00:00.000,What other languages do you speak?,German,False,Paper,2019-01-23T00:00:00.000
992,128979,50003666,3590,Complete,English,2019-02-26T00:00:00.000,Do you want to answer the questions?,Yes,False,OnLine,2019-03-08T00:00:00.000
993,217224,105,90010525,Complete,English,2019-09-10T00:00:00.000,How well do you speak English?,Fluently/Very well,False,Paper,2019-09-10T00:00:00.000
994,95597,50003666,2709,Complete,English,2019-01-30T00:00:00.000,What ancestries or heritages do you identify with?,African American,False,OnLine,2019-02-07T00:00:00.000
995,64638,50003666,1794,Complete,English,2018-10-30T00:00:00.000,Do you want to answer the questions?,Yes,False,OnLine,2019-01-11T00:00:00.000
996,103668,59,90003838,Complete,English,2019-02-07T00:00:00.000,Do you want to answer the questions?,No,False,Paper,2019-02-07T00:00:00.000
997,131877,50003666,3962,Complete,English,2019-03-11T00:00:00.000,Has anyone in your household served Write in:,Spanish,False,OnLine,2019-03-14T00:00:00.000
998,111288,64,90004429,Complete,Chinese,2019-02-07T00:00:00.000,What other languages do you speak?,English,False,Paper,2019-02-07T00:00:00.000
999,35303,17,90001150,Complete,English,,What sex were you given at birth?,Female,False,Paper,2018-12-18T00:00:00.000
