,centername,legalname,building,street,borough,zipcode,phone,permitexp,status,agerange,maximumcapacity,dc_id,programtype,facilitytype,childcaretype,bin,violationratepercent,totaleducationalworkers,averagetotaleducationalworkers,publichealthhazardviolationrate,criticalviolationrate,inspectiondate,regulationsummary,violationcategory,healthcodesubsection,violationstatus,inspectionsummaryresult,permitnumber,datepermitted,actual,url,violationavgratepercent,averagepublichealthhazardiolationrate,avgcriticalviolationrate
56,ECFS,Ethical Culture,33,CENTRAL PARK WEST,MANHATTAN,10023,718-329-7590,1900-01-01T00:00:00.000,Active,3 YEARS - 5 YEARS,0,DC37621,PRESCHOOL,SBCC,School Based Child Care,1084533,,1,7.905,,,,,,,,,104819.0,,,www.ecfs.org,,,
57,Global Community Charter School Pre-K,Global Community Charter School Pre-K,2350,5 AVENUE,MANHATTAN,10037,646-360-2363,1900-01-01T00:00:00.000,Active,3 YEARS - 5 YEARS,0,DC38155,PRESCHOOL,SBCC,School Based Child Care,1053941,,1,7.905,,,,,,,,,104846.0,,,www.globalcommunitycs.org,,,
58,HAPPY MARYANN,MADISON POTENTIAL DEVELOPMENT INC.,132-18,41ST    AVENUE,QUEENS,11355,718-886-8266,2020-06-26T00:00:00.000,Permitted,2 YEARS - 5 YEARS,119,DC22445,PRESCHOOL,GDC,Child Care - Pre School,4539426,66.6667,13,11.7988,33.3333,66.6667,2017-08-01T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33 (c),CORRECTED,Initial Annual Inspection - Reinspection Required,18301.0,2012-06-26T00:00:00.000,Y,,32.019,13.2274,28.4717
59,HAPPY MARYANN,MADISON POTENTIAL DEVELOPMENT INC.,132-18,41ST    AVENUE,QUEENS,11355,718-886-8266,2020-06-26T00:00:00.000,Permitted,2 YEARS - 5 YEARS,119,DC22445,PRESCHOOL,GDC,Child Care - Pre School,4539426,66.6667,13,11.7988,33.3333,66.6667,2017-08-01T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33 (c),CORRECTED,Initial Annual Inspection - Reinspection Required,18301.0,2012-06-26T00:00:00.000,Y,,32.019,13.2274,28.4717
60,SBCC,YESHIVAS BOYAN TIFERETH MORDECHAI SHLOMO,1205,44 STREET,BROOKLYN,11219,718-435-6060,2115-01-23T00:00:00.000,Active,3 YEARS - 5 YEARS,0,DC24725,PRESCHOOL,SBCC,School Based Child Care,3136132,66.6667,7,7.905,66.6667,66.6667,2017-01-11T00:00:00.000,Floors in comercial building properly not constructed; not maintained in good repair; unclean,GENERAL,131.09(e),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
61,NEW MILESTONE INC,NEW MILESTONE INC,132-54,POPLE AVENUE,QUEENS,11355,718-539-2068,2020-02-01T00:00:00.000,Permitted,2 YEARS - 5 YEARS,51,DC18012,PRESCHOOL,GDC,Child Care - Pre School,4115135,50.0,6,11.7988,16.6667,50.0,2018-08-22T00:00:00.000,Qualified Group Teacher not designated to cover for Education Director. Permitee failed to notify Deprtment of separation from service of Education Director,CRITICAL,47.13(c)1,CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,8125.0,2010-02-01T00:00:00.000,Y,,32.019,13.2274,28.4717
62,MANGO'S PLACE DAY CARE CENTER,MANGO'S PLACE DAY CARE CORP.,506,WASHINGTON AVENUE,BROOKLYN,11238,718-857-4250,2020-06-24T00:00:00.000,Permitted,2 YEARS - 5 YEARS,39,DC17860,PRESCHOOL,GDC,Child Care - Pre School,3056643,66.6667,6,11.7988,16.6667,66.6667,2016-12-14T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33 (c),CORRECTED,Initial Annual Inspection - Reinspection Required,7888.0,2008-06-24T00:00:00.000,Y,www.mangosplacedaycare.com,32.019,13.2274,28.4717
63,"SHELTERING ARMS CHILDREN AND FAMILY SERVICES, INC.","Sheltering Arms Children and Family Services, INC.",2967,FREDERICK DOUGLAS BLVD,MANHATTAN,10039,212-281-4142,2020-04-30T00:00:00.000,Permitted,2 YEARS - 5 YEARS,55,DC1305,PRESCHOOL,GDC,Child Care - Pre School,1084520,28.5714,6,11.7988,14.2857,28.5714,2016-12-20T00:00:00.000,At time of inspection it was determined that child care service failed to conduct and document monthly fire drills.,CRITICAL,47.59 (d),CORRECTED,Initial Annual Inspection - Reinspection Required,6678.0,2003-12-10T00:00:00.000,N,www.shelteringarmsny.org,32.019,13.2274,28.4717
64,YEARLING NURSERY SCHOOL,YEARLING NURSERY SCHOOL,604,WEST 227TH STREET,BRONX,10463,718-549-1606,2021-01-29T00:00:00.000,Permitted,2 YEARS - 5 YEARS,35,DC218,PRESCHOOL,GDC,Child Care - Pre School,2083272,66.6667,7,11.7988,33.3333,66.6667,2019-01-16T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Compliance Inspection of Open Violations - Passed inspection with no violations,7507.0,2004-12-14T00:00:00.000,Y,yearlingnurseryschool.com,32.019,13.2274,28.4717
65,YOUNG MEN'S CHRISTIAN ASSOCIATION OF GREATER NEW YORK ',YOUNG MEN'S CHRISTIAN ASSOCIATION OF GREATER NEW YORK,232-26,EAST 47 STREET,MANHATTAN,10017,212-912-2517,2021-02-12T00:00:00.000,Permitted,2 YEARS - 5 YEARS,18,DC1134,PRESCHOOL,GDC,Child Care - Pre School,1037604,20.0,6,11.7988,0.0,20.0,2019-09-06T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Passed inspection with no violations,5562.0,2004-12-09T00:00:00.000,N,,32.019,13.2274,28.4717
66,THE CHILDREN'S AID SOCIETY,THE CHILDREN'S AID SOCIETY,433,EAST 100TH STREET,MANHATTAN,10029,646-627-7450,2020-10-25T00:00:00.000,Permitted,2 YEARS - 5 YEARS,100,DC22134,PRESCHOOL,GDC,Child Care - Pre School,1083933,75.0,11,11.7988,50.0,25.0,2018-09-18T00:00:00.000,Child care service fails to conduct and document daily health assessment of incoming children. Individual not trained to identify disease.,GENERAL,47.27(b),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,26378.0,2012-10-25T00:00:00.000,Y,www.childrensaidsociety.org,32.019,13.2274,28.4717
67,THE CHILDREN'S AID SOCIETY,THE CHILDREN'S AID SOCIETY,433,EAST 100TH STREET,MANHATTAN,10029,646-627-7450,2020-10-25T00:00:00.000,Permitted,2 YEARS - 5 YEARS,100,DC22134,PRESCHOOL,GDC,Child Care - Pre School,1083933,75.0,11,11.7988,50.0,25.0,2018-09-18T00:00:00.000,Child care service fails to conduct and document daily health assessment of incoming children. Individual not trained to identify disease.,GENERAL,47.27(b),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,26378.0,2012-10-25T00:00:00.000,Y,www.childrensaidsociety.org,32.019,13.2274,28.4717
68,THE CHILDREN'S AID SOCIETY,THE CHILDREN'S AID SOCIETY,433,EAST 100TH STREET,MANHATTAN,10029,646-627-7450,2020-10-25T00:00:00.000,Permitted,2 YEARS - 5 YEARS,100,DC22134,PRESCHOOL,GDC,Child Care - Pre School,1083933,75.0,11,11.7988,50.0,25.0,2018-09-18T00:00:00.000,Child care service fails to conduct and document daily health assessment of incoming children. Individual not trained to identify disease.,GENERAL,47.27(b),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,26378.0,2012-10-25T00:00:00.000,Y,www.childrensaidsociety.org,32.019,13.2274,28.4717
69,"CREATIVE LEARNING CLUBHOUSE, INC.","CREATIVE LEARNING CLUBHOUSE, INC.",275,WALKER STREET,STATEN ISLAND,10303,718-448-0582,2020-05-20T00:00:00.000,Permitted,2 YEARS - 5 YEARS,52,DC25313,PRESCHOOL,GDC,Child Care - Pre School,5103986,80.0,8,11.7988,20.0,80.0,2019-04-17T00:00:00.000,At time of inspection toxic substances observed improperly stored so as to result in the potential for exposure or contamination of facility surfaces.,CRITICAL,47.49(c),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,64678.0,2014-05-20T00:00:00.000,Y,,32.019,13.2274,28.4717
70,BUMBLEBEES-R-US DAY CARE CENTER,"BUMBLEBEES-R-US, INC",2813,FARRAGUT ROAD,BROOKLYN,11210,718-434-2337,2020-11-13T00:00:00.000,Permitted,2 YEARS - 5 YEARS,80,DC20249,PRESCHOOL,GDC,Child Care - Pre School,3120967,14.2857,10,11.7988,14.2857,14.2857,2018-10-24T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Monitoring Inspection Non-Routine - Passed inspection with no violations,27077.0,2012-11-13T00:00:00.000,Y,bumblebeesrus.com,32.019,13.2274,28.4717
71,BUMBLEBEES-R-US DAY CARE CENTER,"BUMBLEBEES-R-US, INC",2813,FARRAGUT ROAD,BROOKLYN,11210,718-434-2337,2020-11-13T00:00:00.000,Permitted,2 YEARS - 5 YEARS,80,DC20249,PRESCHOOL,GDC,Child Care - Pre School,3120967,14.2857,10,11.7988,14.2857,14.2857,2018-10-24T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Monitoring Inspection Non-Routine - Passed inspection with no violations,27077.0,2012-11-13T00:00:00.000,Y,bumblebeesrus.com,32.019,13.2274,28.4717
72,THE FRIENDS OF CROWN HEIGHTS EDUCATIONAL CENTERS INC.,THE FRIENDS OF CROWN HEIGHTS EDUCATIONAL CENTERS INC.,34-52,KOSCIUSZKO STREET,BROOKLYN,11205,718-638-3209,2020-05-25T00:00:00.000,Permitted,0 YEARS - 2 YEARS,72,DC33855,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,3049719,33.3333,15,7.9354,0.0,33.3333,2017-09-01T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Compliance Inspection of Open Violations - Previously cited violations corrected,103621.0,2016-05-25T16:51:57.000,Y,www.fochdaycare.org,29.9035,11.1485,26.3275
73,"RIVERSIDE MONTESSORI, INC.","RIVERSIDE MONTESSORI, INC.",202,RIVERSIDE DRIVE,MANHATTAN,10025,212-665-1600,2021-10-22T00:00:00.000,Permitted,0 YEARS - 2 YEARS,38,DC14262,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,1034114,0.0,18,7.9354,0.0,0.0,2018-10-25T00:00:00.000,At time of inspection it was determined that child care service allows staff to perform their duties that are not healthy or are incapable of carrying out their duties. Staff medical clearances are not maintained by child care service.,GENERAL,47.33(b),CORRECTED,Monitoring Inspection Non-Routine - Reinspection Not Required,6757.0,2005-07-16T00:00:00.000,N,www.twinparks.org,29.9035,11.1485,26.3275
74,RODI DAYCARE CENTER,"RODICARE, LLC",3560,NETHERLAND AVENUE,BRONX,10463,718-601-0406,2021-02-05T00:00:00.000,Permitted,2 YEARS - 5 YEARS,19,DC20633,PRESCHOOL,GDC,Child Care - Pre School,2084156,75.0,4,11.7988,50.0,75.0,2018-11-08T00:00:00.000,All teachers have not received training in infectious disease control and reporting.,GENERAL,47.37(b)(2),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,32037.0,2013-02-05T00:00:00.000,Y,www.rodidaycare.com,32.019,13.2274,28.4717
75,RODI DAYCARE CENTER,"RODICARE, LLC",3560,NETHERLAND AVENUE,BRONX,10463,718-601-0406,2021-02-05T00:00:00.000,Permitted,2 YEARS - 5 YEARS,19,DC20633,PRESCHOOL,GDC,Child Care - Pre School,2084156,75.0,4,11.7988,50.0,75.0,2018-11-08T00:00:00.000,All teachers have not received training in infectious disease control and reporting.,GENERAL,47.37(b)(2),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,32037.0,2013-02-05T00:00:00.000,Y,www.rodidaycare.com,32.019,13.2274,28.4717
76,RODI DAYCARE CENTER,"RODICARE, LLC",3560,NETHERLAND AVENUE,BRONX,10463,718-601-0406,2021-02-05T00:00:00.000,Permitted,2 YEARS - 5 YEARS,19,DC20633,PRESCHOOL,GDC,Child Care - Pre School,2084156,75.0,4,11.7988,50.0,75.0,2018-11-08T00:00:00.000,All teachers have not received training in infectious disease control and reporting.,GENERAL,47.37(b)(2),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,32037.0,2013-02-05T00:00:00.000,Y,www.rodidaycare.com,32.019,13.2274,28.4717
77,"THE LEHMAN COLLEGE STUDENT CHILD CARE CENTER, INC.","THE LEHMAN COLLEGE STUDENT CHILD CARE CENTER, INC.",250,BEDFORD PARK BLVD WEST.,BRONX,10468,718-960-8746,2021-09-04T00:00:00.000,Permitted,2 YEARS - 5 YEARS,110,DC21732,PRESCHOOL,GDC,Child Care - Pre School,2097309,50.0,12,11.7988,25.0,50.0,2017-06-08T00:00:00.000,At time of inspection it was determined that child care service allows staff to perform their duties that are not healthy or are incapable of carrying out their duties. Staff medical clearances are not maintained by child care service.,CRITICAL,47.33 (b),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,51558.0,2013-09-04T00:00:00.000,Y,www.lehman.cuny.edu,32.019,13.2274,28.4717
78,MAGIC YEARS INFANT/TODDLER PROGRAM,MAGIC YEARS DAYCARE CENTER CORP,90-20,55 AVENUE,QUEENS,11373,718-271-1850,2020-10-25T00:00:00.000,Permitted,0 YEARS - 2 YEARS,18,DC18887,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,4045951,40.0,5,7.9354,40.0,40.0,2018-09-27T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Passed inspection with no violations,7962.0,2008-10-24T00:00:00.000,Y,,29.9035,11.1485,26.3275
79,THE LITTLE LEARNING CENTER II,"THE LITTLE LEARNING CENTER,INC.",147-32,SANFORD AVENUE,QUEENS,11355,347-732-4307,2020-04-16T00:00:00.000,Permitted,2 YEARS - 5 YEARS,30,DC19830,PRESCHOOL,GDC,Child Care - Pre School,4121327,71.4286,4,11.7988,0.0,71.4286,2019-08-06T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Passed inspection with no violations,8126.0,2010-04-16T00:00:00.000,Y,,32.019,13.2274,28.4717
80,NUESTROS NINOS DAY CARE CENTER III,"NUESTROS NINOS DAY CARE CENTER, INC",161,SOUTH 3 STREET,BROOKLYN,11211,718-388-5000,2020-11-22T00:00:00.000,Permitted,2 YEARS - 5 YEARS,35,DC10514,PRESCHOOL,GDC,Child Care - Pre School,3063127,0.0,6,11.7988,0.0,0.0,2017-11-17T00:00:00.000,At time of inspection hallways and other means of egress were observed obstructed and impassable.,PUBLIC HEALTH HAZARD,47.41 (f),CORRECTED,Monitoring Inspection Non-Routine - Reinspection Not Required,6808.0,2004-09-17T00:00:00.000,N,,32.019,13.2274,28.4717
81,SUNSHINE NURSERY & DAY CARE CENTER - INFANT,CNNA INC.,576,GATES AVENUE,BROOKLYN,11221,718-452-9740,2019-12-11T00:00:00.000,Permitted,0 YEARS - 2 YEARS,28,DC1923,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,3051225,40.0,13,7.9354,0.0,40.0,2017-01-13T00:00:00.000,At time of inspection trash and garbage observed not stored in appropriate containers with tight fitting lids.,GENERAL,47.49 (b),CORRECTED,Initial Annual Inspection - Reinspection Required,7506.0,2004-12-02T00:00:00.000,Y,Sunshinedaycarenyc.com,29.9035,11.1485,26.3275
82,GUARDIAN ANGEL SCHOOL,CATHOLIC SCHOOL REGION OF MANHATTAN-GUARDIAN ANGEL SCHOOL,193,10TH AVENUE,MANHATTAN,10011,212-989-8280,2115-11-23T00:00:00.000,Active,3 YEARS - 5 YEARS,0,DC19551,PRESCHOOL,SBCC,School Based Child Care,1012312,66.6667,0,7.905,66.6667,66.6667,2019-10-28T00:00:00.000,Individual certified in food protection not on site during periods of food preparation.,CRITICAL,81.15(a),OPEN,Initial Annual Inspection - Reinspection Required,,,,www.archny.org/education,39.6886,22.3036,30.1451
83,J & J ACADEMY INCORPORATED,J & J ACADEMY INCORPORATED,55,WYONA AVENUE,STATEN ISLAND,10314,718-698-0280,2020-09-19T00:00:00.000,Permitted,2 YEARS - 5 YEARS,44,DC14805,PRESCHOOL,GDC,Child Care - Pre School,5030401,20.0,11,11.7988,0.0,20.0,2018-10-16T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Monitoring Inspection Non-Routine - Passed inspection with no violations,7644.0,2006-09-19T00:00:00.000,Y,www.jjacademy.org,32.019,13.2274,28.4717
84,MS. TAYLOR'S HOUSE LLC,MS. TAYLOR'S HOUSE LLC,83,EAST 51 STREET,BROOKLYN,11203,718-484-8507,2021-01-22T00:00:00.000,Permitted,2 YEARS - 5 YEARS,30,DC32549,PRESCHOOL,GDC,Child Care - Pre School,3099706,57.1429,7,11.7988,0.0,57.1429,2017-06-01T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Compliance Inspection of Open Violations - Reinspection Required,79638.0,2015-01-22T00:00:00.000,Y,www.mstaylorhouse.com,32.019,13.2274,28.4717
85,"THE MANHATTAN KID'S CLUB III, INC.","THE MANHATTAN KID'S CLUB III, INC.",350,6TH   AVENUE,MANHATTAN,10011,212-677-0608,2019-12-30T00:00:00.000,Permitted,0 YEARS - 2 YEARS,46,DC22619,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,1008869,0.0,19,7.9354,0.0,0.0,2018-01-23T00:00:00.000,At time of inspection child care service failed to provide sufficient lighting and or failed to maintain adequate foot candles in areas used by children.,GENERAL,47.45 (b),CORRECTED,Initial Annual Inspection - Reinspection Not Required,10477.0,2011-12-30T00:00:00.000,Y,www.themanhattankidsclub.com,29.9035,11.1485,26.3275
86,SUNSHINE LC OF 3RD AVE LLC,SUNSHINE LC OF 3RD AVE LLC,2205,THIRD AVENUE,MANHATTAN,10035,646-757-3168,2021-06-26T00:00:00.000,Permitted,2 YEARS - 5 YEARS,106,DC24680,PRESCHOOL,GDC,Child Care - Pre School,1088601,25.0,22,11.7988,25.0,12.5,2019-05-02T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Passed inspection with no violations,91439.0,2015-06-26T00:00:00.000,Y,www.sunshinenewyork.com,32.019,13.2274,28.4717
87,"MOST TERRIFIC CHILD, INC","MOST TERRIFIC CHILD, INC.",555,TOMPKINS AVENUE,STATEN ISLAND,10305,718-273-0334,2021-09-03T00:00:00.000,Permitted,2 YEARS - 5 YEARS,30,DC17352,PRESCHOOL,GDC,Child Care - Pre School,5148198,16.6667,9,11.7988,0.0,16.6667,2018-09-20T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Passed inspection with no violations,8067.0,2009-09-03T00:00:00.000,Y,mtcdaycare.com,32.019,13.2274,28.4717
88,"HONEYPOT DAYCARE CENTER , INC.","HONEYPOT DAYCARE CENTER , INC.",140-22,BEECH AVENUE,QUEENS,11355,718-539-2388,2021-11-07T00:00:00.000,Permitted,2 YEARS - 5 YEARS,94,DC22039,PRESCHOOL,GDC,Child Care - Pre School,4537246,50.0,14,11.7988,33.3333,50.0,2018-05-16T00:00:00.000,All teachers have not received training in infectious disease control and reporting.,GENERAL,47.37(b)(2),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,8417.0,2011-11-07T00:00:00.000,Y,,32.019,13.2274,28.4717
89,1199 S E I U / EMPLOYER CHILD CARE CORPORATION,1199 S E I U / EMPLOYER CHILD CARE CORPORATION,2500,CRESTON AVENUE,BRONX,10468,718-562-2915,2021-07-31T00:00:00.000,Permitted,2 YEARS - 5 YEARS,122,DC2027,PRESCHOOL,GDC,Child Care - Pre School,2013811,42.8571,15,11.7988,28.5714,28.5714,2019-04-24T00:00:00.000,All teachers have not received training in infectious disease control and reporting.,GENERAL,47.37(b)(2),CORRECTED,Initial Annual Inspection - Reinspection Not Required,7455.0,2005-07-29T00:00:00.000,N,,32.019,13.2274,28.4717
90,"A TO Z CENTER TOO, INC.","A TO Z CENTER TOO, INC.",220-24,JAMAICA AVENUE,QUEENS,11428,718-740-8400,2020-06-21T00:00:00.000,Permitted,2 YEARS - 5 YEARS,160,DC15139,PRESCHOOL,GDC,Child Care - Pre School,4231222,33.3333,28,11.7988,16.6667,33.3333,2018-06-05T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Passed inspection with no violations,7605.0,2006-06-20T00:00:00.000,Y,,32.019,13.2274,28.4717
91,BRIGHT HORIZONS AT ADAMS STREET,"BRIGHT HORIZONS CHILDRENS CENTER, LLC.",345,ADAMS STREET,BROOKLYN,11201,718-488-7770,2021-07-11T00:00:00.000,Permitted,2 YEARS - 5 YEARS,120,DC25291,PRESCHOOL,GDC,Child Care - Pre School,3392969,0.0,19,11.7988,0.0,0.0,2017-07-11T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Passed inspection with no violations,47757.0,2013-07-11T00:00:00.000,Y,www.adamsstreetbrighthorizons.com,32.019,13.2274,28.4717
92,AL-IMAN SCHOOL,AL-IMAN SCHOOL PRE-K FOR ALL,137-11,90 AVENUE,QUEENS,11435,516-302-4950,2115-01-23T00:00:00.000,Active,3 YEARS - 5 YEARS,0,DC25005,PRESCHOOL,SBCC,School Based Child Care,4213652,33.3333,4,7.905,33.3333,0.0,2019-02-08T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11(c),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
93,AL-IMAN SCHOOL,AL-IMAN SCHOOL PRE-K FOR ALL,137-11,90 AVENUE,QUEENS,11435,516-302-4950,2115-01-23T00:00:00.000,Active,3 YEARS - 5 YEARS,0,DC25005,PRESCHOOL,SBCC,School Based Child Care,4213652,33.3333,4,7.905,33.3333,0.0,2019-02-08T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11(c),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
94,AL-IMAN SCHOOL,AL-IMAN SCHOOL PRE-K FOR ALL,137-11,90 AVENUE,QUEENS,11435,516-302-4950,2115-01-23T00:00:00.000,Active,3 YEARS - 5 YEARS,0,DC25005,PRESCHOOL,SBCC,School Based Child Care,4213652,33.3333,4,7.905,33.3333,0.0,2019-02-08T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11(c),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
95,GRACE DAY CARE CENTER,"GRACE DAY CARE CENTER, INC.",89-00,23 AVENUE,QUEENS,11369,718-803-0345,2020-09-30T00:00:00.000,Permitted,2 YEARS - 5 YEARS,48,DC1533,PRESCHOOL,GDC,Child Care - Pre School,4023535,16.6667,6,11.7988,16.6667,16.6667,2018-01-10T00:00:00.000,Child care service failed to maintain required staff to child supervision ratios at time of inspection.,PUBLIC HEALTH HAZARD,47.23 (f),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,6230.0,2004-09-30T00:00:00.000,N,,32.019,13.2274,28.4717
